model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-eta0.3,9,A,1.0,0.0,0.1486124741133231,3.1815175878158763,0.08274260686851749,1.0713438245247242,0.7508476159743744,0.7501924681610461,0.6003026668385834
Stable-Tail-eta0.3,9,A,2.0,0.0,0.22793783466109446,2.872885625274315,0.06274527286462481,0.9519605346472595,0.7313573795225133,0.7243879230945047,0.639076418342778
Stable-Tail-eta0.5,0,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,0,A,1.0,0.0,0.16387693800257472,2.9768697213194857,0.07514184069914157,0.8103071055031015,0.7379662009915366,0.7346123268270625,0.6260127891993744
Stable-Tail-eta0.5,0,A,2.0,0.0,0.24544189257262267,2.4342096053017785,0.04418132896930963,0.8081747945447674,0.6859697185577167,0.6677157483621686,0.6941877387944754
Stable-Tail-eta0.5,1,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,1,A,1.0,0.0,0.16232616280154472,3.1813948037998347,0.07949163753640717,1.1230239819135952,0.7517034127648776,0.7514641764084183,0.6003180923210495
Stable-Tail-eta0.5,1,A,2.0,0.0,0.24006044888897182,2.7353312543131705,0.052094528241659145,0.938155919967515,0.7243061233558621,0.7143615946721213,0.6563575157185724
Stable-Tail-eta0.5,2,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,2,A,1.0,0.0,0.1806705348980391,3.2821784562433804,0.08644725644404337,1.1395300934026389,0.7561879853977735,0.7582221156224163,0.5876565382054256
Stable-Tail-eta0.5,2,A,2.0,0.0,0.2884897106289296,2.865857087281908,0.05739173165725375,0.9193758251458866,0.7292276732470204,0.7207443520886777,0.6399594208137832
Stable-Tail-eta0.5,3,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,3,A,1.0,0.0,0.15386406462807137,3.4081298217108618,0.08406271227130922,0.9621248035778329,0.7609332195763508,0.7666957511823543,0.5718331383668802
Stable-Tail-eta0.5,3,A,2.0,0.0,0.24323588126644155,2.9574780547699695,0.06720062054097166,0.8725606956217025,0.7310373543109925,0.7256887702664644,0.6284489842514079
Stable-Tail-eta0.5,4,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,4,A,1.0,0.0,0.1997253680105973,3.164076645719285,0.08197747234892674,1.0856213050286398,0.7506577617999589,0.7498846055658794,0.6024937903673436
Stable-Tail-eta0.5,4,A,2.0,0.0,0.30759752980466043,2.4221313969972247,0.04410935451252877,0.8105074810879807,0.6888627127821152,0.6701204798058357,0.6957051365505603
Stable-Tail-eta0.5,5,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,5,A,1.0,0.0,0.15970148696804048,3.401886046487422,0.09024399284539561,1.066841162648315,0.7623140756490911,0.7678359223996905,0.5726175502825096
Stable-Tail-eta0.5,5,A,2.0,0.0,0.23932237541745185,2.8168625397722495,0.05691532028215455,0.944121921960534,0.724708032916882,0.716379691975229,0.6461146563070744
Stable-Tail-eta0.5,6,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,6,A,1.0,0.0,0.19113341666822137,3.1637839491271995,0.08099284104546406,1.2248824143536672,0.7505578058043679,0.7470455945276052,0.6025305621418358
Stable-Tail-eta0.5,6,A,2.0,0.0,0.2996361872422993,2.832316147498327,0.05477252906214479,0.9400363770382105,0.7309541233813917,0.7204795838162493,0.6441732036432611
Stable-Tail-eta0.5,7,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,7,A,1.0,0.0,0.18442209742719085,3.0557656477828634,0.07796843113104492,1.18932956444779,0.7457404421498839,0.7429985304641871,0.6161010126542855
Stable-Tail-eta0.5,7,A,2.0,0.0,0.2775230881173156,2.5546124053213957,0.044344856344955115,0.9035377726380445,0.7023013972757606,0.6864718188935658,0.6790614109510291
Stable-Tail-eta0.5,8,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,8,A,1.0,0.0,0.19069758764156047,3.4990099078974595,0.08371162739450218,1.0115053864593497,0.7654736950627513,0.7713128680447452,0.5604157794858977
Stable-Tail-eta0.5,8,A,2.0,0.0,0.3004167988208736,2.614938488109577,0.04808052553261176,0.8885957743054302,0.7127472634483779,0.7002902473286821,0.6714825830033715
Stable-Tail-eta0.5,9,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.5,9,A,1.0,0.0,0.1495647306852739,3.2094140466820056,0.0840307484565959,1.001420696129197,0.7511747093711237,0.7516569484187612,0.5967980059634913
Stable-Tail-eta0.5,9,A,2.0,0.0,0.22628855015951793,2.8237411447342398,0.052463271562475086,0.9647532227648579,0.7285142197213942,0.7192210813028458,0.6452504900771888
Stable-Tail-eta0.7,0,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,0,A,1.0,0.0,0.17099722009738996,3.0625573652015943,0.07186359781721338,0.9011832506141768,0.7449896548308013,0.7434054442955996,0.6152477621959986
Stable-Tail-eta0.7,0,A,2.0,0.0,0.2538651840519412,2.4933778113952054,0.046144934927260885,0.8071671872348304,0.6943346865122912,0.6764028102406032,0.6867543760891898
Stable-Tail-eta0.7,1,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,1,A,1.0,0.0,0.1680210451687531,3.2875781194870646,0.08678651607883817,1.030900633300044,0.7597599898078918,0.7622734539054502,0.5869781729476836
Stable-Tail-eta0.7,1,A,2.0,0.0,0.2467650515867833,2.6817905225104965,0.051023678397681335,0.9019943572175263,0.7193172518562921,0.7082148673549821,0.6630838930295095
Stable-Tail-eta0.7,2,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,2,A,1.0,0.0,0.1845997126812067,3.163324615205313,0.08264450766240723,1.1547776407770913,0.7510552393434204,0.7511525704654313,0.6025882687357932
Stable-Tail-eta0.7,2,A,2.0,0.0,0.2934256236123807,2.7110405688380657,0.05663257563403377,0.818815080236376,0.7139836833811029,0.7015915120815387,0.6594091795667437
Stable-Tail-eta0.7,3,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,3,A,1.0,0.0,0.15954924532174117,3.2410705270816313,0.0806968079225746,1.0417466260784436,0.752047961514824,0.7543592058060753,0.5928209697083847
Stable-Tail-eta0.7,3,A,2.0,0.0,0.25182559376107766,2.76745943356109,0.056045891797972626,0.8825193054994861,0.7205335069874496,0.7120632363459094,0.6523212194510615
Stable-Tail-eta0.7,4,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,4,A,1.0,0.0,0.20214481613462934,3.1895728579256852,0.07931539144232538,1.2264915258605746,0.7537330834899926,0.7529038083385579,0.5992906749536053
Stable-Tail-eta0.7,4,A,2.0,0.0,0.30902964607548655,2.5039896858439294,0.04558511020669383,0.8295640063560322,0.6961528592092675,0.6779370577230814,0.6854211953664928
Stable-Tail-eta0.7,5,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,5,A,1.0,0.0,0.16579189910259529,3.309806454799923,0.083428324432297,1.1750312357513417,0.7579847504872026,0.7614348175889394,0.5841856042756796
Stable-Tail-eta0.7,5,A,2.0,0.0,0.24785611671859553,2.87899197085062,0.06053216456968295,0.9647532227648578,0.7305498140818991,0.7237342355131148,0.6383092718553415
Stable-Tail-eta0.7,6,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,6,A,1.0,0.0,0.1984395231254314,2.9461248346792615,0.0657032040958637,0.9875932575274815,0.7358273128824434,0.7291847875297156,0.6298753009910757
Stable-Tail-eta0.7,6,A,2.0,0.0,0.3073005093378608,2.7954446582334227,0.0557259385377598,0.8938983536804518,0.7261705005648725,0.7154400240419284,0.6488054068362614
Stable-Tail-eta0.7,7,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,7,A,1.0,0.0,0.19130282281385852,2.8461160898801148,0.056656450125088,0.9734780568725501,0.7301292528685372,0.7218470669795167,0.6424395026607792
Stable-Tail-eta0.7,7,A,2.0,0.0,0.2889703166103844,2.503515544321297,0.04305744150932331,0.8572785346890033,0.6935148690332864,0.6753699058332712,0.6854807622545914
Stable-Tail-eta0.7,8,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,8,A,1.0,0.0,0.1981686225489282,3.3284370877867326,0.07400303878306129,0.9951853645674775,0.7575017346792301,0.7609471096198028,0.581845018654386
Stable-Tail-eta0.7,8,A,2.0,0.0,0.30876620832478213,2.667724940001277,0.04910371264663158,0.8827471469874324,0.7157809245557625,0.7032778911865029,0.6648509666549473
Stable-Tail-eta0.7,9,A,0.0,0.0,0.0,7.959816901084075,0.23567049580945842,2.428080332212452,0.8524898232201188,0.8837653227641111,0.0
Stable-Tail-eta0.7,9,A,1.0,0.0,0.1495707009459132,3.1272316587490385,0.08048478115729144,1.1334760471591259,0.7472780041998716,0.746861655418231,0.607122664049755
Stable-Tail-eta0.7,9,A,2.0,0.0,0.2267870669228903,2.827036307323028,0.054857257086994585,0.9596038244563484,0.7298379198399845,0.7213814030802159,0.6448365154054424
Stable-Tail-eta0.3,0,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,0,B,1.0,0.0,0.20159557393841393,3.793836095619075,0.08888274039662405,1.245800354868321,0.7688451074671948,0.7688428999164858,0.548250548250726
Stable-Tail-eta0.3,0,B,2.0,0.0,0.2976823559318454,3.187107157580669,0.07099476233945037,1.1164333854548047,0.7395483849268267,0.7267820624621497,0.6204965436525044
Stable-Tail-eta0.3,1,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,1,B,1.0,0.0,0.17876466374839942,4.124224606913503,0.0947335510323383,1.2298711064417642,0.7843054501214651,0.7880038442613675,0.5089096739800039
Stable-Tail-eta0.3,1,B,2.0,0.0,0.2679401543914745,3.831836026399671,0.08782622762486002,1.1215645170459,0.7685420150716936,0.7679186525913295,0.5437257223320568
Stable-Tail-eta0.3,2,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,2,B,1.0,0.0,0.2107408868888558,3.8376867674870225,0.08945987061442946,1.2426075167695712,0.7739641211723963,0.7747853329576078,0.5430290477757708
Stable-Tail-eta0.3,2,B,2.0,0.0,0.3301335983081956,3.321786412554477,0.07626384571460607,1.120232078791015,0.7492492728105664,0.7402614251465651,0.6044596675031477
Stable-Tail-eta0.3,3,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,3,B,1.0,0.0,0.17812471674337169,4.527294956951491,0.10592225239970636,1.6078707127359362,0.7940791410123593,0.8061581926096786,0.4609142400559434
Stable-Tail-eta0.3,3,B,2.0,0.0,0.2765954546724651,3.652891306280614,0.08564752216765666,1.2672368878893607,0.7589206255107331,0.7574536277080715,0.5650334902929706
Stable-Tail-eta0.3,4,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,4,B,1.0,0.0,0.20406812743600705,3.9428020708606915,0.09194882989740094,1.3163943773826043,0.7738520073128654,0.7760307686332604,0.5305124868404327
Stable-Tail-eta0.3,4,B,2.0,0.0,0.3103265910588704,3.3535670611195734,0.07876343226457284,1.1463677428949335,0.7483538534463005,0.7408575150568202,0.6006754000219844
Stable-Tail-eta0.3,5,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,5,B,1.0,0.0,0.18419705733420838,4.115332855613143,0.0943292018659609,1.4453041270374616,0.7803741618526703,0.7874622711752075,0.509968455559858
Stable-Tail-eta0.3,5,B,2.0,0.0,0.28618102935373535,3.4411197757746663,0.08072263546266532,1.2962059917260953,0.7521502619423673,0.7461531307353767,0.5902500970179192
Stable-Tail-eta0.3,6,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,6,B,1.0,0.0,0.22529474023535612,3.921968910261005,0.08752152308411201,1.2834723077018393,0.7735996584994588,0.7772959754221139,0.5329931867552178
Stable-Tail-eta0.3,6,B,2.0,0.0,0.36140513007144387,3.356950474802358,0.07772025423996601,1.1781217694563675,0.751783639343031,0.74318924336794,0.6002725214479723
Stable-Tail-eta0.3,7,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,7,B,1.0,0.0,0.20847415234282626,3.7796409599015846,0.08762866269457094,1.2421745123625705,0.7664302827241903,0.7674710131317208,0.5499408281195074
Stable-Tail-eta0.3,7,B,2.0,0.0,0.3192817600110134,3.4618709003353034,0.08099714261223898,1.099076590097068,0.7506373337267316,0.7457495969583829,0.58777916551029
Stable-Tail-eta0.3,8,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,8,B,1.0,0.0,0.19446006260440044,4.208575985581332,0.09943809129390882,1.570467892470075,0.7847916185924574,0.7936992140847063,0.49886556872424986
Stable-Tail-eta0.3,8,B,2.0,0.0,0.30405797279237035,3.2525807266567357,0.0755103032233145,1.139207733077131,0.74443850016768,0.7339610254274189,0.612700305705291
Stable-Tail-eta0.3,9,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.3,9,B,1.0,0.0,0.17427481191759883,3.876693570170528,0.08881127564022562,1.3435454627980252,0.7738590883360128,0.7754406123316063,0.5383843290049443
Stable-Tail-eta0.3,9,B,2.0,0.0,0.2493530674179741,3.4778541155088667,0.07940787363085872,1.1246153759330804,0.7555472280219085,0.7502317488669697,0.5858759708255792
Stable-Tail-eta0.5,0,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,0,B,1.0,0.0,0.20208558660786524,3.666012084780995,0.0859314883413059,1.3204672319677695,0.7629740569074233,0.761621694000404,0.5634711390620056
Stable-Tail-eta0.5,0,B,2.0,0.0,0.301758525300397,3.191599095783836,0.07145393953602072,1.1199088560358508,0.7349388028183681,0.7234329671699988,0.6199616679832801
Stable-Tail-eta0.5,1,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,1,B,1.0,0.0,0.18416434438826454,4.24835625154591,0.09732800395415724,1.2203059145126456,0.787392247917184,0.7917802854390105,0.4941287501356226
Stable-Tail-eta0.5,1,B,2.0,0.0,0.27683875720792295,3.734243300521862,0.08636807073535106,1.139362652582941,0.7662182425377091,0.7631766090794143,0.555346535487616
Stable-Tail-eta0.5,2,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,2,B,1.0,0.0,0.2134730993948787,3.999930109546747,0.09208530289132352,1.33026917393081,0.7800598285705606,0.783622546491318,0.523709989445848
Stable-Tail-eta0.5,2,B,2.0,0.0,0.3338833197370152,3.284930956718837,0.07496019154896313,1.118479744106001,0.7452044041138631,0.7344932266424177,0.6088482155447833
Stable-Tail-eta0.5,3,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,3,B,1.0,0.0,0.18629204891403256,4.170269636962443,0.09886219318077602,1.4897280791780687,0.7806973955817698,0.7880268494461405,0.5034268812192936
Stable-Tail-eta0.5,3,B,2.0,0.0,0.29179334414223596,3.6570590471930897,0.08422851094981168,1.2961898593944996,0.7577103724947669,0.7561019096979743,0.5645372182810041
Stable-Tail-eta0.5,4,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,4,B,1.0,0.0,0.20548841450573807,4.092863371344796,0.09472435595316744,1.3587802435160161,0.7797264953377947,0.7840180750915947,0.5126440000334408
Stable-Tail-eta0.5,4,B,2.0,0.0,0.311367953171418,3.262186171464161,0.075746130630498,1.1406698826380794,0.743913173252593,0.734764573976227,0.6115565413685629
Stable-Tail-eta0.5,5,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,5,B,1.0,0.0,0.18393944288490022,4.053345753572799,0.09318032812380247,1.3940772785248237,0.7806287481691161,0.7861499349249895,0.5173495438980128
Stable-Tail-eta0.5,5,B,2.0,0.0,0.2854640706217981,3.4554473038280458,0.08010796651965583,1.188398954195569,0.7536607964704987,0.7483980014665247,0.5885440525869252
Stable-Tail-eta0.5,6,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,6,B,1.0,0.0,0.2286035184136403,3.7524092435905976,0.08597453430333532,1.2106095047720555,0.7701789295773445,0.7707403968297805,0.5531834333885866
Stable-Tail-eta0.5,6,B,2.0,0.0,0.36992208185187986,3.4319583437827346,0.07779439515952666,1.218245230966051,0.7528395819385746,0.7457835674753539,0.5913409907137147
Stable-Tail-eta0.5,7,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,7,B,1.0,0.0,0.21343220821244882,3.844103510604506,0.08890436992204317,1.166461236878599,0.7685861777985429,0.7705711007487114,0.5422649767636663
Stable-Tail-eta0.5,7,B,2.0,0.0,0.3290254472643459,3.509673626093151,0.08007935183123265,1.0594141599975133,0.7533943457490807,0.7484115449498857,0.5820870758656795
Stable-Tail-eta0.5,8,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,8,B,1.0,0.0,0.20668720767064058,4.02774021359909,0.0965257639574087,1.4640803878057391,0.7762360105313372,0.7814779509426408,0.520398512897549
Stable-Tail-eta0.5,8,B,2.0,0.0,0.32295515123263063,3.226412693026613,0.07424872749210401,1.137455987038717,0.7441887938966661,0.7328432486748898,0.6158162534025077
Stable-Tail-eta0.5,9,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.5,9,B,1.0,0.0,0.16954642818929083,3.8679647528400083,0.0888617267841242,1.337901324446524,0.7750259251741685,0.776322516131047,0.5394237092902535
Stable-Tail-eta0.5,9,B,2.0,0.0,0.24820198063257293,3.4233396237512914,0.07915504437299999,1.1075806013463239,0.7525789261741849,0.7465498300220144,0.5923672612090269
Stable-Tail-eta0.7,0,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,0,B,1.0,0.0,0.2037375903780322,3.806076547544977,0.08807584306975218,1.1891753873941295,0.7664287035344793,0.7674610178064883,0.5467930215396819
Stable-Tail-eta0.7,0,B,2.0,0.0,0.3056738560180577,3.0690801084652657,0.0659293561593524,1.1157829265779413,0.7304783861815982,0.7154212604661889,0.6345505653301999
Stable-Tail-eta0.7,1,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,1,B,1.0,0.0,0.18912989697466595,4.123552137056961,0.09496348710452282,1.2349882644455392,0.7861818209678517,0.7873146148289066,0.5089897480478744
Stable-Tail-eta0.7,1,B,2.0,0.0,0.28576734689148636,3.809981148266824,0.08834835695167265,1.150819323881266,0.7708137896367813,0.7690187514058965,0.5463280828362332
Stable-Tail-eta0.7,2,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,2,B,1.0,0.0,0.21718806331863305,3.773111902002968,0.0870041921167977,1.2344342501972636,0.7704792879368744,0.7706318599102765,0.5507182729673605
Stable-Tail-eta0.7,2,B,2.0,0.0,0.3400769708357273,3.2531543678893717,0.07329758258968902,1.120579357943268,0.7427840657156912,0.7304175656242563,0.6126319996146186
Stable-Tail-eta0.7,3,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-eta0.7,3,B,1.0,0.0,0.1913686892127017,4.008459874532482,0.09461014539837355,1.3624111542741075,0.7714055076154706,0.7764173416898805,0.5226943112355257
Stable-Tail-eta0.7,3,B,2.0,0.0,0.2999695360690899,3.367768525019842,0.0765079271391711,1.1795472263923403,0.7462785011352846,0.7375981499303981,0.5989843666274763
Stable-Tail-eta0.7,4,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
