P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,674,542,183,43,18,23,47
2,0,677,398,190,72,47,33,112
3,0,594,448,218,83,83,30,74
4,0,581,422,201,65,118,88,54
5,0,574,422,288,66,47,38,94
