group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct,risk_source,risk_dir,model,model_seed
high_high,3142,1367,Hop-shortest,3142 3143 4625 1391 1392 3680 4429 3636 4787 3477 5018 3946 1368 1367,13,0.03552235826814117,0.4288055896759033,0.11102098890114576,0.2186483945697546,0.4288055896759033,0.03307680506259203,0.8628758486631259,0.8727370161344676,0.46179065748583525,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3142,1367,CVaR-risk,3142 3143 4625 3379 2386 3535 3712 4295 3566 3777 5018 3946 1368 1367,13,0.0037696032086387277,0.00846952199935913,0.007082771044224501,0.00846952199935913,0.00846952199935913,0.0012622340224110163,0.11506945609113449,0.3836236202322416,0.04900484171230346,0.0,0.8938808290752386,0.9612641930575969,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3414,1456,Hop-shortest,3414 4295 3703 5211 4381 1456,5,0.0037077664863318207,0.00498646404594183,0.00498646404594183,0.00498646404594183,0.00498646404594183,0.0005721538327634335,0.2295914224425138,0.19535890573456172,0.018538832431659102,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3414,1456,CVaR-risk,3414 2732 3969 3561 1553 1552 4381 1456,7,0.0029586347185873558,0.0037422438617795706,0.0037422438617795706,0.0037422438617795706,0.0037422438617795706,2.6594913963760647e-05,0.14998632081068985,0.11907868615824713,0.02071044303011149,0.39999999999992,-0.1171384771042405,0.24951953377169786,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,183,858,Hop-shortest,183 3858 3900 3636 3508 3456 3643 858,7,0.04473782556929758,0.15045101940631866,0.15045101940631866,0.15045101940631866,0.15045101940631866,0.04194338792668922,0.46195455940759655,0.6803076100067103,0.3131647789850831,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,183,858,CVaR-risk,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.002159113053090146,0.00343709671869874,0.0029525343949596086,0.00343709671869874,0.00343709671869874,0.0,0.1295697032084405,0.20895250950749622,0.019432017477811314,0.2857142857142449,0.9379495435542742,0.977154712987398,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1764,1679,Hop-shortest,1764 5093 1762 3703 4295 3566 3777 5018 3477 1681 1680 1679,11,0.00495693325700069,0.00849119946360588,0.008480360731482506,0.00849119946360588,0.00849119946360588,0.002027448901737278,0.1229770013240831,0.3300324798709422,0.05452626582700759,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1764,1679,CVaR-risk,1764 5093 1762 3703 4295 3566 3777 5018 3477 1681 1680 1679,11,0.00495693325700069,0.00849119946360588,0.008480360731482506,0.00849119946360588,0.00849119946360588,0.002027448901737278,0.1229770013240831,0.3300324798709422,0.05452626582700759,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4808,4597,Hop-shortest,4808 4461 3697 4381 3734 4597,5,0.07753530824556946,0.37422436475753784,0.37422436475753784,0.37422436475753784,0.37422436475753784,0.07419815924949943,0.9321181469803851,0.7681135093819604,0.38767654122784734,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4808,4597,CVaR-risk,4808 4461 3697 1976 4381 3734 4597,6,0.003237931833912929,0.0039716726168990135,0.0038187201134860516,0.0039716726168990135,0.0039716726168990135,8.477922528982162e-05,0.17497943761997592,0.11544478020850235,0.019427591003477573,0.19999999999996,0.9498871122227399,0.9893869213447348,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3056,3681,Hop-shortest,3056 3057 5255 3058 3059 3060 3061 3934 3777 3566 4370 3681,11,0.003444913262765939,0.00846952199935913,0.007937781512737274,0.00846952199935913,0.00846952199935913,0.0015594981272112239,0.18180197437854898,0.522510559695178,0.03789404589042533,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3056,3681,CVaR-risk,3056 3057 5255 3058 3059 3060 3061 3934 3777 3566 4370 3681,11,0.003444913262765939,0.00846952199935913,0.007937781512737274,0.00846952199935913,0.00846952199935913,0.0015594981272112239,0.18180197437854898,0.522510559695178,0.03789404589042533,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1651,1264,Hop-shortest,1651 4336 3934 5088 3677 3674 1264,6,0.02886670734733343,0.16108766198158264,0.08237294328864664,0.16108766198158264,0.16108766198158264,0.02624126054191341,0.8661234575110649,0.7746020417286485,0.1732002440840006,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1651,1264,CVaR-risk,1651 4336 3934 2670 5088 3677 3674 1264,7,0.0023870562436059117,0.003658224595710635,0.003345977903033296,0.003658224595710635,0.003658224595710635,1.294704686318125e-06,0.16179017304941662,0.19962223355267206,0.016709393705241382,0.16666666666663887,0.9035255764533392,0.9772904730772852,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4546,735,Hop-shortest,4546 4872 4697 3047 3675 4438 1637 4887 4115 735,9,0.048985262013350926,0.27109307050704956,0.20697461813688278,0.27109307050704956,0.27109307050704956,0.04547582414104707,0.4836554567592268,0.752993761286634,0.4408673581201583,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4546,735,CVaR-risk,4546 4872 3049 4102 3663 2036 4607 4887 1831 4115 735,10,0.0026170957135036588,0.003787887981161475,0.003499931190162897,0.003787887981161475,0.003787887981161475,1.3872631825506687e-05,0.10449200936594649,0.11133636654512369,0.026170957135036588,0.11111111111109877,0.9406375712468957,0.9860273522482051,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1740,503,Hop-shortest,1740 3742 3627 3532 4225 3777 5018 3946 4351 4881 503,10,0.028603528917301446,0.13300852477550507,0.1268097646534443,0.13300852477550507,0.13300852477550507,0.025686964113265275,0.3963727481159912,0.7236191109089198,0.28603528917301446,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1740,503,CVaR-risk,1740 3742 4810 3627 3532 4225 3777 5018 3946 4351 504 4881 503,12,0.008681934763444588,0.06588668376207352,0.027608575920263927,0.027608575920263927,0.06588668376207352,0.006065496437562008,0.41870539748764424,0.6723108320173667,0.10418321716133505,0.19999999999998,0.6357679590403498,0.7924300268147867,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,936,509,Hop-shortest,936 4015 3777 5018 3946 4351 4881 509,7,0.020473829994443804,0.12061100453138351,0.04585001617670059,0.12061100453138351,0.12061100453138351,0.018086080505911793,0.7156619553492914,0.7582235921933735,0.14331680996110663,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,936,509,CVaR-risk,936 4015 3777 5018 3946 4351 4884 509,7,0.0034159879349837346,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0013772458104150636,0.2692083829414899,0.45235801458535563,0.023911915544886142,0.0,0.8331534482786177,0.9297781986544593,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2710,303,Hop-shortest,2710 2711 4381 3740 3755 4814 303,6,0.003898738999851048,0.004962793085724115,0.004962793085724115,0.004962793085724115,0.004962793085724115,0.00046890454056362313,0.1741722257305199,0.11623369334455358,0.023392433999106288,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2710,303,CVaR-risk,2710 2711 4381 3740 3837 3508 4860 303,7,0.0031363178277388215,0.0037434762343764305,0.0037434762343764305,0.0037434762343764305,0.0037434762343764305,5.354193438376699e-05,0.15576639038722018,0.1399707976869602,0.02195422479417175,0.16666666666663887,0.061481810953404964,0.24569165589624498,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2126,2866,Hop-shortest,2126 4871 3692 3812 1915 1916 5126 3804 3735 2866,9,0.0014070626162315926,0.0028969054110348225,0.0028969054110348225,0.0028969054110348225,0.0028969054110348225,0.0,0.1642677536656918,0.3869574153965396,0.012663563546084333,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2126,2866,CVaR-risk,2126 4871 3692 3812 1915 1916 5126 3804 3735 2866,9,0.0014070626162315926,0.0028969054110348225,0.0028969054110348225,0.0028969054110348225,0.0028969054110348225,0.0,0.1642677536656918,0.3869574153965396,0.012663563546084333,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4790,1853,Hop-shortest,4790 4908 3305 3471 4912 4420 3734 4381 1853,8,0.002805218522553332,0.003926137462258339,0.0038341906620189548,0.003926137462258339,0.003926137462258339,4.625724977813661e-05,0.1332630565458853,0.14409325556537955,0.022441748180426657,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4790,1853,CVaR-risk,4790 4908 3305 3471 4912 4420 3734 4381 1853,8,0.002805218522553332,0.003926137462258339,0.0038341906620189548,0.003926137462258339,0.003926137462258339,4.625724977813661e-05,0.1332630565458853,0.14409325556537955,0.022441748180426657,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2507,3713,Hop-shortest,2507 4381 3744 3777 5018 3477 4189 3713,7,0.0061186559365264005,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.0027872800960072447,0.17318723402572606,0.2363117690735237,0.042830591555684805,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2507,3713,CVaR-risk,2507 4381 3744 3777 5126 3804 4286 4189 3713,8,0.003550709797309537,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0012283606338314712,0.21904886965981454,0.4628327825739136,0.028405678378476296,0.14285714285712245,0.3367899590674025,0.002552933108815627,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,5150,3684,Hop-shortest,5150 2757 2756 3846 4733 4094 3566 4269 4064 3684,9,0.002684333245269954,0.007900670170783997,0.005308536812663078,0.007900670170783997,0.007900670170783997,0.00047238983420862094,0.16996260137053806,0.32081381223198746,0.024158999207429588,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,5150,3684,CVaR-risk,5150 2757 2756 3846 4733 3521 3565 3466 1947 4135 4064 3684,11,0.0027633001816205,0.007900670170783997,0.004510725227495034,0.004510725227495034,0.007900670170783997,0.00038650077344341713,0.12563064354427406,0.2558487333314281,0.030396301997825503,0.22222222222219754,-0.25817720082624895,0.4290705559884804,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3237,326,Hop-shortest,3237 4959 3777 3740 3837 3508 3636 326,7,0.02557431084902159,0.15045101940631866,0.05579668780167898,0.15045101940631866,0.15045101940631866,0.022375886794179678,0.7119656004339076,0.7398494026441629,0.17902017594315112,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3237,326,CVaR-risk,3237 4959 3777 3740 3837 3508 4860 3636 326,8,0.004068601134349592,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0012286687269806862,0.18085284548071967,0.35281100810698396,0.032548809074796736,0.14285714285712245,0.8181835711861272,0.9437057852201756,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2603,3191,Hop-shortest,2603 2602 3404 4417 3561 3877 3768 4217 3846 255 256 3191,11,0.026652313917028634,0.15239883959293365,0.09291774313896894,0.13786771520972252,0.15239883959293365,0.024403373372148384,0.44762790347134473,0.7762495186552407,0.29317545308731496,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2603,3191,CVaR-risk,2603 2604 2605 5210 4160 3387 3760 2856 4720 3846 255 256 3191,12,0.0019926795697150133,0.0026758082676678896,0.002520141890272498,0.002520141890272498,0.0026758082676678896,0.0,0.08924250782697343,0.1461064081860799,0.023912154836580157,0.09090909090908264,0.9184373910377246,0.9817205798513406,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3174,2391,Hop-shortest,3174 3666 3643 4036 4437 4819 3816 2391,7,0.10445852187071328,0.7114382386207581,0.35927631077356637,0.7114382386207581,0.7114382386207581,0.10171510412224702,0.9468253190611701,0.8382257274976148,0.731209653094993,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3174,2391,CVaR-risk,3174 3666 3643 4036 4437 2192 5170 3816 2391,8,0.003789769210925442,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.000960234145168215,0.16841796394205066,0.32279894811151477,0.030318153687403537,0.14285714285712245,0.9585369892751904,0.9899999992393478,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1135,1639,Hop-shortest,1135 4800 1138 1139 3970 3297 4719 3477 5018 3777 1639,10,0.00469323385041207,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.0019653447438031436,0.1474810799538388,0.3728092483423078,0.04693233850412071,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1135,1639,CVaR-risk,1135 4800 1138 1139 3970 3297 4719 3477 5018 3777 1639,10,0.00469323385041207,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.00849119946360588,0.0019653447438031436,0.1474810799538388,0.3728092483423078,0.04693233850412071,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1909,330,Hop-shortest,1909 4437 4036 3513 4830 3453 3850 330,7,0.004490792252389448,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.0016694751435092517,0.18496788038945663,0.2873796447855501,0.031435545766726136,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1909,330,CVaR-risk,1909 4437 4036 3513 4830 3453 3850 330,7,0.004490792252389448,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.007114382926374674,0.0016694751435092517,0.18496788038945663,0.2873796447855501,0.031435545766726136,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1230,4272,Hop-shortest,1230 1231 4981 4114 3721 4789 3636 3508 3456 1512 4272,10,0.04583297549979761,0.27759891748428345,0.21402496844530106,0.27759891748428345,0.27759891748428345,0.042595701711252335,0.4752363739735739,0.7730806736942857,0.4583297549979761,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1230,4272,CVaR-risk,1230 1231 4981 4114 4540 4058 3697 3837 3508 3456 1512 4272,11,0.0032057245791127734,0.007006718311458826,0.004831223593403895,0.004831223593403895,0.007006718311458826,0.0003223805264993147,0.10890413422590585,0.22331111963291628,0.03526297037024051,0.09999999999999,0.9230620094230643,0.9825963889262646,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4961,2104,Hop-shortest,4961 1049 3777 3566 3640 3450 693 4259 2105 4565 2104,10,0.003083806450013071,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0009640720672905445,0.18135327119260847,0.4372882607330215,0.030838064500130713,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4961,2104,CVaR-risk,4961 1049 3777 3566 3640 3450 693 4259 2105 4565 2104,10,0.003083806450013071,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0009640720672905445,0.18135327119260847,0.4372882607330215,0.030838064500130713,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2200,692,Hop-shortest,2200 2199 4887 4607 3561 3720 3567 3793 3572 692,9,0.048594601557969214,0.4213787317276001,0.21279625967144966,0.4213787317276001,0.4213787317276001,0.04647713289078739,0.9285430504221049,0.8652548663434927,0.43735141402172295,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2200,692,CVaR-risk,2200 2199 4887 4607 3561 3720 3567 3793 3568 3572 692,10,0.002025237560625093,0.004213787615299225,0.004213787615299225,0.004213787615299225,0.004213787615299225,0.00011292519047856331,0.16083072828701434,0.4360194271058908,0.020252375606250927,0.11111111111109877,0.9536931287795066,0.9899999992903932,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4792,1651,Hop-shortest,4792 4066 4381 3744 3777 3934 4336 1651,7,0.030997248566044227,0.18898332118988037,0.06864078839619954,0.18898332118988037,0.18898332118988037,0.027868146475936686,0.7623572317242796,0.7633016784081585,0.2169807399623096,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4792,1651,CVaR-risk,4792 1878 4381 3744 3777 3934 4336 1651,7,0.004382751175268952,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0014051354290651424,0.20088639584527684,0.340748674340849,0.030679258226882666,0.0,0.8586083804808188,0.95518375935512,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3458,5107,Hop-shortest,3458 4620 4485 3566 4370 4371 5107,6,0.19211129987767586,0.7532725930213928,0.563638836145401,0.7532725930213928,0.7532725930213928,0.18852343340404332,0.5324779768320997,0.7013567473601761,1.1526677992660552,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3458,5107,CVaR-risk,3458 4620 4212 4485 3566 4370 1405 4371 5107,8,0.00558328146871645,0.007532726973295212,0.007532726973295212,0.007532726973295212,0.007532726973295212,0.002350212016608566,0.14829850258461688,0.21958065283804684,0.0446662517497316,0.33333333333327775,0.9612496750762591,0.9899999986139529,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4205,237,Hop-shortest,4205 4422 3532 4274 3776 4557 2846 4343 4307 236 237,10,0.02309880858520046,0.20720244944095612,0.10565273417159915,0.20720244944095612,0.20720244944095612,0.020400714501738547,0.8059471650412015,0.8129938571688202,0.2309880858520046,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4205,237,CVaR-risk,4205 4422 3532 4275 4274 3776 4557 2846 4343 4307 236 237,11,0.0026768532962622967,0.004103018902242184,0.0038746331507960954,0.004103018902242184,0.004103018902242184,8.251949806105007e-05,0.10162696423816266,0.19248399000414262,0.029445386258885264,0.09999999999999,0.8725242206707422,0.9801980193077227,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4732,4300,Hop-shortest,4732 2909 3513 4036 3643 3456 3508 3837 3712 4295 4300,10,0.0027776535382145083,0.00498646404594183,0.00498646404594183,0.00498646404594183,0.00498646404594183,0.00028632339090108874,0.1319712002614314,0.31916955768337907,0.027776535382145084,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,4732,4300,CVaR-risk,4732 2909 3513 4036 3643 3456 1512 4272 1664 4135 4250 4300,11,0.0019358958194392142,0.0030103132594376802,0.0027153355767950416,0.0030103132594376802,0.0030103132594376802,0.0,0.1071623357331206,0.23235867067527893,0.021294854013831355,0.09999999999999,0.2333509661628585,0.3963030251298235,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,102,301,Hop-shortest,102 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0020946883741999045,0.0038625046145170927,0.003294377044464151,0.003294377044464151,0.0038625046145170927,1.7778579300890367e-05,0.09999297203345278,0.25341489162716635,0.025136260490398854,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,102,301,CVaR-risk,102 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0020946883741999045,0.0038625046145170927,0.003294377044464151,0.003294377044464151,0.0038625046145170927,1.7778579300890367e-05,0.09999297203345278,0.25341489162716635,0.025136260490398854,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2539,3133,Hop-shortest,2539 4607 3703 4295 3566 3777 3221 767 768 4892 3133,10,0.012288728432031349,0.07918829470872879,0.03204244623581568,0.07918829470872879,0.07918829470872879,0.00914275092072785,0.43288907504918045,0.6339750950369059,0.12288728432031348,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,2539,3133,CVaR-risk,2539 4607 2036 3663 4015 3777 3221 767 768 4892 3133,10,0.004032111802371219,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.00846952199935913,0.0013213771395385264,0.14255175883785848,0.35469673911145927,0.04032111802371219,0.0,0.6718853521143446,0.8930457837057248,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1399,2516,Hop-shortest,1399 4699 4066 4381 4347 3561 4208 2516,7,0.05098629074304232,0.18898332118988037,0.170691080391407,0.18898332118988037,0.18898332118988037,0.04773955995083919,0.46309334891761117,0.6875787692969717,0.3569040352012962,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,1399,2516,CVaR-risk,1399 4699 4066 3593 3793 3567 3720 3561 4208 2516,9,0.0035498074613577765,0.008571156300604343,0.008571156300604343,0.008571156300604343,0.008571156300604343,0.0010937765861550968,0.18711632892694796,0.42785334016946264,0.03194826715221999,0.2857142857142449,0.9104849931575825,0.9546459642703223,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3035,2795,Hop-shortest,3035 3508 3837 4706 4568 4704 2795,6,0.03357887266126151,0.18535944819450378,0.09463488892652094,0.18535944819450378,0.18535944819450378,0.030363567677947383,0.8478632075914656,0.7629521818872957,0.20147323596756905,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3035,2795,CVaR-risk,3035 3508 4860 3636 326 3471 4912 4704 2795,8,0.0024641105555929244,0.003910329658538103,0.0032895952463150024,0.003910329658538103,0.003910329658538103,3.264599945396185e-05,0.14257934802808186,0.19816026128445086,0.019712884444743395,0.33333333333327775,0.9021563119737714,0.9789040715344934,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
high_high,3601,2158,Hop-shortest,3601 3584 4708 3593 4066 4156 4700 3688 2158,8,0.03334210519096814,0.22868013381958008,0.08194081547359626,0.22868013381958008,0.22868013381958008,0.029992129188030958,0.738459753585166,0.7625319222740659,0.2667368415277451,0.0,0.0,0.0,GCN_seed0,D:\PyVRP-main\hazmat_risk_experiments\outputs\risk_matrices\gcn_splitB_seed0_epochs50_floor_0p01,GCN,0
