P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,591,529,231,115,17,42,5
2,0,594,397,192,175,35,80,56
3,0,486,472,260,163,42,80,27
4,0,443,492,260,177,50,73,34
5,0,520,517,202,125,24,119,22
