P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,507,301,176,110,66,18,143
2,0,589,241,106,111,27,35,212
3,0,485,260,130,120,66,29,230
4,0,506,243,166,115,48,40,203
5,0,424,326,160,104,66,30,210
