P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,566,444,178,93,82,73,94
2,0,627,316,173,76,42,65,230
3,0,555,281,192,135,78,75,214
4,0,544,261,196,109,69,86,264
5,0,501,371,194,109,60,55,239
