P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,125,737,521,65,41,41,0
2,0,235,712,318,128,41,95,0
3,0,232,693,346,99,69,90,1
4,0,187,637,351,161,89,95,9
5,0,211,728,308,103,69,107,3
