rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3300,7,7,5.962035655975342,0.7088622450828552,0.8220129013061523
2,3421,5,7,4.871965408325195,0.5531378984451294,0.5195956230163574
3,3448,7,7,4.478466987609863,0.49692386388778687,0.5112473368644714
4,4357,7,7,4.29326868057251,0.4704669415950775,0.5162353515625
5,3780,7,1,3.9793694019317627,0.42562419176101685,0.3588100075721741
6,3514,1,1,3.9689738750457764,0.4241391122341156,0.3938126266002655
7,3721,8,1,3.794205904006958,0.39917227625846863,0.35655486583709717
8,3456,7,1,3.7859878540039062,0.39799827337265015,0.32292428612709045
9,4116,3,1,3.752769708633423,0.39325281977653503,0.33933258056640625
10,4111,1,1,3.7353410720825195,0.3907630145549774,0.3064398169517517
11,3284,1,1,3.6094255447387695,0.3727750778198242,0.3299391567707062
12,3746,7,1,3.5853769779205322,0.36933955550193787,0.332581102848053
13,4136,0,1,3.578754186630249,0.3683934509754181,0.32164159417152405
14,3487,8,1,3.462280035018921,0.3517542779445648,0.3537366986274719
15,4255,0,1,3.4518470764160156,0.3502638638019562,0.32522812485694885
16,3571,1,1,3.4414467811584473,0.34877809882164,0.2727331519126892
17,3475,8,1,3.4310195446014404,0.3472885191440582,0.39591705799102783
18,4138,0,1,3.4168272018432617,0.3452610373497009,0.30150702595710754
19,4091,7,1,3.378272533416748,0.3397532105445862,0.3307374119758606
20,2000,0,1,3.362553119659424,0.33750757575035095,0.24672812223434448
