rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4165,4485,5102,0.9999998807907104,0.9999998807907104,6.376482009887695,5,7,35
2,4170,4485,4620,0.9999998807907104,0.9999998807907104,6.376482009887695,5,7,35
3,3080,3794,4369,0.7351329922676086,0.9999998807907104,4.395931243896484,5,5,25
4,3079,3794,4113,0.7351329922676086,0.9999998807907104,4.395931243896484,5,5,25
5,3077,3794,4699,0.7351329922676086,0.9999998807907104,4.395931243896484,5,5,25
6,3825,4871,5075,0.6873578429222107,0.9999998807907104,4.061505317687988,5,5,25
7,4210,4366,4925,0.6418156027793884,0.9999998807907104,3.7427096366882324,5,4,20
8,5137,3688,3717,0.6203828454017639,0.9999998807907104,3.5926804542541504,5,4,20
9,5221,4437,4530,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
10,4861,4437,4819,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
11,5218,4437,5169,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
12,3029,4339,4437,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
13,2894,4437,4521,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
14,5219,4437,5171,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
15,5216,4437,5170,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
16,4863,4437,5141,0.612487256526947,0.9999998807907104,3.5374112129211426,5,4,20
17,2124,3651,4687,0.5756518244743347,0.9999998807907104,3.2795634269714355,5,4,20
18,2115,3651,4265,0.5756518244743347,0.9999998807907104,3.2795634269714355,5,4,20
19,2111,3651,4815,0.5756518244743347,0.9999998807907104,3.2795634269714355,5,4,20
20,5483,3816,3870,0.5623154640197754,0.9999998807907104,3.186208724975586,5,4,20
