method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.966666666666667,2.612352347496799,0.004676892352690423,0.01053991968690791,0.019679015232250095,0.08071984681795016,0.012644701860651064,0.04219488388660076,0.018099171232639086,0.07919373795777031,0.002609296328349758,0.010468841227806294,0.19467103667160904,0.13323355781752771,0.40038983132862566,0.14607047202488785,0.04328679184465803,0.08925318958488948,0.10582301957300591,0.11269013296206089,0.5346845874653977,0.42018660049128265,0.5960616310392983,0.4279590227623479,0.26541143442303033,0.04328679184465803,0.836906831314202,0.5346845874653977,0.7149296493291425,2.3599122907758046e-20,0.19028847806854174,0.019679015232250095,0.8965832538423145,0.5875764551556792,0.8623835541528309,2.791963740586804e-20,0.10735445554509189,0.012644701860651064,0.8822153976066495,0.5745591986432705,0.8074301320092754,8.977594416347803e-21,0.1651216557746132,0.018099171232639086,0.8903888702628178,0.5960616310392983,0.8813821765292321,4.194209145835844e-21,0.02819925697280445,0.002609296328349758,0.9074693233309783,0.6632921595808196,0.9594949686465688,1.6193355229250216e-20,0.6104878735409698,0.40038983132862566,0.3441477731463905,0.21522033863090917,0.3349956447080353,2.1492797891271964e-16,1.0,0.0,Stable-Tail-NodeCalib-a010_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.030623592982216057,0.04151905275257384,0.19028847806854174,0.24017273709278755,0.10735445554509189,0.1544950474687809,0.1651216557746132,0.22216557335202378,0.02819925697280445,0.04128228977743695,0.4725569619372766,0.27916708155647263,0.6104878735409698,0.23319330420200032,0.26541143442303033,0.33406975543989886,0.0,0.0,0.0,0.0,0.0,0.0,0.26541143442303033,0.26541143442303033,0.0,0.0,0.0,1.0,0.19028847806854174,0.19028847806854174,0.0,0.0,0.0,1.0,0.10735445554509189,0.10735445554509189,0.0,0.0,0.0,1.0,0.1651216557746132,0.1651216557746132,0.0,0.0,0.0,1.0,0.02819925697280445,0.02819925697280445,0.0,0.0,0.0,1.0,0.6104878735409698,0.6104878735409698,0.0,0.0,0.0,1.0,0.21333333333333335,0.7866666666666666,Stable-Tail-NodeCalib-a010_seed0
CVaR-risk,150,9.893333333333333,2.6167931259429174,0.00551496863522376,0.011742935146746587,0.022300646093984446,0.08715333847157052,0.014140598694599854,0.045316716522836045,0.020699181873351336,0.0857872469076029,0.002854577020744074,0.01171206866492396,0.1911382830883827,0.13663139835440463,0.3819027552184982,0.13428655275497348,0.050547474849884505,0.09425390777479847,0.09703638953637697,0.1097299413114385,0.5352713258990188,0.4312324901622186,0.5898908053607776,0.44233067675486293,0.33988007311772284,0.050547474849884505,0.851278498362486,0.5352713258990188,0.7707838879140332,1.608001895285063e-19,0.2405925374206466,0.022300646093984446,0.9073094854313715,0.5901116426968674,0.8736824311222829,8.74317938610493e-20,0.135809775595398,0.014140598694599854,0.8958793751517332,0.5745910262186158,0.7989154112861474,8.747255697153971e-20,0.20680946963658142,0.020699181873351336,0.8999118274872753,0.5898908053607776,0.894437190052697,2.802218347238251e-20,0.03552889300785646,0.002854577020744074,0.919654771652117,0.655597908977263,0.954008245779282,2.803208638992355e-20,0.6065778421173502,0.3819027552184982,0.3703977812875917,0.16638083059134662,0.34845775029501036,1.6316292329076905e-16,1.0,0.0,Stable-Tail-NodeCalib-a010_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03856126256390675,0.04526248831914359,0.2405925374206466,0.26291767449632797,0.135809775595398,0.17048374614658804,0.20680946963658142,0.24001092999508905,0.03552889300785646,0.045061180314175775,0.47877837208758856,0.2902596773233751,0.6065778421173502,0.23675595649908673,0.33988007311772284,0.3774526484331176,0.0,0.0,0.0,0.0,0.0,0.0,0.33988007311772284,0.33988007311772284,0.0,0.0,0.0,1.0,0.2405925374206466,0.2405925374206466,0.0,0.0,0.0,1.0,0.135809775595398,0.135809775595398,0.0,0.0,0.0,1.0,0.20680946963658142,0.20680946963658142,0.0,0.0,0.0,1.0,0.03552889300785646,0.03552889300785646,0.0,0.0,0.0,1.0,0.6065778421173502,0.6065778421173502,0.0,0.0,0.0,1.0,0.24666666666666667,0.7533333333333333,Stable-Tail-NodeCalib-a010_seed1
CVaR-risk,150,9.86,2.6036371049930604,0.0052166355854181,0.011012435449186864,0.021188703305864087,0.08527242311660597,0.01327420004345994,0.04332791757244765,0.01973686865194597,0.08367485648895216,0.0027046286380219826,0.011003891553090282,0.1874082847345863,0.14150931251176072,0.3629449784121468,0.14206543564366186,0.04785958784026283,0.09074443946008975,0.09366534391533171,0.11259283835985161,0.5465096002876799,0.4078475605093355,0.5997136788685552,0.43396976612173244,0.31358277414573726,0.04785958784026283,0.8473781349390465,0.5465096002876799,0.7362157074495701,1.0034917279751604e-19,0.23367457799303035,0.021188703305864087,0.9093238832877858,0.5998414534238325,0.9236357147035912,1.2780262204831837e-19,0.12378531962943574,0.01327420004345994,0.8927643432671143,0.583633182757874,0.8490952798210174,1.2783902941957056e-19,0.1996123220388674,0.01973686865194597,0.9011239964985527,0.5997136788685552,0.8924958726374635,8.746847984597943e-20,0.03260385319853707,0.0027046286380219826,0.9170457362057935,0.662037271079733,0.9536506275305815,1.8686821759772635e-19,0.6075217039169699,0.3629449784121468,0.40258105007199363,0.28643072920130164,0.409366164537184,3.2164461776739935e-17,1.0,0.0,Stable-Tail-NodeCalib-a010_seed2
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.035468543170594176,0.04305046486622407,0.23367457799303035,0.28026597486567356,0.12378531962943574,0.1620495862471439,0.1996123220388674,0.24585436977322922,0.03260385319853707,0.04287118966048191,0.4797994076060319,0.28551668066331676,0.6075217039169699,0.23556083355466198,0.31358277414573726,0.3613437688204216,0.0,0.0,0.0,0.0,0.0,0.0,0.31358277414573726,0.31358277414573726,0.0,0.0,0.0,1.0,0.23367457799303035,0.23367457799303035,0.0,0.0,0.0,1.0,0.12378531962943574,0.12378531962943574,0.0,0.0,0.0,1.0,0.1996123220388674,0.1996123220388674,0.0,0.0,0.0,1.0,0.03260385319853707,0.03260385319853707,0.0,0.0,0.0,1.0,0.6075217039169699,0.6075217039169699,0.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,Stable-Tail-NodeCalib-a010_seed2
CVaR-risk,150,10.02,2.584076172335005,0.0040760158707239804,0.00882111691393981,0.015833806303950648,0.06404544593364045,0.010547374969529401,0.03560320216489706,0.014669056705509623,0.06335771531826118,0.002055010649841543,0.008815022103854528,0.19030430714212107,0.13196823181557799,0.3873337188178882,0.14283552718381,0.03778047946724193,0.07198990879867014,0.11433384208382703,0.13002467807313473,0.5439989705744329,0.4326801941250683,0.6135915456737007,0.42074999090136744,0.2749902695800362,0.03778047946724193,0.8626115770357886,0.5439989705744329,0.793923900452528,3.1114123750112e-20,0.1954124923128014,0.015833806303950648,0.9189723946638781,0.6023157754412303,0.9147252107678312,4.085505667250658e-20,0.11113730561647875,0.010547374969529401,0.9050959989363769,0.5880616455126084,0.8160780393648848,2.704345982656343e-20,0.16974266799813548,0.014669056705509623,0.9135806165920267,0.6135915456737007,0.9090699788945311,2.874272459368784e-21,0.028909129256932696,0.002055010649841543,0.9289148202110706,0.6735270642469185,0.9696653083519011,7.558486849457216e-21,0.6120815990970192,0.3873337188178882,0.36718614088436224,0.25861137136313744,0.34823543404535173,7.773306319731864e-17,1.0,0.0,Stable-Tail-NodeCalib-a010_seed3
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.031237982869562923,0.04013686140047435,0.1954124923128014,0.23895384990715357,0.11113730561647875,0.15344311603130528,0.16974266799813548,0.22052686755161865,0.028909129256932696,0.039954572103673903,0.4809613250916387,0.2904108493303684,0.6120815990970192,0.2323628218306264,0.2749902695800362,0.33875262213515733,0.0,0.0,0.0,0.0,0.0,0.0,0.2749902695800362,0.2749902695800362,0.0,0.0,0.0,1.0,0.1954124923128014,0.1954124923128014,0.0,0.0,0.0,1.0,0.11113730561647875,0.11113730561647875,0.0,0.0,0.0,1.0,0.16974266799813548,0.16974266799813548,0.0,0.0,0.0,1.0,0.028909129256932696,0.028909129256932696,0.0,0.0,0.0,1.0,0.6120815990970192,0.6120815990970192,0.0,0.0,0.0,1.0,0.20666666666666667,0.7933333333333333,Stable-Tail-NodeCalib-a010_seed3
CVaR-risk,150,9.893333333333333,2.5910187332519694,0.0049403358267397805,0.011227453429239944,0.018737219565858443,0.07905653904379274,0.012769281344384783,0.045065004229037725,0.017585674438936015,0.07821668087632046,0.0025842989013955655,0.011213072275414952,0.1865098147568195,0.1307433309273923,0.36468280937678665,0.14200740820468016,0.04543864640758,0.09097475010515021,0.09737674362673102,0.10933780630668473,0.5284598396265568,0.42458616498388824,0.591958590514507,0.43592652611877153,0.2946001373061275,0.04543864640758,0.8457616251508765,0.5284598396265568,0.7580744367861043,1.4241560997807378e-19,0.21820408657193183,0.018737219565858443,0.9141298411906883,0.5867995658701515,0.9117827232181785,8.741549368399651e-20,0.1177853536220371,0.012769281344384783,0.8915885468557332,0.5679815346709522,0.8426770274928347,4.095805482095793e-20,0.18540733914149718,0.017585674438936015,0.9051511416901338,0.591958590514507,0.880982438558175,1.312357249436537e-20,0.03111960408493538,0.0025842989013955655,0.9169559196428355,0.6573778827942727,0.9532528910936799,1.9182724304447195e-20,0.5990494998717899,0.36468280937678665,0.39123092589973246,0.26851317864052915,0.3691374537658807,2.230660851533326e-17,1.0,0.0,Stable-Tail-NodeCalib-a010_seed4
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03376409529220708,0.043539073366163104,0.21820408657193183,0.26841721044689204,0.1177853536220371,0.1660609715175818,0.18540733914149718,0.23692953173627257,0.03111960408493538,0.04338191602294313,0.4752954306490574,0.2851270652040537,0.5990494998717899,0.24283244951793675,0.2946001373061275,0.3521228037325765,0.0,0.0,0.0,0.0,0.0,0.0,0.2946001373061275,0.2946001373061275,0.0,0.0,0.0,1.0,0.21820408657193183,0.21820408657193183,0.0,0.0,0.0,1.0,0.1177853536220371,0.1177853536220371,0.0,0.0,0.0,1.0,0.18540733914149718,0.18540733914149718,0.0,0.0,0.0,1.0,0.03111960408493538,0.03111960408493538,0.0,0.0,0.0,1.0,0.5990494998717899,0.5990494998717899,0.0,0.0,0.0,1.0,0.23333333333333334,0.7666666666666666,Stable-Tail-NodeCalib-a010_seed4
