group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct
high_high,3142,1367,Hop-shortest,3142 3143 4625 1391 1392 3680 4429 3636 4787 3477 5018 3946 1368 1367,13,0.033308589179516554,0.42711034417152405,0.14283379087767875,0.21398185574798845,0.42711034417152405,0.03124162364189549,0.9729449922078607,0.9106734839477539,0.4330116593337152,0.0,0.0,0.0
high_high,3142,1367,Mean-risk-raw,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.0005159741894413645,0.0008566392934881151,0.0007503132413451871,0.0008566392934881151,0.0008566392934881151,0.0,0.08346334324187084,0.1343986900113947,0.006707664462737739,0.0,0.984509275168148,0.9959966732156347
high_high,3142,1367,Mean-risk-floor,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.0005159741894413645,0.0008566392934881151,0.0007503132413451871,0.0008566392934881151,0.0008566392934881151,0.0,0.08346334324187084,0.1343986900113947,0.006707664462737739,0.0,0.984509275168148,0.9959966732156347
high_high,3142,1367,CVaR-risk,3142 3143 4625 3379 2386 3535 3712 4295 3566 3777 5018 3946 1368 1367,13,0.0005303418953329898,0.0008566392934881151,0.0007003443024586886,0.0008566392934881151,0.0008566392934881151,0.0,0.08291086071835442,0.1363062419807879,0.006894444639328867,0.0,0.9840779237886538,0.9959966732156347
high_high,3142,1367,CVaR+Concentration,3142 3143 4625 3379 2386 3535 3712 4295 3566 3777 5018 3946 1368 1367,13,0.0005303418953329898,0.0008566392934881151,0.0007003443024586886,0.0008566392934881151,0.0008566392934881151,0.0,0.08291086071835442,0.1363062419807879,0.006894444639328867,0.0,0.9840779237886538,0.9959966732156347
high_high,3414,1456,Hop-shortest,3414 4295 3703 5211 4381 1456,5,0.0004376228251203429,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0,0.23770599521092317,0.18187524903704544,0.0021881141256017145,0.0,0.0,0.0
high_high,3414,1456,Mean-risk-raw,3414 4295 3703 5211 4381 1456,5,0.0004376228251203429,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0,0.23770599521092317,0.18187524903704544,0.0021881141256017145,0.0,0.0,0.0
high_high,3414,1456,Mean-risk-floor,3414 4295 3703 5211 4381 1456,5,0.0004376228251203429,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0005440493114292622,0.0,0.23770599521092317,0.18187524903704544,0.0021881141256017145,0.0,0.0,0.0
high_high,3414,1456,CVaR-risk,3414 2732 3969 3561 1553 1552 4381 1456,7,0.0004834412829950452,0.0005209308583289385,0.0005209308583289385,0.0005209308583289385,0.0005209308583289385,0.0,0.14341463545726402,0.0336414724792653,0.0033840889809653163,0.39999999999992,-0.5465779142064356,0.042493304507814376
high_high,3414,1456,CVaR+Concentration,3414 2732 3969 3561 1553 1552 4381 1456,7,0.0004834412829950452,0.0005209308583289385,0.0005209308583289385,0.0005209308583289385,0.0005209308583289385,0.0,0.14341463545726402,0.0336414724792653,0.0033840889809653163,0.39999999999992,-0.5465779142064356,0.042493304507814376
high_high,183,858,Hop-shortest,183 3858 3900 3636 3508 3456 3643 858,7,0.060866331215947866,0.21194805204868317,0.21194805204868317,0.21194805204868317,0.21194805204868317,0.05456537577765728,0.49492926211324906,0.7094270246247558,0.42606431851163507,0.0,0.0,0.0
high_high,183,858,Mean-risk-raw,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.0004127752617932856,0.0004927893169224262,0.0004887328541371971,0.0004927893169224262,0.0004927893169224262,0.0,0.11619317078884991,0.09343599949460768,0.0037149773561395705,0.2857142857142449,0.9912807123344468,0.9976749523614074
high_high,183,858,Mean-risk-floor,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.0004127752617932856,0.0004927893169224262,0.0004887328541371971,0.0004927893169224262,0.0004927893169224262,0.0,0.11619317078884991,0.09343599949460768,0.0037149773561395705,0.2857142857142449,0.9912807123344468,0.9976749523614074
high_high,183,858,CVaR-risk,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.0004127752617932856,0.0004927893169224262,0.0004887328541371971,0.0004927893169224262,0.0004927893169224262,0.0,0.11619317078884991,0.09343599949460768,0.0037149773561395705,0.2857142857142449,0.9912807123344468,0.9976749523614074
high_high,183,858,CVaR+Concentration,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.0004127752617932856,0.0004927893169224262,0.0004887328541371971,0.0004927893169224262,0.0004927893169224262,0.0,0.11619317078884991,0.09343599949460768,0.0037149773561395705,0.2857142857142449,0.9912807123344468,0.9976749523614074
high_high,1764,1679,Hop-shortest,1764 5093 1762 3703 4295 3566 3777 5018 3477 1681 1680 1679,11,0.0006065675433174791,0.0008566392934881151,0.0008550033089704812,0.0008566392934881151,0.0008566392934881151,0.0,0.10080964913494786,0.17983340870959652,0.006672242976492271,0.0,0.0,0.0
high_high,1764,1679,Mean-risk-raw,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.0005295217876361372,0.0008533673244528472,0.0006987083179410547,0.0008533673244528472,0.0008533673244528472,0.0,0.09087754632802747,0.1513879587952336,0.006354261451633647,0.09090909090908264,0.04765736588599708,0.0038195411491402523
high_high,1764,1679,Mean-risk-floor,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.0005295217876361372,0.0008533673244528472,0.0006987083179410547,0.0008533673244528472,0.0008533673244528472,0.0,0.09087754632802747,0.1513879587952336,0.006354261451633647,0.09090909090908264,0.04765736588599708,0.0038195411491402523
