P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,367,480,292,88,12,69,13
2,0,458,430,163,89,42,129,10
3,0,372,432,241,134,61,76,4
4,0,379,435,251,84,48,86,38
5,0,299,504,254,107,31,115,10
