edge_id,src,dst,w_raw,w_norm,severity,severity_norm,severity_base_max,severity_high_tail,severity_avg,R_ij,P_level,C_level,RiskLevel
12,7,3494,0.0,0.009999999776482582,3.8259873390197754,0.41358578202022495,0.4037124812602997,0.3463364839553833,0.2906835451722145,0.004135857727758623,1,4,4
13,8,3497,0.0,0.009999999776482582,2.227139472961426,0.1615482918816423,0.17530563473701477,0.08646714687347412,0.09190302854403853,0.001615482882707566,1,3,3
14,8,9,0.0,0.009999999776482582,3.803562641143799,0.3937204912583723,0.40050894021987915,0.33716827630996704,0.20450468128547072,0.003937204824580335,1,4,4
15,9,10,0.0,0.009999999776482582,3.803562641143799,0.4287662500534772,0.40050894021987915,0.33716827630996704,0.39531953632831573,0.004287662404698047,1,4,4
16,10,3497,0.0,0.009999999776482582,3.7309110164642334,0.38540701460292465,0.3901301324367523,0.2552056312561035,0.28271788358688354,0.003854070059884066,1,4,4
17,11,3782,0.0,0.009999999776482582,3.309014320373535,0.33726719751340695,0.32985919713974,0.2681761384010315,0.2487225905060768,0.0033726718997489765,1,4,4
18,11,12,0.0,0.009999999776482582,3.309014320373535,0.34024667735759734,0.32985919713974,0.2681761384010315,0.26494506746530533,0.003402466697524915,1,4,4
19,12,13,0.0,0.009999999776482582,2.400216579437256,0.19481732626270987,0.20003093779087067,0.0993586853146553,0.16125134006142616,0.001948173219082033,1,3,3
20,13,14,0.0,0.009999999776482582,4.276498794555664,0.4667670041491268,0.46807125210762024,0.3738710880279541,0.29527149721980095,0.004667669937160713,1,5,5
21,14,15,0.0,0.009999999776482582,4.276498794555664,0.4734404190323277,0.46807125210762024,0.3738710880279541,0.3316064700484276,0.004734404084501097,1,5,5
22,16,17,0.0,0.009999999776482582,4.369894504547119,0.49141638470264487,0.48141351342201233,0.46144330501556396,0.288539569824934,0.004914163737186328,1,5,5
23,17,3181,0.0,0.009999999776482582,4.369894504547119,0.48317901992548673,0.48141351342201233,0.46144330501556396,0.24368930491618812,0.00483179009125594,1,5,5
24,18,3181,0.0,0.009999999776482582,4.050601005554199,0.41843052092921773,0.43580013513565063,0.3141651153564453,0.22088261577300727,0.004184305115765668,1,5,5
25,19,3181,0.0,0.009999999776482582,2.5702662467956543,0.21139056431551434,0.22432374954223633,0.13853123784065247,0.11514442297630012,0.0021139055959056704,1,3,3
26,19,20,0.0,0.009999999776482582,2.5702662467956543,0.21875058696151467,0.22432374954223633,0.13853123784065247,0.15521779283881187,0.0021875058207205802,1,3,3
27,20,3784,0.0,0.009999999776482582,1.6027828454971313,0.08267612089471149,0.08611183613538742,0.0403703972697258,0.0653369352221489,0.0008267611904675618,1,2,2
28,21,3784,0.0,0.009999999776482582,2.8088219165802,0.24080996198140306,0.25840312242507935,0.12605640292167664,0.15148257836699486,0.0024080995659888096,1,3,3
29,21,22,0.0,0.009999999776482582,2.8088219165802,0.24336109124083197,0.25840312242507935,0.12605640292167664,0.1653728000819683,0.002433610858012877,1,3,3
30,22,23,0.0,0.009999999776482582,3.8580658435821533,0.3948611819175357,0.4082951247692108,0.2764201760292053,0.24031880125403404,0.003948611730917005,1,4,4
31,24,25,0.0,0.009999999776482582,2.6000137329101562,0.21534771613116563,0.22857339680194855,0.13697980344295502,0.12124290969222784,0.0021534771131776907,1,3,3
32,25,26,0.0,0.009999999776482582,2.6000137329101562,0.21540435382353926,0.22857339680194855,0.13697980344295502,0.12155128689482808,0.0021540434900887678,1,3,3
33,26,3497,0.0,0.009999999776482582,2.227139472961426,0.16210192351787758,0.17530563473701477,0.08646714687347412,0.09491740586236119,0.0016210191989461725,1,3,3
34,4838,4839,0.9999998807907104,0.9999998807907104,2.833284616470337,0.25855513449683004,0.2618978023529053,0.16268888115882874,0.19748913496732712,0.2585551036746562,5,3,15
35,3785,4838,0.0,0.009999999776482582,2.833284616470337,0.2591529259748206,0.2618978023529053,0.16268888115882874,0.20074395090341568,0.002591529201823013,1,3,3
36,3785,4839,0.0,0.009999999776482582,1.977130651473999,0.1395502024993883,0.1395900994539261,0.06512327492237091,0.13633528351783752,0.001395501993801982,1,2,2
37,3495,4839,0.5,0.5049999952316284,2.7314794063568115,0.2490663911083587,0.247354194521904,0.17647142708301544,0.19021733105182648,0.12577852632208006,5,3,15
38,4838,4840,0.5,0.5049999952316284,2.833284616470337,0.2613073708184877,0.2618978023529053,0.16268888115882874,0.21247433125972748,0.13196022101732566,5,3,15
39,4839,4840,0.0,0.009999999776482582,2.1413559913635254,0.15966749620498286,0.16305086016654968,0.06908317655324936,0.14806566387414932,0.0015966749263613622,1,3,3
40,27,4839,0.0,0.009999999776482582,2.1704049110412598,0.1628686871262081,0.1672006994485855,0.06783853471279144,0.15014058351516724,0.0016286868348580927,1,3,3
41,27,4838,0.0,0.009999999776482582,2.833284616470337,0.26168845819893305,0.2618978023529053,0.16268888115882874,0.2145492509007454,0.002616884523497402,1,3,3
42,28,3787,0.0,0.009999999776482582,1.7630765438079834,0.09989969704436749,0.10901093482971191,0.0533287413418293,0.05455999714831705,0.0009989969481143525,1,2,2
43,3182,3787,0.5,0.5049999952316284,1.9234994649887085,0.1316039029999549,0.131928488612175,0.0683697983622551,0.12046971172094345,0.0664599703874409,5,2,10
44,29,3790,0.0,0.009999999776482582,3.4090142250061035,0.34091140691038835,0.34414488077163696,0.19832459092140198,0.28127315640449524,0.003409113992904246,1,4,4
45,29,30,0.0,0.009999999776482582,2.5288100242614746,0.21112478888546085,0.21840143203735352,0.11885493248701096,0.15706292167305946,0.0021112478416645407,1,3,3
46,30,3789,0.0,0.009999999776482582,2.390496015548706,0.1851063750676178,0.1986422836780548,0.06610774248838425,0.1471833474934101,0.0018510637093016788,1,3,3
47,31,3787,0.0,0.009999999776482582,1.8004305362701416,0.11431072430285652,0.11434721946716309,0.0533287413418293,0.1116790771484375,0.0011431072174781273,1,2,2
48,32,3787,0.0,0.009999999776482582,2.6910336017608643,0.22634576090597835,0.24157622456550598,0.0907992571592331,0.17529357969760895,0.0022634575584675634,1,3,3
49,32,3497,0.0,0.009999999776482582,2.6910336017608643,0.2324337252361756,0.24157622456550598,0.0907992571592331,0.20844092965126038,0.00232433720040877,1,3,3
50,33,3497,0.0,0.009999999776482582,2.227139472961426,0.16079550086957017,0.17530563473701477,0.08646714687347412,0.08780428128375206,0.0016079549727551065,1,3,3
51,33,34,0.0,0.009999999776482582,3.0064806938171387,0.2650699580497341,0.28664010763168335,0.15320876240730286,0.14347151773108635,0.0026506995212495885,1,4,4
52,34,3788,0.0,0.009999999776482582,4.411105155944824,0.5041541193140748,0.48730072379112244,0.40881720185279846,0.3869704157114029,0.0050415410804535215,1,5,5
53,3478,4573,0.0,0.009999999776482582,3.716405153274536,0.3883201146799483,0.3880578875541687,0.2780405879020691,0.2840329632163048,0.0038832010600031736,1,4,4
54,35,3497,0.0,0.009999999776482582,3.6460719108581543,0.37496410841601785,0.37801027297973633,0.2528861463069916,0.27665795385837555,0.003749641000349169,1,4,4
55,35,36,0.0,0.009999999776482582,5.344939708709717,0.6594169954450751,0.6207056641578674,0.6081750392913818,0.4993579685688019,0.006594169807059567,1,6,6
56,36,3497,0.0,0.009999999776482582,5.344939708709717,0.6408022553691299,0.6207056641578674,0.6081750392913818,0.3980056494474411,0.006408022410460834,1,6,6
57,37,3576,0.0,0.009999999776482582,1.925208568572998,0.11968653958423302,0.13217265903949738,0.05658585578203201,0.0663900918152649,0.001196865369090304,1,2,2
58,37,3784,0.0,0.009999999776482582,1.311934232711792,0.03703962117958816,0.04456203430891037,0.0008431319147348404,0.022584779449971393,0.0003703962035168811,1,2,2
59,3576,3784,0.0,0.009999999776482582,1.925208568572998,0.12372296312469575,0.13217265903949738,0.05658585578203201,0.08836734667420387,0.0012372296035927201,1,2,2
60,38,3496,0.0,0.009999999776482582,1.855383038520813,0.1108090342667982,0.12219757586717606,0.05310838669538498,0.06143223334220238,0.0011080903179002328,1,2,2
61,38,39,0.0,0.009999999776482582,1.855383038520813,0.11074929535082559,0.12219757586717606,0.05310838669538498,0.06110697080021055,0.0011074929287538593,1,2,2
62,39,40,0.0,0.009999999776482582,1.9869805574417114,0.12269108101052756,0.14099721610546112,0.0335298590362072,0.07050679091935308,0.001226910782681682,1,2,2
63,40,41,0.0,0.009999999776482582,3.599858283996582,0.37823577336039044,0.3714083135128021,0.3175625205039978,0.2562027648091316,0.003782357649061621,1,4,4
64,41,42,0.0,0.009999999776482582,3.599858283996582,0.39722709877728357,0.3714083135128021,0.3175625205039978,0.35960549116134644,0.00397227089898566,1,4,4
65,42,43,0.0,0.009999999776482582,4.090113639831543,0.4555012270879779,0.4414448142051697,0.3196854293346405,0.3946237415075302,0.004555012169067321,1,5,5
66,43,44,0.0,0.009999999776482582,4.090113639831543,0.43254916605581195,0.4414448142051697,0.3196854293346405,0.26965586096048355,0.004325491563875847,1,5,5
67,44,3792,0.0,0.009999999776482582,1.6903517246246338,0.09253568985300635,0.0986216738820076,0.011106426827609539,0.09824429079890251,0.000925356877846725,1,2,2
68,45,3783,0.0,0.009999999776482582,3.0114471912384033,0.2937392341065791,0.2873496115207672,0.20413148403167725,0.24580737948417664,0.0029373922754099557,1,4,4
69,45,46,0.0,0.009999999776482582,2.429856061935425,0.18557910905665825,0.20426514744758606,0.08151319622993469,0.11186034977436066,0.0018557910490864193,1,3,3
70,46,3496,0.0,0.009999999776482582,1.1361888647079468,0.01912008597440861,0.019455552101135254,0.016225505620241165,0.01006122145918198,0.00019120085547041387,1,2,2
71,47,4842,0.0,0.009999999776482582,3.2365779876708984,0.31122582124152565,0.31951114535331726,0.20886731147766113,0.20763524249196053,0.0031122581428508645,1,4,4
72,47,48,0.0,0.009999999776482582,1.6703153848648071,0.092727501452339,0.09575933963060379,0.06999648362398148,0.0518479342572391,0.0009272749937971783,1,2,2
73,48,49,0.0,0.009999999776482582,2.448546886444092,0.19451773255364735,0.20693527162075043,0.12392558157444,0.10743590025231242,0.001945177282058372,1,3,3
74,49,4841,0.0,0.009999999776482582,3.506838798522949,0.3560282278733968,0.35811981558799744,0.2234775424003601,0.28252754360437393,0.0035602821991554574,1,4,4
75,4841,4842,0.0,0.009999999776482582,3.506838798522949,0.36636627759204643,0.35811981558799744,0.2234775424003601,0.33881548047065735,0.00366366269403122,1,4,4
76,50,4842,0.0,0.009999999776482582,3.3121399879455566,0.3406949368094249,0.33030572533607483,0.20886731147766113,0.32490843534469604,0.0034069492919429965,1,4,4
77,50,4843,0.0,0.009999999776482582,3.3121399879455566,0.32538457056846204,0.33030572533607483,0.15714314579963684,0.2932717204093933,0.0032538456329555014,1,4,4
78,4842,4843,0.0,0.009999999776482582,3.2365779876708984,0.3259628459104916,0.31951114535331726,0.20886731147766113,0.2878744304180145,0.0032596283862465427,1,4,4
79,51,4843,0.0,0.009999999776482582,2.79366397857666,0.23799584519527392,0.2562377154827118,0.12278328835964203,0.14809520170092583,0.0023799583987565223,1,3,3
80,52,4843,0.0,0.009999999776482582,3.2120590209960938,0.31434996776189944,0.31600841879844666,0.16140054166316986,0.2861230671405792,0.0031434996073563012,1,4,4
81,52,4842,0.0,0.009999999776482582,3.2365779876708984,0.33145169962407356,0.31951114535331726,0.20886731147766113,0.31775978207588196,0.0033145169221555073,1,4,4
82,53,3782,0.0,0.009999999776482582,3.098436117172241,0.3027650720466452,0.2997765839099884,0.21569298207759857,0.23368128389120102,0.003027650652793185,1,4,4
83,53,3784,0.0,0.009999999776482582,3.098436117172241,0.2914675562912403,0.2997765839099884,0.21569298207759857,0.1721693091094494,0.002914675497764328,1,4,4
84,3782,3784,0.0,0.009999999776482582,2.1731019020080566,0.14581989938536333,0.16758598387241364,0.01753784716129303,0.106074009090662,0.0014581989612603458,1,3,3
85,54,3782,0.0,0.009999999776482582,2.1731019020080566,0.15434462475094324,0.16758598387241364,0.05530023202300072,0.1147264912724495,0.0015434462130107204,1,3,3
86,54,3784,0.0,0.009999999776482582,1.4330689907073975,0.0653801568172493,0.06186699867248535,0.05530023202300072,0.05321451649069786,0.0006538015535588892,1,2,2
87,3783,3784,0.0,0.009999999776482582,3.0114471912384033,0.2790734032397196,0.2873496115207672,0.20413148403167725,0.1659558229148388,0.0027907339700194295,1,4,4
88,55,56,0.0,0.009999999776482582,3.128251075744629,0.29577832889843725,0.30403587222099304,0.22132113575935364,0.17297501489520073,0.002957783222872764,1,4,4
89,56,57,0.0,0.009999999776482582,2.2585105895996094,0.1907185477165992,0.17978723347187042,0.2084173858165741,0.11085069552063942,0.0019071854345370748,1,3,3
90,57,58,0.0,0.009999999776482582,3.0942835807800293,0.30205898804532827,0.29918336868286133,0.2084173858165741,0.23948530107736588,0.0030205898129378374,1,4,4
91,58,3782,0.0,0.009999999776482582,3.0942835807800293,0.28745357276960215,0.29918336868286133,0.13499540090560913,0.23338467627763748,0.002874535663445141,1,4,4
92,3572,3793,0.9999998807907104,0.9999998807907104,3.850904941558838,0.3389075560790155,0.4072721302509308,0.01086517795920372,0.20531313552055508,0.3389075156780865,5,4,20
93,3568,3793,0.9999998807907104,0.9999998807907104,2.143497943878174,0.15299604508421377,0.16335685551166534,0.09624508023262024,0.08335549815092236,0.15299602684566393,5,3,15
94,3568,3572,0.0,0.009999999776482582,3.850904941558838,0.3692820871031749,0.4072721302509308,0.09624508023262024,0.28531449288129807,0.0036928207884907704,1,4,4
95,59,60,0.0,0.009999999776482582,4.268319606781006,0.4598141508216459,0.46690279245376587,0.3944890797138214,0.24147090315818787,0.004598141405439987,1,5,5
96,60,61,0.0,0.009999999776482582,4.268319606781006,0.46060506474166246,0.46690279245376587,0.3944890797138214,0.2457772195339203,0.00460605054446337,1,5,5
97,61,4844,0.0,0.009999999776482582,1.172561526298523,0.023563642870100356,0.024651646614074707,0.00891016237437725,0.020786174573004246,0.00023563642343411894,1,2,2
98,62,4845,0.0,0.009999999776482582,3.7717885971069336,0.41064693958240345,0.39596980810165405,0.2962868809700012,0.35570262372493744,0.004106469304037291,1,4,4
99,62,63,0.0,0.009999999776482582,3.208048105239868,0.30587040826943135,0.3154354393482208,0.23992867767810822,0.16371789807453752,0.0030587040143269495,1,4,4
100,63,3796,0.0,0.009999999776482582,2.827852249145508,0.2383456109872123,0.2611217498779297,0.11668568104505539,0.13656105333939195,0.0023834560565977273,1,3,3
101,64,4846,0.0,0.009999999776482582,3.228325366973877,0.33482551433940055,0.3183321952819824,0.24556173384189606,0.30415068566799164,0.003348255068554671,1,4,4
102,64,65,0.0,0.009999999776482582,3.671304225921631,0.39301005890610236,0.38161489367485046,0.27758899331092834,0.33579203486442566,0.00393010050121643,1,4,4
103,65,4846,0.0,0.009999999776482582,3.671304225921631,0.39561468717349163,0.38161489367485046,0.27758899331092834,0.34997354447841644,0.003956146783308143,1,4,4
104,3494,4847,0.0,0.009999999776482582,2.243582248687744,0.1738592287869421,0.17765460908412933,0.07882143557071686,0.15718262642621994,0.0017385922490088552,1,3,3
105,66,3494,0.0,0.009999999776482582,2.6728291511535645,0.24470862213505296,0.23897559940814972,0.16816113889217377,0.20831510424613953,0.00244708616665389,1,3,3
106,66,67,0.0,0.009999999776482582,4.4617815017700195,0.5179178023595065,0.4945402145385742,0.47501134872436523,0.36675790697336197,0.005179177907831415,1,5,5
107,68,4848,0.0,0.009999999776482582,2.396158218383789,0.19559061586123508,0.19945117831230164,0.0854337066411972,0.18170571327209473,0.0019559061148944415,1,3,3
108,68,69,0.0,0.009999999776482582,2.803833246231079,0.2622214162029582,0.2576904594898224,0.16839849948883057,0.228570818901062,0.002622214103418528,1,3,3
109,69,3788,0.0,0.009999999776482582,4.411105155944824,0.501495619833636,0.48730072379112244,0.40881720185279846,0.3724955916404724,0.005014956086243354,1,5,5
110,70,3790,0.0,0.009999999776482582,3.4090142250061035,0.3285060459699608,0.34414488077163696,0.19832459092140198,0.21372925862669945,0.003285060386272785,1,4,4
111,70,71,0.0,0.009999999776482582,3.815208673477173,0.38889486296823794,0.40217265486717224,0.2660006880760193,0.2427431456744671,0.0038889485427576038,1,4,4
112,71,3788,0.0,0.009999999776482582,4.411105155944824,0.5147636858032506,0.48730072379112244,0.40881720185279846,0.44473668932914734,0.005147636742973856,1,5,5
113,72,3790,0.0,0.009999999776482582,4.403311729431152,0.5002519457906955,0.4861873984336853,0.36382848024368286,0.41516613960266113,0.005002519346091932,1,5,5
114,72,3183,0.0,0.009999999776482582,4.403311729431152,0.4882617502065867,0.4861873984336853,0.36382848024368286,0.34988270699977875,0.004882617392930861,1,5,5
115,3183,4849,0.0,0.009999999776482582,2.4950461387634277,0.22222899062269094,0.2135780155658722,0.1504732072353363,0.2051977440714836,0.0022222898565548593,1,3,3
116,73,3790,0.0,0.009999999776482582,3.4090142250061035,0.35780110502784535,0.34414488077163696,0.23610350489616394,0.33545416593551636,0.003578010970303674,1,4,4
117,73,74,0.0,0.009999999776482582,3.287344217300415,0.3387547575726087,0.32676345109939575,0.23610350489616394,0.3012775778770447,0.0033875475000084984,1,4,4
118,74,4849,0.0,0.009999999776482582,2.9305419921875,0.28411109443861865,0.2757917046546936,0.2074432373046875,0.23630458861589432,0.0028411108808824082,1,3,3
119,75,3790,0.0,0.009999999776482582,3.4090142250061035,0.3221894424336716,0.34414488077163696,0.19832459092140198,0.1793370288796723,0.0032218943523217637,1,4,4
120,75,76,0.0,0.009999999776482582,1.1017042398452759,0.012708203831182511,0.014529176987707615,0.0023513645865023136,0.008729866473004222,0.0001270820354713202,1,2,2
121,76,77,0.0,0.009999999776482582,1.0806589126586914,0.009832300583320573,0.011522701941430569,0.00022197241196408868,0.007226628949865699,9.832300363551528e-05,1,2,2
122,78,3799,0.0,0.009999999776482582,2.864353656768799,0.2681133748700896,0.26633623242378235,0.17602349817752838,0.2184428796172142,0.002681133688772887,1,3,3
123,78,79,0.0,0.009999999776482582,3.1535377502441406,0.3137546476162287,0.307648241519928,0.1907307207584381,0.28699223697185516,0.003137546406032658,1,4,4
124,79,80,0.0,0.009999999776482582,3.1535377502441406,0.293658610310647,0.307648241519928,0.1907307207584381,0.177574647590518,0.0029365860374686555,1,4,4
125,81,82,0.0,0.009999999776482582,2.7519917488098145,0.24407416961036996,0.2502845227718353,0.20037662982940674,0.12740949424915016,0.0024407416415488715,1,3,3
126,82,83,0.0,0.009999999776482582,2.7519917488098145,0.2543473224382174,0.2502845227718353,0.20037662982940674,0.18334408476948738,0.002543473167531117,1,3,3
127,83,84,0.0,0.009999999776482582,4.2842698097229,0.4670308770313148,0.4691813886165619,0.3733462393283844,0.29279251769185066,0.004670308665923612,1,5,5
128,84,4783,0.0,0.009999999776482582,4.2842698097229,0.4757771937388366,0.4691813886165619,0.3733462393283844,0.3404138907790184,0.004757771831043876,1,5,5
129,85,86,0.0,0.009999999776482582,2.0103518962860107,0.12473914816678153,0.14433598518371582,0.028975384309887886,0.07285737141501158,0.001247391453786443,1,3,3
130,86,87,0.0,0.009999999776482582,2.0103518962860107,0.12843276285027438,0.14433598518371582,0.028975384309887886,0.09296812303364277,0.0012843275997957843,1,3,3
131,87,88,0.0,0.009999999776482582,5.182478904724121,0.6043924915849312,0.5974969863891602,0.5812252759933472,0.31954862363636494,0.006043924780757063,1,6,6
132,89,90,0.0,0.009999999776482582,7.1466755867004395,0.9136435368625836,0.8780965209007263,0.9938302040100098,0.46833541989326477,0.009136435164410591,1,8,8
133,90,91,0.0,0.009999999776482582,2.6993179321289062,0.23016671435266228,0.24275970458984375,0.13149598240852356,0.1506670117378235,0.002301667092080353,1,3,3
134,91,4850,0.0,0.009999999776482582,2.6993179321289062,0.23785270702307793,0.24275970458984375,0.13149598240852356,0.19251520186662674,0.002378527017066556,1,3,3
135,3791,4850,0.0,0.009999999776482582,2.3276329040527344,0.19420622640018073,0.18966184556484222,0.13279284536838531,0.16596627235412598,0.0019420622205933331,1,3,3
136,3497,4850,0.0,0.009999999776482582,2.227139472961426,0.17383266264870437,0.17530563473701477,0.08646714687347412,0.15878816694021225,0.0017383265876324157,1,3,3
137,92,4850,0.0,0.009999999776482582,3.8007895946502686,0.38951464944071523,0.4001128077507019,0.24916604161262512,0.2711917534470558,0.0038951464073438435,1,4,4
138,92,3497,0.0,0.009999999776482582,3.8007895946502686,0.3925483083881943,0.4001128077507019,0.24916604161262512,0.28770922124385834,0.003925482996140559,1,4,4
139,93,3797,0.0,0.009999999776482582,3.43994140625,0.34526889125627297,0.3485630452632904,0.2551036775112152,0.2305467575788498,0.0034526888353891188,1,4,4
140,93,94,0.0,0.009999999776482582,3.9852397441864014,0.449257421034316,0.4264628291130066,0.35272830724716187,0.3875129371881485,0.004492574109926301,1,4,4
141,94,3788,0.0,0.009999999776482582,4.411105155944824,0.5169942972184872,0.48730072379112244,0.40881720185279846,0.4568817764520645,0.0051699428566276415,1,5,5
142,95,3575,0.0,0.009999999776482582,4.039097785949707,0.44370058241912047,0.4341568350791931,0.28648805618286133,0.39272165298461914,0.004437005725016396,1,5,5
143,3495,3575,0.0,0.009999999776482582,4.039097785949707,0.4341562901578963,0.4341568350791931,0.28648805618286133,0.34075551480054855,0.00434156280453747,1,5,5
144,96,3497,0.0,0.009999999776482582,3.129286050796509,0.3145700723360863,0.3041837215423584,0.25627613067626953,0.23974467813968658,0.0031457006530489725,1,4,4
145,96,97,0.0,0.009999999776482582,3.5955348014831543,0.3828295080446047,0.3707906901836395,0.2637602388858795,0.33748720586299896,0.0038282949948769836,1,4,4
146,97,98,0.0,0.009999999776482582,3.5955348014831543,0.37344804456267305,0.3707906901836395,0.2637602388858795,0.28640762716531754,0.003734480362154588,1,4,4
147,99,3578,0.0,0.009999999776482582,5.333918571472168,0.6420113950744426,0.6191312074661255,0.594508945941925,0.4245530143380165,0.006420113807243697,1,6,6
148,99,100,0.0,0.009999999776482582,5.333918571472168,0.6604105668257249,0.6191312074661255,0.594508945941925,0.5247316211462021,0.0066041055206439835,1,6,6
149,100,3497,0.0,0.009999999776482582,4.012324333190918,0.43816377993228983,0.4303320348262787,0.3615436553955078,0.30281883478164673,0.004381637701385661,1,5,5
150,101,3497,0.0,0.009999999776482582,2.98429536819458,0.2889355825940923,0.2834707796573639,0.20991137623786926,0.22938820719718933,0.0028893557613587878,1,3,3
151,101,102,0.0,0.009999999776482582,5.429440975189209,0.6626643014821246,0.6327772736549377,0.6188032627105713,0.4581240266561508,0.006626642866704233,1,6,6
152,102,3497,0.0,0.009999999776482582,5.429440975189209,0.6527312971097319,0.6327772736549377,0.6188032627105713,0.40404145419597626,0.006527312825200505,1,6,6
153,103,3781,0.0,0.009999999776482582,3.9622440338134766,0.44513631702486195,0.42317771911621094,0.31444913148880005,0.4164942353963852,0.004451363070752899,1,4,4
154,103,104,0.0,0.009999999776482582,3.8686752319335938,0.4220172795897814,0.40981075167655945,0.2709740102291107,0.3875602036714554,0.004220172701569601,1,4,4
155,104,105,0.0,0.009999999776482582,3.5571675300598145,0.3494859346553632,0.3653096556663513,0.25790777802467346,0.18371689750347286,0.0034948592684374384,1,4,4
156,106,3497,0.0,0.009999999776482582,5.0895843505859375,0.604077731630312,0.5842263102531433,0.5723768472671509,0.37976597249507904,0.006040777181281225,1,6,6
157,106,3802,0.0,0.009999999776482582,5.0895843505859375,0.6229893983161227,0.5842263102531433,0.5723768472671509,0.4827349781990051,0.006229893843912245,1,6,6
158,107,3802,0.0,0.009999999776482582,3.8931541442871094,0.4345308174236455,0.41330772638320923,0.3154035210609436,0.3972756862640381,0.004345308077111249,1,4,4
159,108,3575,0.0,0.009999999776482582,4.039097785949707,0.41946010268185446,0.4341568350791931,0.28648805618286133,0.26073867455124855,0.004194600933061905,1,5,5
160,109,3575,0.0,0.009999999776482582,4.82089900970459,0.5806728762651956,0.545842707157135,0.4882442355155945,0.48999977111816406,0.005806728632861454,1,5,5
161,109,3497,0.0,0.009999999776482582,4.82089900970459,0.5569020940350111,0.545842707157135,0.4882442355155945,0.3605741709470749,0.005569020815872793,1,5,5
162,110,3497,0.0,0.009999999776482582,4.0776190757751465,0.44252793933855994,0.43965986371040344,0.34333011507987976,0.3074827492237091,0.004425279294472897,1,5,5
163,110,3575,0.0,0.009999999776482582,4.0776190757751465,0.4662987215687444,0.43965986371040344,0.34333011507987976,0.4369083493947983,0.004662987111461558,1,5,5
164,3497,3575,0.0,0.009999999776482582,4.039097785949707,0.4275399382832245,0.4341568350791931,0.28648805618286133,0.30473123490810394,0.004275399287269622,1,5,5
165,111,3454,0.0,0.009999999776482582,3.6829872131347656,0.3848552328738764,0.3832838833332062,0.27340900897979736,0.2888951972126961,0.0038485522427169163,1,4,4
166,111,112,0.0,0.009999999776482582,4.495737075805664,0.5238772669878795,0.49939101934432983,0.41347628831863403,0.441337451338768,0.0052387725527831015,1,5,5
167,112,3497,0.0,0.009999999776482582,4.495737075805664,0.5047782415653204,0.49939101934432983,0.41347628831863403,0.3373483270406723,0.005047782302826475,1,5,5
168,113,114,0.0,0.009999999776482582,2.0611493587493896,0.13148226292160956,0.15159276127815247,0.022641543298959732,0.08687857817858458,0.0013148225998275197,1,3,3
169,114,115,0.0,0.009999999776482582,2.936077117919922,0.2668424044758942,0.2765824496746063,0.19718798995018005,0.1493734223768115,0.0026684239851150165,1,3,3
170,115,3497,0.0,0.009999999776482582,2.936077117919922,0.2809056464216863,0.2765824496746063,0.19718798995018005,0.22594404220581055,0.0028090564014295583,1,3,3
171,116,3497,0.0,0.009999999776482582,3.9260380268096924,0.42611491004740015,0.41800543665885925,0.351410448551178,0.296655535697937,0.004261149005229897,1,4,4
172,116,117,0.0,0.009999999776482582,3.9260380268096924,0.4400305909777104,0.41800543665885925,0.351410448551178,0.3724227249622345,0.004400305811422603,1,4,4
