P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,657,460,190,70,45,18,89
2,2,620,362,165,59,79,45,197
3,0,594,345,178,79,83,65,186
4,0,586,290,156,99,62,90,246
5,3,562,404,182,56,35,63,224
