P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,561,303,240,48,39,20,110
2,0,544,242,142,91,63,29,210
3,0,468,273,187,88,69,43,192
4,0,502,289,132,100,69,16,213
5,0,509,294,156,66,85,29,181
