rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8963737487792969,1.0,7.274616241455078,5,8,40
2,237,3487,3488,0.862301230430603,1.0,7.036108493804932,5,8,40
3,2148,3208,3862,0.8569760918617249,1.0,6.998832702636719,5,7,35
4,3297,3208,3873,0.8569760918617249,1.0,6.998832702636719,5,7,35
5,2177,3335,4325,0.8559237718582153,1.0,6.991466522216797,5,7,35
6,2174,3335,3866,0.8559237718582153,1.0,6.991466522216797,5,7,35
7,2115,3116,3335,0.8559237718582153,1.0,6.991466522216797,5,7,35
8,3173,3335,3861,0.8559237718582153,1.0,6.991466522216797,5,7,35
9,3636,3335,3804,0.8559237718582153,1.0,6.991466522216797,5,7,35
10,2930,3244,3300,0.8492308259010315,1.0,6.944615840911865,5,7,35
11,5170,3300,4627,0.8492308259010315,1.0,6.944615840911865,5,7,35
12,1002,3100,3685,0.8421486616134644,1.0,6.895040512084961,5,7,35
13,1069,3100,3698,0.8421486616134644,1.0,6.895040512084961,5,7,35
14,1001,3100,3771,0.8421486616134644,1.0,6.895040512084961,5,7,35
15,999,3100,3684,0.8421486616134644,1.0,6.895040512084961,5,7,35
16,4647,3100,4199,0.8421486616134644,1.0,6.895040512084961,5,7,35
17,1082,3100,4381,0.8421486616134644,1.0,6.895040512084961,5,7,35
18,2861,3448,3858,0.7695616483688354,1.0,6.386931419372559,5,7,35
19,2872,3347,3448,0.7695616483688354,1.0,6.386931419372559,5,7,35
20,2864,3448,4503,0.7695616483688354,1.0,6.386931419372559,5,7,35
