beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct,risk_source,risk_dir,customer_set,run_name
0.0,0.0,10,133998.1,0.5676462121975467,9.237591344832618,1.1302829890812083,0.27097796037713334,0.061947798084760475,2.6260658816448994,0.43012895470097007,0.40416257918413195,0.08240047660096868,0.14808346537632178,0.04243975744269766,0.29546183334975856,0.18113757808647252,0.8536518792938658,0.007547330375331271,0.8818150005454204,0.011481601878606652,1.285659956932068,0.32186160261040436,0.0,0.0,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,A,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_A_SGFormer-TEG-Gate_seed6
0.25,0.0,10,144131.8,236.46319892204036,7.237928062025458,0.5660523788906249,0.21238310225324444,0.014397373271656105,2.153266590810381,0.23549963594124013,0.34777784257062844,0.06457415181913558,0.20983009363797808,0.05666945553290477,0.34973780871100496,0.1862784677669963,0.8480635423992042,0.00437475295392233,0.8763224991986895,0.008047981310644005,1.0363470315933228,0.0,0.07562569917036124,0.21647020399159872,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,A,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_A_SGFormer-TEG-Gate_seed6
0.5,0.0,10,151717.1,300.11644036569834,5.143229389682529,0.2900311932692617,0.15219003928487781,0.01837581962806357,1.9089799021370708,0.5273066151054716,0.2748582237045325,0.08225561885827957,0.27279635151508064,0.10224626226130866,0.3304338120623772,0.24041430630372654,0.8148554202649475,0.007188673066168307,0.8280843132144542,0.009684169244926667,0.8111693501472473,0.058961686248172995,0.1322332182321988,0.4432283051187338,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,A,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_A_SGFormer-TEG-Gate_seed6
1.0,0.0,10,162070.0,436.6473278160407,3.642354553574114,0.16107073306218256,0.08900631702413414,0.011749510697101747,1.2766068120778074,0.20071168725116875,0.14476936799529497,0.02673827100699842,0.29267552674993985,0.07061435279322675,0.15688052100927927,0.06092169319195942,0.7662515643201158,0.006951399923097774,0.7612276088369421,0.01097598779061805,0.6433614492416382,0.0,0.2094947614928868,0.6057030000994574,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,A,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_A_SGFormer-TEG-Gate_seed6
2.0,0.0,10,177844.7,608.128833207058,2.6293225595582044,0.11581336558461795,0.04573532853055069,0.003115474994067061,0.9637752137030475,0.10169357625727142,0.11708323795880589,0.023626929634328334,0.3258257141440139,0.020397131048941506,0.10639379035511087,0.011737055803040757,0.6964879372326449,0.01095541793667416,0.6703171375449978,0.013692273565368398,0.6433614492416382,0.0,0.3272180724950578,0.7153670841880523,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,A,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_A_SGFormer-TEG-Gate_seed6
0.0,0.0,10,146930.8,561.1466039379649,10.21560996903745,0.7060902574285455,0.3000084735899285,0.05187437662157321,3.2191461805952715,0.2827849727769671,0.46048021569138475,0.05914448521270558,0.19414512461573885,0.033986838564531295,0.5386211613311127,0.17193919288796639,0.8531202730824674,0.004017727937787537,0.8888391659550468,0.013581592570174217,1.1017688870429994,0.20688207197527697,0.0,0.0,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,B,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_B_SGFormer-TEG-Gate_seed6
0.25,0.0,10,158826.7,184.87536342087336,9.048246187408221,0.22149000453855475,0.21972587682415404,0.004928731553695512,2.9370214441907594,0.18576594480765804,0.4395710135925384,0.0404846516870525,0.2054102059739172,0.012424640151693766,0.4800083776055721,0.07397977786441905,0.8519910827315039,0.0008256213420707897,0.8905926110416875,0.0024739595163425646,1.0363470315933228,0.0,0.08096260280349678,0.11427254810699351,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,B,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_B_SGFormer-TEG-Gate_seed6
0.5,0.0,10,170465.6,418.0710200166686,7.456835089175729,0.5768474360670772,0.20072999435498926,0.01209018247804572,2.4002172308624723,0.4023124942776044,0.34096975426677434,0.06413906089260658,0.22451288790611018,0.08102584476995132,0.4154504269919843,0.24800699504355986,0.8445017011176887,0.006944492412761388,0.8714903425719249,0.008952211546310422,0.9071232795715332,0.11974628136862794,0.16017608289072147,0.27005483649268497,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,B,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_B_SGFormer-TEG-Gate_seed6
1.0,0.0,10,186789.0,715.5167518809202,5.617986092365936,0.397437186663424,0.1486117616325667,0.011994887877858866,2.0719598112429596,0.3729361525315522,0.26595068355756146,0.04712765696373097,0.29582210517190627,0.09406364331737756,0.4151268420960541,0.2323792529503105,0.8201775192523678,0.005743999259404696,0.8316420103861251,0.01100584547853267,0.7141549825668335,0.12505652859819721,0.27127191848135324,0.4500586739906895,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,B,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_B_SGFormer-TEG-Gate_seed6
2.0,0.0,10,211988.2,502.85093881454236,4.470344634732283,0.13038782525965675,0.10578909676107569,0.007004668253195053,1.65737855467014,0.138668134207236,0.190470722090039,0.02034753469745262,0.3364812085955765,0.03937528732432174,0.31111080411259673,0.09202066319544958,0.7968408625173152,0.003951313095479283,0.7897773267365332,0.006761538759804939,0.8327940225601196,0.15316234203467763,0.44277578288554903,0.5624006155009796,SGFormer-TEG-Gate_seed6,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\sgformer_teg_gate_splitB_seed6_epochs50_paper_teg_gate_fusions_10seed_floor_0p01,B,paper_teg_gate_fusion_pyvrp_budget_sweep_10seed__SGFormer-TEG-Gate_seed6_B_SGFormer-TEG-Gate_seed6
