P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,42,272,842,75,15,46,29
2,0,60,445,573,84,27,44,88
3,0,48,384,673,94,47,34,40
4,0,57,390,621,104,49,46,54
5,0,108,411,584,71,33,65,48
