P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,33,338,990,112,18,37,2
2,0,63,553,695,97,37,84,0
3,0,60,536,737,90,46,55,6
4,0,41,495,752,128,55,48,10
5,0,117,525,659,104,57,61,6
