P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,611,448,163,112,99,25,72
2,0,656,338,149,77,74,41,194
3,0,604,293,183,136,98,54,162
4,0,569,289,182,109,113,52,215
5,0,543,383,192,88,80,26,217
