P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,541,296,176,120,43,22,123
2,0,622,227,117,89,44,32,190
3,0,512,252,147,121,47,49,192
4,0,542,233,191,95,56,4,200
5,0,473,312,151,118,49,36,181
