P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,453,396,230,120,24,7,91
2,0,660,259,132,60,36,10,164
3,0,584,285,150,129,41,28,103
4,0,576,321,132,80,32,19,161
5,0,463,376,198,92,40,17,134
