P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,549,465,330,75,29,17,64
2,3,723,325,159,71,92,25,131
3,0,698,354,149,93,79,35,122
4,0,601,430,131,112,56,74,125
5,0,532,503,200,61,58,54,121
