beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,0.0,10,147263.8,377.93526782594216,8.745877113637894,0.5870249301202652,0.2616730732094252,0.03594632922574407,2.9444270007327757,0.2294652744677889,0.4616383963823318,0.06166546933160384,0.2631907619845831,0.033653809920138326,0.7108317985397528,0.15246666256648425,0.8752314436377174,0.002772388690677852,0.9002285626021689,0.0037966803123808783,0.9293397068977356,0.0,0.0,0.0
0.25,0.0,10,158294.8,281.5263161174576,7.728936195178216,0.40756314360955553,0.20931141646769405,0.00952142660947881,2.5659099244694388,0.3997082209019485,0.3479301998950541,0.09906991041219135,0.2558355947062335,0.046071237357587023,0.5418757205555144,0.18608724047789238,0.8745814305054633,0.003356478597705468,0.8933432405680568,0.0060630686255856115,0.9293397068977356,0.0,0.07490639247391416,0.11627660727976542
0.5,0.0,10,168567.9,699.769080959331,6.119188258316573,0.48077194380917865,0.16249747647399912,0.010574841729809756,1.7694154515477092,0.2886230877348741,0.24785190503630372,0.06947211963030196,0.18722255097894325,0.04935187443216609,0.2103424847487166,0.10090890069006689,0.8597103145696192,0.005158924886953376,0.8661626681204211,0.008597631193212014,0.9293397068977356,0.0,0.1446662384102543,0.3003345257647275
1.0,0.0,10,183501.6,741.7885592718902,4.4518800950965325,0.29907902850034407,0.10494918340038399,0.02135332975000698,1.6738076416414565,0.202986238134883,0.17431067172733566,0.010367960396938243,0.3007304108154914,0.080267718586543,0.25052504458376385,0.09704515312378208,0.8381355492664296,0.0039941173550124,0.8251052834976378,0.00946365676597162,0.9293397068977356,0.0,0.24607405214316092,0.49097385690967704
2.0,0.0,10,207048.6,445.78450199869246,3.845581246061929,0.19933792746367493,0.08104737276035648,0.004800983534710159,1.2885107332517118,0.20318232816151854,0.17123959446828516,0.02796987950543205,0.26622785077972383,0.07703238920761526,0.15591035043147602,0.07862469673432328,0.8260767487814398,0.008109486015038614,0.7990979094573043,0.012078882517250778,0.9293397068977356,0.0,0.4059707816856554,0.5602978184925698
