P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,70,242,697,201,29,75,7
2,0,88,332,513,200,50,133,5
3,0,74,326,558,205,81,76,0
4,0,62,290,578,220,57,112,2
5,0,155,317,521,168,36,112,11
