customer_set,model,beta,lambda_concentration,model_seed_runs,cost_increase_mean,cost_increase_std,cost_increase_mean_std,global_risk_mean,global_risk_std,global_risk_mean_std,risk_reduction_mean,risk_reduction_std,risk_reduction_mean_std,cvar90_mean,cvar90_std,cvar90_mean_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_risk_mean_std,edge_burden_gini_mean,edge_burden_gini_std,edge_burden_gini_mean_std,top10_share_mean,top10_share_std,top10_share_mean_std
A,GraphSAGE-TEG-Gate,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.327752488159636,0.8072716624683516,8.327752 +/- 0.807272,0.0,0.0,0.000% +/- 0.000%,0.25719506697502625,0.03860776788587731,0.257195 +/- 0.038608,2.4301999392920504,0.1818951118640671,2.430200 +/- 0.181895,0.8799125846404622,0.004137526222869776,0.879913 +/- 0.004138,0.9013984788431247,0.00500056666980847,90.140% +/- 0.500%
A,GraphSAGE-TEG-Gate,0.25,0.0,10,0.06864063914382226,0.006819986415505407,6.864% +/- 0.682%,5.449814743544381,0.7370593794240986,5.449815 +/- 0.737059,0.34688732767610037,0.04031682592694254,34.689% +/- 4.032%,0.157991110080203,0.021167755726750427,0.157991 +/- 0.021168,1.8235405696145752,0.28187599933622964,1.823541 +/- 0.281876,0.865929683862819,0.00736575063168752,0.865930 +/- 0.007366,0.8728356733735857,0.010151947572557718,87.284% +/- 1.015%
A,GraphSAGE-TEG-Gate,0.5,0.0,10,0.11525662651784879,0.011507970310124118,11.526% +/- 1.151%,4.276892770077601,0.5548493317935025,4.276893 +/- 0.554849,0.48762968611478025,0.026235433935819806,48.763% +/- 2.624%,0.11790919457252065,0.014184101561790187,0.117909 +/- 0.014184,1.6192154629735467,0.2109129307949583,1.619215 +/- 0.210913,0.8445810557559077,0.011850334649636468,0.844581 +/- 0.011850,0.842000949897654,0.012942323657181714,84.200% +/- 1.294%
A,GraphSAGE-TEG-Gate,1.0,0.0,10,0.18402669243922237,0.018120743699142614,18.403% +/- 1.812%,3.001243316279963,0.3658583776231886,3.001243 +/- 0.365858,0.6399295358119154,0.02176552258917907,63.993% +/- 2.177%,0.07362658337765342,0.012271626787412362,0.073627 +/- 0.012272,1.0506333445746838,0.15033278597291735,1.050633 +/- 0.150333,0.8048224011065416,0.015171951942584852,0.804822 +/- 0.015172,0.7790603110450621,0.015788683926049738,77.906% +/- 1.579%
A,GraphSAGE-TEG-Gate,2.0,0.0,10,0.28324946454236977,0.031185769244588477,28.325% +/- 3.119%,2.1386570844738557,0.26250673730711893,2.138657 +/- 0.262507,0.742824869059141,0.024215430837790753,74.282% +/- 2.422%,0.043369094711928256,0.008950982367545273,0.043369 +/- 0.008951,0.7550963335888536,0.17309213998776454,0.755096 +/- 0.173092,0.7482449700453854,0.024542463833108288,0.748245 +/- 0.024542,0.692268156960736,0.029748112633225722,69.227% +/- 2.975%
A,SGFormer-TEG-Gate,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.428601521762332,0.7940666656635248,8.428602 +/- 0.794067,0.0,0.0,0.000% +/- 0.000%,0.26717604832011355,0.03548925248253838,0.267176 +/- 0.035489,2.506632923735164,0.19629412530266768,2.506633 +/- 0.196294,0.8700922302004984,0.009158451969987148,0.870092 +/- 0.009158,0.8869380579540077,0.009126251571024509,88.694% +/- 0.913%
A,SGFormer-TEG-Gate,0.25,0.0,10,0.06521643609774246,0.00760042242155361,6.522% +/- 0.760%,5.821925900737409,0.8130970207970427,5.821926 +/- 0.813097,0.30993527204069393,0.06773034901624489,30.994% +/- 6.773%,0.16463999103024554,0.028048757883920306,0.164640 +/- 0.028049,1.9220065812288625,0.24235178402166194,1.922007 +/- 0.242352,0.8561807501875789,0.015279110937526055,0.856181 +/- 0.015279,0.8573700644393436,0.0235175967372682,85.737% +/- 2.352%
A,SGFormer-TEG-Gate,0.5,0.0,10,0.11084413165964005,0.01299884104614415,11.084% +/- 1.300%,4.294627864742973,0.5560457533352001,4.294628 +/- 0.556046,0.4907908938714312,0.03933550122966297,49.079% +/- 3.934%,0.11548466977983764,0.01912813575291032,0.115485 +/- 0.019128,1.6185277717851534,0.2450355783362699,1.618528 +/- 0.245036,0.8278323023748542,0.01920139410509754,0.827832 +/- 0.019201,0.8132664735665466,0.02723507709569031,81.327% +/- 2.724%
A,SGFormer-TEG-Gate,1.0,0.0,10,0.1759018562430829,0.019976670863703996,17.590% +/- 1.998%,2.9240530527300415,0.46162862270118654,2.924053 +/- 0.461629,0.6539582463913267,0.035545205744442775,65.396% +/- 3.555%,0.06925000422046342,0.013342450566069699,0.069250 +/- 0.013342,1.025979489548122,0.20864163732611177,1.025979 +/- 0.208642,0.769975155273586,0.03409537797576939,0.769975 +/- 0.034095,0.7284340650690606,0.04784263696916893,72.843% +/- 4.784%
A,SGFormer-TEG-Gate,2.0,0.0,10,0.27111574751546785,0.03467018252020779,27.112% +/- 3.467%,2.3542228993814804,0.44717702457779224,2.354223 +/- 0.447177,0.7217089988211012,0.03666128400318028,72.171% +/- 3.666%,0.048202370465032215,0.015604491709742931,0.048202 +/- 0.015604,0.8073609488350417,0.24861942233108889,0.807361 +/- 0.248619,0.7289582873270302,0.04560480572590419,0.728958 +/- 0.045605,0.6698500176846722,0.05670976753595924,66.985% +/- 5.671%
B,GraphSAGE-TEG-Gate,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.547670295067466,0.9931923536282765,8.547670 +/- 0.993192,0.0,0.0,0.000% +/- 0.000%,0.25907944451912446,0.03683181415619056,0.259079 +/- 0.036832,2.7593788384330584,0.4282640418548026,2.759379 +/- 0.428264,0.8772933141590438,0.004930268279080342,0.877293 +/- 0.004930,0.8963317758569573,0.0065655140510907685,89.633% +/- 0.657%
B,GraphSAGE-TEG-Gate,0.25,0.0,10,0.07074805623391667,0.007055327290944846,7.075% +/- 0.706%,7.338471971920062,0.7133329115824592,7.338472 +/- 0.713333,0.13940788246386518,0.03687387906770139,13.941% +/- 3.687%,0.20365812670474628,0.028302158899610106,0.203658 +/- 0.028302,2.332695148002565,0.2481659770455933,2.332695 +/- 0.248166,0.8760364537384931,0.004829483377799155,0.876036 +/- 0.004829,0.892619431976109,0.006839649256355326,89.262% +/- 0.684%
B,GraphSAGE-TEG-Gate,0.5,0.0,10,0.13457920588920405,0.012263132079759402,13.458% +/- 1.226%,5.512140512459939,0.699097958314051,5.512141 +/- 0.699098,0.35477705595671344,0.041831068618576495,35.478% +/- 4.183%,0.14528642357740928,0.025432406846909467,0.145286 +/- 0.025432,1.882680925511584,0.28554766554432215,1.882681 +/- 0.285548,0.8618129884140889,0.008264933731705166,0.861813 +/- 0.008265,0.8636711378010926,0.013785428847756834,86.367% +/- 1.379%
B,GraphSAGE-TEG-Gate,1.0,0.0,10,0.21491775527917456,0.022814715087084138,21.492% +/- 2.281%,3.7019344540979024,0.4634222638865574,3.701934 +/- 0.463422,0.5654615859007996,0.043250761139414146,56.546% +/- 4.325%,0.0893250483731715,0.016269248696450505,0.089325 +/- 0.016269,1.3459644450478498,0.23687056421288347,1.345964 +/- 0.236871,0.8335801406633068,0.011725395367693082,0.833580 +/- 0.011725,0.8103074282914124,0.019026686568184712,81.031% +/- 1.903%
B,GraphSAGE-TEG-Gate,2.0,0.0,10,0.33684699420738884,0.0448744031067267,33.685% +/- 4.487%,3.01502690554401,0.48364666266650835,3.015027 +/- 0.483647,0.6462079873227525,0.04815672522733478,64.621% +/- 4.816%,0.06930603385984561,0.015424790014820678,0.069306 +/- 0.015425,1.1490753881658329,0.2747020230940237,1.149075 +/- 0.274702,0.8103837933677199,0.020837051324621828,0.810384 +/- 0.020837,0.7670818238826096,0.03226695645320114,76.708% +/- 3.227%
B,SGFormer-TEG-Gate,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.565935083655505,1.0900800811955904,8.565935 +/- 1.090080,0.0,0.0,0.000% +/- 0.000%,0.2591639792514829,0.03548374909263746,0.259164 +/- 0.035484,2.7059367668265897,0.43580647977368553,2.705937 +/- 0.435806,0.86755497666119,0.007733406486969556,0.867555 +/- 0.007733,0.8824622762094173,0.010512798847305082,88.246% +/- 1.051%
B,SGFormer-TEG-Gate,0.25,0.0,10,0.06722935756303677,0.007272046275495279,6.723% +/- 0.727%,7.202572965665813,1.0193782111003713,7.202573 +/- 1.019378,0.16035877900952877,0.02439663253091264,16.036% +/- 2.440%,0.2023392477681079,0.033317589954280996,0.202339 +/- 0.033318,2.354631940262634,0.3394913544468507,2.354632 +/- 0.339491,0.8620426513665772,0.009444078176988597,0.862043 +/- 0.009444,0.8706450489659725,0.01778992304371834,87.065% +/- 1.779%
B,SGFormer-TEG-Gate,0.5,0.0,10,0.12626670293934208,0.016505224387056757,12.627% +/- 1.651%,5.311678940180855,1.300186688283554,5.311679 +/- 1.300187,0.3868285515811878,0.09340724105413858,38.683% +/- 9.341%,0.1382914371209036,0.03986807807067245,0.138291 +/- 0.039868,1.7715492702824258,0.4333135818338335,1.771549 +/- 0.433314,0.8342400177405763,0.03141188615547536,0.834240 +/- 0.031412,0.8240460742145027,0.04994424308928648,82.405% +/- 4.994%
B,SGFormer-TEG-Gate,1.0,0.0,10,0.1993453729312108,0.03377297247186491,19.935% +/- 3.377%,3.4777220567723077,0.9143439645710673,3.477722 +/- 0.914344,0.5980617563451347,0.06296702122643423,59.806% +/- 6.297%,0.08024880986220995,0.02829872202021569,0.080249 +/- 0.028299,1.238535029567903,0.3932436915515374,1.238535 +/- 0.393244,0.7849075509659945,0.03390167537289296,0.784908 +/- 0.033902,0.7462984385542967,0.05319505976013855,74.630% +/- 5.320%
B,SGFormer-TEG-Gate,2.0,0.0,10,0.3097684330064025,0.059276426088208836,30.977% +/- 5.928%,2.9622659947094836,0.6952743025400908,2.962266 +/- 0.695274,0.6570231912833859,0.047855625395811924,65.702% +/- 4.786%,0.06307205698467366,0.020722256862129678,0.063072 +/- 0.020722,1.1226066274598816,0.36785512420992805,1.122607 +/- 0.367855,0.7625556201715668,0.04524092910275227,0.762556 +/- 0.045241,0.7097724701698028,0.06559017962023526,70.977% +/- 6.559%
