P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,16,242,374,486,91,32,62,18
2,6,387,358,282,90,36,150,12
3,9,321,350,337,162,62,74,5
4,39,253,368,353,129,64,79,36
5,14,235,326,457,128,36,107,17
