P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,20,354,436,548,96,22,11,43
2,1,505,351,376,128,40,53,75
3,7,388,402,479,105,67,30,52
4,6,337,425,428,140,71,57,65
5,7,343,342,563,100,58,54,62
