rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1040,3777,4886,0.7916064858436584,0.9999998807907104,6.378943920135498,5,7,35
2,837,3739,3777,0.7916064858436584,0.9999998807907104,6.378943920135498,5,7,35
3,6058,3777,4260,0.7916064858436584,0.9999998807907104,6.378943920135498,5,7,35
4,6056,3777,4238,0.7916064858436584,0.9999998807907104,6.378943920135498,5,7,35
5,372,3477,3862,0.7826368808746338,0.9999998807907104,6.367199897766113,5,7,35
6,451,3477,3873,0.7826368808746338,0.9999998807907104,6.367199897766113,5,7,35
7,2373,3477,4202,0.7826368808746338,0.9999998807907104,6.367199897766113,5,7,35
8,4170,4485,4620,0.6606754660606384,0.9999998807907104,5.538861274719238,5,6,30
9,4165,4485,5102,0.6606754660606384,0.9999998807907104,5.538861274719238,5,6,30
10,1822,3816,4211,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
11,4998,3816,5160,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
12,5725,3816,5188,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
13,1647,3816,4213,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
14,1657,3816,4057,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
15,5483,3816,3870,0.6184352040290833,0.9999998807907104,5.291692733764648,5,6,30
16,3080,3794,4369,0.606989324092865,0.9999998807907104,5.25430965423584,5,6,30
17,3079,3794,4113,0.606989324092865,0.9999998807907104,5.25430965423584,5,6,30
18,3077,3794,4699,0.606989324092865,0.9999998807907104,5.25430965423584,5,6,30
19,92,3572,3793,0.6012963652610779,0.9999998807907104,5.1728925704956055,5,6,30
20,1168,4075,4523,0.5681719779968262,0.9999998807907104,4.990163326263428,5,5,25
