P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,847,420,166,32,12,17,36
2,0,716,335,222,76,33,64,83
3,0,588,460,240,91,40,56,55
4,0,612,427,220,159,25,49,37
5,0,641,483,204,58,19,63,61
