P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,428,608,387,46,2,11,48
2,0,491,504,282,105,27,34,86
3,0,373,539,348,113,44,52,61
4,0,366,542,286,129,65,69,72
5,0,367,602,296,86,31,62,85
