P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,354,510,288,73,31,37,28
2,0,410,434,201,111,37,40,88
3,0,355,431,256,125,53,61,39
4,0,342,453,252,93,55,72,54
5,0,301,477,286,91,45,73,47
