P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,447,659,270,74,13,58,9
2,0,628,455,143,135,57,54,57
3,0,556,542,138,134,64,56,40
4,0,516,489,161,177,77,64,45
5,0,411,575,249,117,60,71,46
