P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,21,172,709,532,41,54,1
2,0,24,292,714,314,69,113,3
3,0,38,323,687,341,58,82,1
4,0,21,249,712,363,104,64,16
5,0,87,367,584,311,71,106,3
