rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,372,3477,3862,0.8502311110496521,0.9999998807907104,6.951618671417236,5,7,35
2,451,3477,3873,0.8502311110496521,0.9999998807907104,6.951618671417236,5,7,35
3,2373,3477,4202,0.8502311110496521,0.9999998807907104,6.951618671417236,5,7,35
4,1040,3777,4886,0.8484348654747009,0.9999998807907104,6.939044952392578,5,7,35
5,6056,3777,4238,0.8484348654747009,0.9999998807907104,6.939044952392578,5,7,35
6,6058,3777,4260,0.8484348654747009,0.9999998807907104,6.939044952392578,5,7,35
7,837,3739,3777,0.8484348654747009,0.9999998807907104,6.939044952392578,5,7,35
8,3079,3794,4113,0.8479437828063965,0.9999998807907104,6.935607433319092,5,7,35
9,3077,3794,4699,0.8479437828063965,0.9999998807907104,6.935607433319092,5,7,35
10,3080,3794,4369,0.8479437828063965,0.9999998807907104,6.935607433319092,5,7,35
11,4170,4485,4620,0.8372469544410706,0.9999998807907104,6.860729694366455,5,7,35
12,4165,4485,5102,0.8372469544410706,0.9999998807907104,6.860729694366455,5,7,35
13,2115,3651,4265,0.7184250354766846,0.9999998807907104,6.028975486755371,5,7,35
14,2124,3651,4687,0.7184250354766846,0.9999998807907104,6.028975486755371,5,7,35
15,2111,3651,4815,0.7184250354766846,0.9999998807907104,6.028975486755371,5,7,35
16,3070,3721,5029,0.7178720831871033,0.9999998807907104,6.025104999542236,5,7,35
17,3825,4871,5075,0.662018895149231,0.9999998807907104,5.6341328620910645,5,6,30
18,1639,3698,4158,0.6577591896057129,0.9999998807907104,5.604314804077148,5,6,30
19,4210,4366,4925,0.6433714628219604,0.9999998807907104,5.503600597381592,5,6,30
20,2286,3701,4109,0.5223310589790344,0.9999998807907104,4.656317710876465,5,5,25
