P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,57,453,887,62,7,60,4
2,0,91,525,640,115,41,72,45
3,0,66,452,721,157,46,67,21
4,0,63,372,715,189,76,93,21
5,0,126,465,670,109,33,107,19
