P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,55,348,766,69,14,46,23
2,0,78,423,544,121,21,62,72
3,0,71,354,637,151,32,46,29
4,0,82,356,627,115,36,58,47
5,0,115,414,566,98,16,82,29
