P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,675,608,137,49,10,47,3
2,2,565,462,231,114,25,83,47
3,1,422,642,256,70,42,74,23
4,2,439,611,226,118,35,85,13
5,3,452,657,178,84,23,113,19
