P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,3,521,470,192,50,8,51,26
2,0,450,438,220,37,35,67,74
3,0,386,464,299,61,34,46,30
4,0,388,505,230,48,42,60,48
5,0,400,512,221,45,25,85,32
