P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,614,320,186,48,41,32,80
2,0,576,257,136,76,66,51,159
3,0,495,311,152,90,79,53,140
4,0,529,301,126,98,52,62,153
5,0,538,311,132,75,80,40,144
