P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,697,461,177,67,32,22,73
2,2,683,333,140,83,86,59,143
3,0,614,363,179,100,79,45,150
4,0,625,285,162,98,96,71,192
5,3,588,413,167,53,59,52,194
