group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct,risk_source,risk_dir
high_high,3142,1367,Hop-shortest,3142 3143 4625 1391 1392 3680 4429 3636 4787 3477 5018 3946 1368 1367,13,0.032859620333720856,0.39241600036621094,0.10218051192350686,0.2000933070667088,0.39241600036621094,0.030104808867550813,0.8446629405249925,0.865639292131015,0.42717506433837116,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,3142,1367,CVaR-risk,3142 3143 4625 1391 1392 3680 4429 3636 4789 3477 5018 3946 1368 1367,13,0.0032715136722589913,0.007770613767206669,0.006019165273755789,0.007770613767206669,0.007770613767206669,0.0005167022060889464,0.11218737622086536,0.3461639296344492,0.04252967773936689,0.0,0.9004396995734307,0.961165049035962,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,3414,1456,Hop-shortest,3414 4295 3703 5211 4381 1456,5,0.004188193031586707,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.0005329664796590805,0.23617887763515072,0.17555154650932714,0.020940965157933533,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,3414,1456,CVaR-risk,3414 4295 3703 5211 4381 1456,5,0.004188193031586707,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.0005329664796590805,0.23617887763515072,0.17555154650932714,0.020940965157933533,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,183,858,Hop-shortest,183 3858 3900 3636 3508 3456 3643 858,7,0.06295266404881009,0.2155197113752365,0.2155197113752365,0.2155197113752365,0.2155197113752365,0.060316474842173715,0.4784846217521686,0.6935703335717474,0.44066864834167063,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,183,858,CVaR-risk,183 3858 3859 3920 3760 4103 3514 1298 3643 858,9,0.002049628515831298,0.002621858147904277,0.002621858147904277,0.002621858147904277,0.002621858147904277,0.0,0.1274795698280291,0.1770377607543172,0.018446656642481685,0.2857142857142449,0.9581393940484342,0.987834717612779,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,1764,1679,Hop-shortest,1764 5093 1762 3703 4295 3566 3777 5018 3477 1681 1680 1679,11,0.004371790741226339,0.007824060507118702,0.007797337137162685,0.007824060507118702,0.007824060507118702,0.00133896509016102,0.13293267093208921,0.3793747691183633,0.048089698153489735,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,1764,1679,CVaR-risk,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.003533229839983202,0.007770613767206669,0.00638819788582623,0.007770613767206669,0.007770613767206669,0.000658716152732571,0.12429470703445229,0.393688328878965,0.042398758079798426,0.09090909090908264,0.11834010800835092,0.006831074460195396,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,4808,4597,Hop-shortest,4808 4461 3697 4381 3734 4597,5,0.10602955613285303,0.5150732398033142,0.5150732398033142,0.5150732398033142,0.5150732398033142,0.10237325923517346,0.9441653963860281,0.7757988768376647,0.5301477806642652,0.0,0.0,0.0,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
high_high,4808,4597,CVaR-risk,4808 4461 3697 1976 4381 3734 4597,6,0.0037072153839593134,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.005150733049958944,0.0003239649037520091,0.19027596208902658,0.2014496366867018,0.02224329230375588,0.19999999999996,0.9580432228220526,0.9899999987323826,EC1_d0p05_le0p05_seed0,hazmat_risk_experiments\outputs_10seed\stable_tail_ec_pretest_3seed\risk_matrices\stable_tail_ec_gnn_splitB_seed0_epochs50_EC1_d0p05_le0p05_floor_0p01
