split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.25252765377044106,0.6429836164011696,0.9401819971587843,0.5015884978462699,0.5483870967741935,0.4857142857142857,0.48900421578307984,0.45161290322580644,0.39819473028182983,0.08543793639140344
data_2020_val,0.24577362292879534,0.6214013818693621,1.3085593499974582,0.4554826616682287,0.4444444444444444,0.4444444444444444,0.5300576418462597,0.5555555555555556,0.49258068203926086,0.14866764949900763
data_2021_test,0.21320935082992962,0.5673120356026295,1.2705605197945848,0.3406233384952456,0.37254901960784315,0.4222222222222222,0.342758452217613,0.6274509803921569,0.5161552429199219,0.07572961990504987
