split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.2517603267603268,0.6346194818748517,1.098965784627027,0.5149698646217725,0.6,0.47058823529411764,0.4765188425910372,0.4,0.43869155645370483,0.11388045428476358
data_2021_train,0.2559236822785408,0.6219485871940619,1.0299745638309858,0.4852457284707,0.52,0.48148148148148145,0.5256275263257479,0.48,0.4129144251346588,0.10783347150319304
data_2021_test,0.19955598946643927,0.5575785184592079,1.3579983717019963,0.26279684530181546,0.2692307692307692,0.3333333333333333,0.3388976904652795,0.7307692307692307,0.5403059720993042,0.09300104374284142
