split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.2659859831119855,0.6519285532415833,1.08242521429476,0.48239787875185425,0.475,0.5,0.45314873634720754,0.525,0.41465556621551514,0.12007729726930226
data_2021_train,0.32132034632034634,0.64889424301189,1.004477100827866,0.46692987561577093,0.44,0.6470588235294118,0.5883250404551212,0.56,0.41227200627326965,0.10816253344128034
data_2021_test,0.2318954972420319,0.5959213800797959,1.288021004873492,0.3609597319705675,0.38461538461538464,0.4166666666666667,0.3838085948032916,0.6153846153846154,0.4830949902534485,0.08932243542628245
