split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.2562601269192189,0.6359178163272394,1.1472991170761013,0.419585426205929,0.45,0.391304347826087,0.4246636357474649,0.55,0.4477987289428711,0.12004910100046946
data_2021_train,0.2798343323343323,0.5944414258441408,1.0399848845638806,0.4320949414646178,0.44,0.55,0.5429242952429181,0.56,0.4377268850803375,0.1059059813551234
data_2021_test,0.2338392857142857,0.5870431145431145,1.3344940959778935,0.2687670876187995,0.3076923076923077,0.32,0.3202181544064968,0.6923076923076923,0.5219004154205322,0.10895317772755753
