beta,seed,is_feasible,pyvrp_cost,num_routes,routes,global_risk,global_cvar90,max_vehicle_risk,max_vehicle_cvar90,vehicle_risk_gini,risk_variance,edge_burden_gini_used,top10_burden_share,max_edge_burden
0.0,0,True,145999,5,"[[0, 44, 14, 3, 15, 41, 11, 1, 37, 38, 50, 0], [0, 42, 7, 8, 34, 17, 9, 47, 43, 26, 33, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 18, 19, 0], [0, 40, 25, 20, 35, 4, 16, 28, 30, 21, 29, 0], [0, 36, 31, 6, 22, 2, 48, 5, 39, 49, 27, 0]]",13.084325592470123,0.15042449491499346,4.481266514281742,0.6712120498220125,0.2152087053552112,1.1326588377305629,0.835553973190098,0.8684845871189649,1.9332202672958374
0.0,1,True,145999,5,"[[0, 6, 22, 5, 2, 48, 43, 9, 47, 31, 36, 0], [0, 12, 45, 13, 24, 32, 46, 23, 10, 18, 19, 0], [0, 27, 49, 39, 17, 34, 8, 7, 30, 21, 29, 0], [0, 33, 26, 28, 16, 4, 35, 20, 25, 40, 44, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0]]",14.190972923854133,0.16845943457023663,4.168622009921819,0.7402504861354828,0.19878247605787736,1.0476144813058892,0.8466775358717895,0.8802339726572911,1.999999761581421
0.0,2,True,146664,5,"[[0, 27, 49, 39, 17, 34, 8, 7, 16, 12, 45, 0], [0, 35, 4, 6, 22, 5, 43, 47, 9, 31, 36, 0], [0, 33, 26, 28, 30, 48, 2, 20, 25, 40, 19, 0], [0, 14, 3, 15, 42, 41, 11, 1, 37, 38, 50, 0], [0, 29, 21, 18, 10, 23, 46, 32, 24, 13, 44, 0]]",11.815094836958451,0.1465376336644921,3.3860274754697457,0.5669385612010955,0.17282510417400432,0.6088846865841424,0.8302040100776682,0.8565914851394615,1.9332202672958374
0.0,3,True,146664,5,"[[0, 44, 50, 38, 37, 1, 41, 11, 15, 3, 14, 0], [0, 19, 18, 21, 29, 10, 23, 46, 32, 24, 13, 0], [0, 45, 12, 42, 7, 8, 34, 17, 39, 49, 27, 0], [0, 16, 35, 4, 6, 22, 5, 30, 28, 26, 33, 0], [0, 40, 25, 20, 2, 48, 43, 47, 9, 31, 36, 0]]",13.98018120249617,0.15415565393506045,4.2173078417545184,0.644068643450737,0.21081430758754327,1.101119664250313,0.8347549372108998,0.8744464118366985,1.9332202672958374
0.0,4,True,147330,5,"[[0, 36, 31, 9, 47, 43, 48, 2, 20, 25, 40, 0], [0, 45, 12, 13, 24, 32, 46, 23, 10, 29, 44, 0], [0, 14, 3, 15, 42, 11, 41, 1, 37, 38, 50, 0], [0, 21, 35, 4, 6, 22, 5, 30, 28, 26, 33, 0], [0, 27, 49, 39, 17, 34, 8, 7, 16, 18, 19, 0]]",12.867289998768683,0.15326390334552056,3.7320249835029244,0.5075054347515107,0.1781422935343011,0.7952228614249967,0.8350340602147184,0.8694959595696622,1.9332202672958374
1.0,0,True,181230,5,"[[0, 45, 13, 23, 8, 7, 16, 28, 30, 26, 33, 0], [0, 50, 38, 14, 12, 37, 24, 32, 46, 31, 36, 0], [0, 27, 49, 39, 17, 34, 47, 9, 2, 48, 1, 0], [0, 29, 43, 35, 4, 6, 22, 5, 42, 41, 11, 0], [0, 44, 15, 3, 40, 25, 20, 21, 18, 10, 19, 0]]",6.060286417370662,0.06738628511843474,2.315917782485485,0.13042596069475015,0.25338361424450717,0.3625108094529545,0.7188655650408631,0.7144305371300123,0.9999998807907104
1.0,1,True,181385,5,"[[0, 9, 47, 2, 48, 5, 46, 32, 24, 37, 12, 0], [0, 36, 31, 40, 25, 20, 21, 18, 10, 29, 19, 0], [0, 27, 49, 39, 17, 34, 22, 6, 4, 43, 35, 0], [0, 45, 13, 23, 8, 7, 16, 28, 30, 26, 33, 0], [0, 44, 50, 38, 14, 3, 15, 11, 41, 42, 1, 0]]",5.781584946409566,0.06046040550078431,2.0608371179550886,0.10151186180027093,0.2554107935284009,0.2963358619379592,0.7102313760926058,0.7011242846341851,0.9999998807907104
1.0,2,True,180281,5,"[[0, 35, 4, 6, 22, 5, 46, 32, 24, 37, 45, 0], [0, 33, 26, 30, 28, 16, 7, 8, 23, 13, 12, 0], [0, 44, 50, 38, 14, 3, 15, 11, 41, 42, 1, 0], [0, 27, 49, 39, 17, 34, 20, 25, 40, 31, 36, 0], [0, 48, 2, 9, 47, 43, 29, 21, 18, 10, 19, 0]]",6.479496933839982,0.0767876874994148,2.0245874143438414,0.177253376506269,0.1975337922707685,0.21174308712971138,0.7358036848181562,0.7358576491895155,0.9999998807907104
1.0,3,True,180942,5,"[[0, 36, 31, 40, 25, 20, 34, 17, 39, 49, 27, 0], [0, 29, 43, 9, 47, 2, 48, 28, 30, 26, 33, 0], [0, 19, 16, 7, 8, 23, 13, 10, 18, 21, 45, 0], [0, 12, 37, 24, 32, 46, 5, 22, 6, 4, 35, 0], [0, 1, 42, 41, 11, 15, 3, 14, 38, 50, 44, 0]]",6.162113264752406,0.07096407367889561,2.03772695583757,0.14937781371797124,0.2905481909821417,0.41640235874677467,0.7314130009699598,0.7245230249993909,0.9999998807907104
1.0,4,True,180281,5,"[[0, 45, 13, 23, 8, 7, 16, 28, 30, 26, 33, 0], [0, 1, 42, 41, 11, 15, 3, 14, 38, 50, 44, 0], [0, 35, 4, 6, 22, 5, 46, 32, 24, 37, 12, 0], [0, 48, 2, 47, 9, 43, 29, 21, 18, 10, 19, 0], [0, 36, 31, 40, 25, 20, 34, 17, 39, 49, 27, 0]]",6.492636475333711,0.07482334374285796,2.03772695583757,0.14937781371797124,0.19960837524894304,0.21695731745642974,0.733437559105258,0.7343684495166654,0.9999998807907104
