rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8956184387207031,1.0,7.269329071044922,5,8,40
2,2930,3244,3300,0.8734408617019653,1.0,7.114086151123047,5,8,40
3,5170,3300,4627,0.8734408617019653,1.0,7.114086151123047,5,8,40
4,2174,3335,3866,0.8641667366027832,1.0,7.049167156219482,5,8,40
5,2115,3116,3335,0.8641667366027832,1.0,7.049167156219482,5,8,40
6,2177,3335,4325,0.8641667366027832,1.0,7.049167156219482,5,8,40
7,3173,3335,3861,0.8641667366027832,1.0,7.049167156219482,5,8,40
8,3636,3335,3804,0.8641667366027832,1.0,7.049167156219482,5,8,40
9,2148,3208,3862,0.8584350943565369,1.0,7.009045600891113,5,8,40
10,3297,3208,3873,0.8584350943565369,1.0,7.009045600891113,5,8,40
11,1082,3100,4381,0.856387197971344,1.0,6.994710445404053,5,7,35
12,4647,3100,4199,0.856387197971344,1.0,6.994710445404053,5,7,35
13,1002,3100,3685,0.856387197971344,1.0,6.994710445404053,5,7,35
14,1001,3100,3771,0.856387197971344,1.0,6.994710445404053,5,7,35
15,999,3100,3684,0.856387197971344,1.0,6.994710445404053,5,7,35
16,1069,3100,3698,0.856387197971344,1.0,6.994710445404053,5,7,35
17,1048,3198,3693,0.8299880027770996,1.0,6.809916019439697,5,7,35
18,1009,3198,3771,0.8299880027770996,1.0,6.809916019439697,5,7,35
19,2872,3347,3448,0.8238214254379272,1.0,6.766749858856201,5,7,35
20,2861,3448,3858,0.8238214254379272,1.0,6.766749858856201,5,7,35
