method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.94,2.6015741233843572,0.005833530708308063,0.011472885096495652,0.021756273947345715,0.08257754374151624,0.013971683513683579,0.04443380813493143,0.019514832156451625,0.08084336956026499,0.002772477484540685,0.011375546250736389,0.1663582710282085,0.1382116274287315,0.28120639755433485,0.15046843905475188,0.054730039248072446,0.0969887667123125,0.10293470418469085,0.11051875051636925,0.5171773579268591,0.430767667882048,0.5902881659908682,0.43756576282904686,0.30940011175029214,0.054730039248072446,0.8231091807327252,0.5171773579268591,0.7526949287492806,3.1688222748410505e-19,0.21390973855896542,0.021756273947345715,0.8982922699321294,0.5819781020195113,0.9192621357488032,1.2776015925930462e-19,0.12109160661231727,0.013971683513683579,0.8846188938652084,0.5761757709869638,0.8414287481007907,5.984907575314583e-20,0.18412425031419843,0.019514832156451625,0.8940126999890314,0.5902881659908682,0.9089350721539081,2.801475847408944e-20,0.03186044566416328,0.002772477484540685,0.9129805805393314,0.6652872303434472,0.9699360586335244,2.802961034765053e-20,0.5664040318242329,0.28120639755433485,0.5035233124150807,0.34939391476951287,0.5199038630105475,2.0166285104767363e-17,1.0,0.0,SGFormer-adapted_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.035209618261660074,0.04181535729375282,0.21390973855896542,0.2408998352602042,0.12109160661231727,0.15540035687819523,0.18412425031419843,0.21814152248005628,0.03186044566416328,0.04164564813492922,0.4604214011848717,0.29201436176044354,0.5664040318242329,0.2640925874908416,0.30940011175029214,0.34522611055377916,0.0,0.0,0.0,0.0,0.0,0.0,0.30940011175029214,0.30940011175029214,0.0,0.0,0.0,1.0,0.21390973855896542,0.21390973855896542,0.0,0.0,0.0,1.0,0.12109160661231727,0.12109160661231727,0.0,0.0,0.0,1.0,0.18412425031419843,0.18412425031419843,0.0,0.0,0.0,1.0,0.03186044566416328,0.03186044566416328,0.0,0.0,0.0,1.0,0.5664040318242329,0.5664040318242329,0.0,0.0,0.0,1.0,0.24666666666666667,0.7533333333333333,SGFormer-adapted_seed0
CVaR-risk,150,9.933333333333334,2.6181264541182716,0.004987688698953388,0.011985427984356624,0.018111711884848773,0.07968649580833465,0.013441789366253136,0.04680952138041759,0.017985895758287775,0.0797019508187798,0.0025976793241834512,0.011835157108376113,0.19612147697617494,0.10799864733368704,0.43216339038349605,0.12111266561930568,0.04522476399331127,0.09614389792970399,0.10168145743144438,0.11838757974946092,0.5304088843930429,0.42360969986852254,0.5736414215594758,0.44393063277007827,0.2944520349984832,0.04522476399331127,0.8464104213292646,0.5304088843930429,0.7279711322613849,2.248717486510358e-19,0.21814676855690776,0.018111711884848773,0.9169746496563804,0.5777151959258577,0.9043926990410782,2.7308576729913676e-19,0.11842676100256438,0.013441789366253136,0.8864970277549973,0.5635258020573614,0.7857897581726327,1.2784509827477593e-19,0.18743867483766127,0.017985895758287775,0.9040438384726673,0.5736414215594758,0.8980131733936305,5.9851815377612e-20,0.030939566125245104,0.0025976793241834512,0.9160402148309404,0.6369394381520336,0.9620234369319353,1.8685014624120207e-19,0.6224962325549872,0.43216339038349605,0.30575742023366004,0.21010896045152877,0.25558305804238446,1.1577474813204386e-15,1.0,0.0,SGFormer-adapted_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03384326397133718,0.04346056481675128,0.21814676855690776,0.26106417671290744,0.11842676100256438,0.16155543288254356,0.18743867483766127,0.24114612503702668,0.030939566125245104,0.04314149214079026,0.47595629376700943,0.28158274029074015,0.6224962325549872,0.21297439791861653,0.2944520349984832,0.3485223515631343,0.0,0.0,0.0,0.0,0.0,0.0,0.2944520349984832,0.2944520349984832,0.0,0.0,0.0,1.0,0.21814676855690776,0.21814676855690776,0.0,0.0,0.0,1.0,0.11842676100256438,0.11842676100256438,0.0,0.0,0.0,1.0,0.18743867483766127,0.18743867483766127,0.0,0.0,0.0,1.0,0.030939566125245104,0.030939566125245104,0.0,0.0,0.0,1.0,0.6224962325549872,0.6224962325549872,0.0,0.0,0.0,1.0,0.26,0.74,SGFormer-adapted_seed1
CVaR-risk,150,9.886666666666667,2.655971280942276,0.004392533504719944,0.008276892300514883,0.017164159560731303,0.06678473266529077,0.01155387591408928,0.03369534595072608,0.016901837713861216,0.06680778803836727,0.0017510897379680727,0.008143920652455366,0.20954060839826455,0.12768859017530876,0.44471572228590295,0.1389561564296408,0.04150910088262053,0.07320117919701132,0.09450539275538074,0.10712284355928157,0.5295043309543449,0.41234099566585475,0.5805591120113222,0.4249605433406536,0.2903963423863702,0.04150910088262053,0.8570605244461034,0.5295043309543449,0.723997410016588,3.719521088992785e-20,0.22114276493821913,0.017164159560731303,0.9223842590262953,0.5744816348185476,0.8410148183007509,5.975052882540168e-20,0.1137513898126781,0.01155387591408928,0.8984287054952538,0.5594970970918208,0.8079185807010228,2.5647945877366795e-20,0.18982344324209005,0.016901837713861216,0.9109602195276979,0.5805591120113222,0.8657302620486338,8.970824256946496e-21,0.028984422277394745,0.0017510897379680727,0.939585142593187,0.6842471628694186,0.9690146534197543,1.3128610014438802e-20,0.6290783782385729,0.44471572228590295,0.29306786297216986,0.09314808358508693,0.24935726430976746,1.6881458664526603e-14,1.0,0.0,SGFormer-adapted_seed2
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.0322493105649295,0.04266268716236504,0.22114276493821913,0.2882006878670812,0.1137513898126781,0.16198056298528835,0.18982344324209005,0.2543546950082582,0.028984422277394745,0.042221551897732336,0.4872975605727199,0.28521678707433473,0.6290783782385729,0.21302191149586727,0.2903963423863702,0.37018300845971724,0.0,0.0,0.0,0.0,0.0,0.0,0.2903963423863702,0.2903963423863702,0.0,0.0,0.0,1.0,0.22114276493821913,0.22114276493821913,0.0,0.0,0.0,1.0,0.1137513898126781,0.1137513898126781,0.0,0.0,0.0,1.0,0.18982344324209005,0.18982344324209005,0.0,0.0,0.0,1.0,0.028984422277394745,0.028984422277394745,0.0,0.0,0.0,1.0,0.6290783782385729,0.6290783782385729,0.0,0.0,0.0,1.0,0.22666666666666666,0.7733333333333333,SGFormer-adapted_seed2
CVaR-risk,150,9.953333333333333,2.657992042919563,0.0036316398440618086,0.00735491000395541,0.012638997773950299,0.040026148049696925,0.009078814628715109,0.02689482120020798,0.011872204805517362,0.0397226423871143,0.0014089657976396155,0.007272520065149268,0.21065105637640036,0.12062746134224266,0.4525095251611854,0.14627954843012378,0.03354523051239415,0.055265098811265,0.10280657305655987,0.1128875122592078,0.5303413665373075,0.42313307060672195,0.6025755392186719,0.41047162247255253,0.22105773321012176,0.03354523051239415,0.8482512689055909,0.5303413665373075,0.6934650040107274,2.552402035339512e-20,0.16859564275558417,0.012638997773950299,0.9250336629802568,0.5903045380372967,0.8767590457540005,4.0954372056617576e-20,0.08891464687599283,0.009078814628715109,0.8978929237353321,0.5789950900588454,0.7672553773725344,1.0028913770038247e-20,0.14246899314716252,0.011872204805517362,0.9166681497203344,0.6025755392186719,0.83718797204992,2.8803452783059826e-21,0.022146865010740955,0.0014089657976396155,0.9363808016216894,0.7024265727922311,0.9826372474991001,7.755034606969461e-21,0.6262245315477935,0.4525095251611854,0.277400513130605,0.19267850193931507,0.23796019317163308,1.986680965665408e-15,1.0,0.0,SGFormer-adapted_seed3
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.024940119483424512,0.0335121830852654,0.16859564275558417,0.2169768121076337,0.08891464687599283,0.12714993412138212,0.14246899314716252,0.19237359567484238,0.022146865010740955,0.03318801520547197,0.48859733815199774,0.28603054774964176,0.6262245315477935,0.2228398936069107,0.22105773321012176,0.28492545562453064,0.0,0.0,0.0,0.0,0.0,0.0,0.22105773321012176,0.22105773321012176,0.0,0.0,0.0,1.0,0.16859564275558417,0.16859564275558417,0.0,0.0,0.0,1.0,0.08891464687599283,0.08891464687599283,0.0,0.0,0.0,1.0,0.14246899314716252,0.14246899314716252,0.0,0.0,0.0,1.0,0.022146865010740955,0.022146865010740955,0.0,0.0,0.0,1.0,0.6262245315477935,0.6262245315477935,0.0,0.0,0.0,1.0,0.20666666666666667,0.7933333333333333,SGFormer-adapted_seed3
CVaR-risk,150,9.846666666666666,2.689119679977789,0.0049698369964632505,0.01194363797560496,0.017618593397395063,0.07731316650207246,0.012848562977509572,0.046985594567907386,0.017122289057717555,0.07716378842469222,0.002255034418538692,0.011912021467233996,0.2037143399134221,0.11620320749881069,0.4387115015870277,0.13552419398691573,0.04504108365768046,0.09406010575049885,0.08935849335848202,0.10666635501431534,0.5115679657886011,0.43327485325911924,0.5577611890400327,0.4466310443854893,0.2979683578227215,0.04504108365768046,0.8488393734568058,0.5115679657886011,0.6817915202842469,4.947374200472864e-19,0.22587178454423945,0.017618593397395063,0.9219973692868828,0.5587296171161777,0.8738564069873878,5.83006320138337e-19,0.11924035503774777,0.012848562977509572,0.8922465219569804,0.5381050295634083,0.7573039052456509,2.7301850743249644e-19,0.19216667807169466,0.017122289057717555,0.9108987612709817,0.5577611890400327,0.8416101526881694,1.867869095903482e-19,0.030904391056002466,0.002255034418538692,0.9270319089808523,0.630156152229779,0.9618351793763822,2.272493481598889e-19,0.6169042199617181,0.4387115015870277,0.2888498937249274,0.16468205810835707,0.27324567386863097,8.034638305774292e-14,1.0,0.0,SGFormer-adapted_seed4
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03417036679664729,0.04516539108934135,0.22587178454423945,0.29007655308440244,0.11924035503774777,0.1737260149843659,0.19216667807169466,0.25323062174377575,0.030904391056002466,0.04489096668815995,0.4808800658288269,0.2975827422752008,0.6169042199617181,0.22064334361391705,0.2979683578227215,0.3744553160660461,0.0,0.0,0.0,0.0,0.0,0.0,0.2979683578227215,0.2979683578227215,0.0,0.0,0.0,1.0,0.22587178454423945,0.22587178454423945,0.0,0.0,0.0,1.0,0.11924035503774777,0.11924035503774777,0.0,0.0,0.0,1.0,0.19216667807169466,0.19216667807169466,0.0,0.0,0.0,1.0,0.030904391056002466,0.030904391056002466,0.0,0.0,0.0,1.0,0.6169042199617181,0.6169042199617181,0.0,0.0,0.0,1.0,0.28,0.72,SGFormer-adapted_seed4
