P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,641,462,216,55,93,55,7
2,1,843,286,82,47,149,119,2
3,1,825,301,98,51,161,86,7
4,2,748,297,104,63,200,102,13
5,3,585,401,214,70,134,117,5
