rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.876405715942383,0.9823436737060547,0.9781101942062378
2,2794,0,7,7.4051008224487305,0.915014386177063,0.9932335019111633
3,3593,0,7,6.9982991218566895,0.8568998575210571,0.9992943406105042
4,3477,0,7,6.9031758308410645,0.8433108329772949,0.9752283096313477
5,3777,7,7,6.87467098236084,0.839238703250885,0.9528571367263794
6,3901,0,7,6.823224067687988,0.8318891525268555,0.9500039219856262
7,4485,7,7,6.791750907897949,0.8273929953575134,0.931704580783844
8,5157,7,7,6.724810600280762,0.8178300857543945,0.9062080383300781
9,4315,8,8,6.708776950836182,0.815539538860321,0.8097706437110901
10,3794,7,7,6.698089599609375,0.8140128254890442,0.910926342010498
11,4198,8,8,6.420110702514648,0.7743015289306641,0.7472310662269592
12,3756,6,7,6.409000873565674,0.7727144360542297,0.8227840662002563
13,4627,8,8,6.365926742553711,0.766560971736908,0.7660387754440308
14,998,0,7,6.082664489746094,0.7260949015617371,0.727173924446106
15,5022,0,8,5.9111809730529785,0.701597273349762,0.677461564540863
16,3493,7,7,5.895030975341797,0.6992901563644409,0.6810240745544434
17,3584,3,7,5.84366512298584,0.6919521689414978,0.685396671295166
18,3824,0,7,5.838703632354736,0.6912433505058289,0.69993656873703
19,4370,6,7,5.809929370880127,0.6871327757835388,0.6800174713134766
20,5150,7,7,5.772705078125,0.6818150281906128,0.6767385005950928
