rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2078,3252,3958,1.0,1.0,5.016106605529785,5,6,30
2,2080,3143,3252,1.0,1.0,5.016106605529785,5,6,30
3,2861,3448,3858,1.0,1.0,6.724551200866699,5,7,35
4,2872,3347,3448,1.0,1.0,6.724551200866699,5,7,35
5,2115,3116,3335,1.0,1.0,6.924476623535156,5,7,35
6,237,3487,3488,1.0,1.0,6.5789899826049805,5,7,35
7,2930,3244,3300,1.0,1.0,6.743732452392578,5,7,35
8,2174,3335,3866,1.0,1.0,6.924476623535156,5,7,35
9,2148,3208,3862,1.0,1.0,6.959114074707031,5,7,35
10,2864,3448,4503,1.0,1.0,6.724551200866699,5,7,35
11,3726,3448,4028,1.0,1.0,6.724551200866699,5,7,35
12,2177,3335,4325,1.0,1.0,6.924476623535156,5,7,35
13,4647,3100,4199,1.0,1.0,6.6090521812438965,5,7,35
14,36,3187,3189,1.0,1.0,5.562947750091553,5,6,30
15,759,3646,3672,1.0,1.0,5.194638729095459,5,6,30
16,1069,3100,3698,1.0,1.0,6.6090521812438965,5,7,35
17,1082,3100,4381,1.0,1.0,6.6090521812438965,5,7,35
18,5170,3300,4627,1.0,1.0,6.743732452392578,5,7,35
19,1002,3100,3685,1.0,1.0,6.6090521812438965,5,7,35
20,3636,3335,3804,1.0,1.0,6.924476623535156,5,7,35
