node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.3999682664871216,0.05713832378387451,0.026268163695931435,1.0683091878890991,0.1713302880525589,0.840644896030426,0.04791748523712158,0.06708227097988129,0.006402901839464903,0.011684205383062363,0.010485626757144928,0.010965042747557163,0.004817494656890631
1,0,1,2.0367226600646973,0.1481032371520996,0.08049000054597855,1.0724495649337769,0.17340971529483795,0.6351977586746216,0.10248702764511108,0.11977230757474899,0.024806614965200424,0.03724643215537071,0.030246349051594734,0.031651828438043594,0.01859181933104992
2,0,1,1.7721331119537354,0.11030472815036774,0.05701161548495293,1.026935338973999,0.15055100619792938,0.7126297354698181,0.08828655630350113,0.10125637799501419,0.014526214450597763,0.026289626955986023,0.022131524980068207,0.022221790626645088,0.012658301740884781
3,0,1,1.3876564502716064,0.05537949129939079,0.0005672595580108464,2.7182817459106445,1.0,0.6557701230049133,0.30295634269714355,0.04059094190597534,3.613934495660942e-06,0.00011177450505783781,0.00037276919465512037,0.00016497900651302189,2.9511340471799485e-05
4,0,2,1.9064604043960571,0.1294943392276764,0.005789209622889757,2.0669054985046387,0.6728577613830566,0.16388800740242004,0.7975429892539978,0.028485292568802834,0.0002516728127375245,0.004042820539325476,0.0011314649600535631,0.0032409767154604197,0.0014167680637910962
5,0,1,1.0174949169158936,0.002499273745343089,1.4256379472499248e-05,1.3465169668197632,0.3110552430152893,0.9831206798553467,0.016356583684682846,0.000485782977193594,1.7089654420487932e-06,2.0818826669710688e-05,8.7289372459054e-06,3.7026229620096274e-06,1.824819264584221e-06
6,0,1,1.3197462558746338,0.0456780381500721,0.021799741312861443,1.1706913709640503,0.22274993360042572,0.8749160170555115,0.028855999931693077,0.06549990922212601,0.002840982051566243,0.006087379064410925,0.007484512869268656,0.010611248202621937,0.0037039804738014936
7,0,1,2.556252956390381,0.22232185304164886,0.1599726527929306,1.0538763999938965,0.16408167779445648,0.5208572745323181,0.1408722698688507,0.10304512083530426,0.027624089270830154,0.047628577798604965,0.054712772369384766,0.07447922229766846,0.03078066185116768
8,0,1,1.000166654586792,2.3807797333574854e-05,8.683419261412695e-11,0.7271717190742493,0.0,0.999915361404419,2.620963641675189e-06,8.201580203603953e-05,4.289245607996817e-12,8.679728047411572e-09,5.967434879572409e-11,2.574435976898659e-11,1.415487410443006e-12
9,0,1,1.0183175802230835,0.0026167971082031727,0.00033115464611910284,1.06541907787323,0.1698787808418274,0.990374743938446,0.0026736711151897907,0.006345026195049286,5.0846785597968847e-05,0.0002245633804704994,0.00010865453077713028,0.0001977352803805843,2.4764820409473032e-05
10,0,1,1.386312484741211,0.05518749728798866,0.01795649155974388,1.0790358781814575,0.1767175793647766,0.8080047369003296,0.08678071200847626,0.07392486929893494,0.002910337410867214,0.010422800667583942,0.008923673070967197,0.006588204298168421,0.002444614190608263
11,0,1,2.6218032836914062,0.23168618977069855,0.1378386914730072,1.1403350830078125,0.2075040340423584,0.4714794158935547,0.07873612642288208,0.23732104897499084,0.030779404565691948,0.04384544864296913,0.05429193377494812,0.05558205395936966,0.027964703738689423
12,0,1,1.0314654111862183,0.004495058674365282,0.0005185815971344709,1.1059496402740479,0.19023454189300537,0.9814551472663879,0.008645470254123211,0.0087781036272645,0.00013420543109532446,0.0004684491141233593,0.00020367138495203108,0.00023535508080385625,7.955511682666838e-05
13,0,1,1.0086737871170044,0.0012391124619171023,0.0002250589313916862,0.9629877209663391,0.11843443661928177,0.9955058097839355,0.0014488515444099903,0.0026624996680766344,4.0840357542037964e-05,0.00011695720604620874,7.050795102259144e-05,0.0001248246117029339,2.9726359571213834e-05
14,0,1,1.0556740760803223,0.007953439839184284,0.0016934425802901387,0.947091281414032,0.11045072972774506,0.9734471440315247,0.006273031234741211,0.017150864005088806,0.0003880633448716253,0.0010474957525730133,0.0006500433664768934,0.0008088690810836852,0.0002345301618333906
15,0,1,1.0520154237747192,0.007430774625390768,0.0015057686250656843,1.0101720094680786,0.14213190972805023,0.9726018309593201,0.01120397076010704,0.013093392364680767,0.0003532327536959201,0.0012417689431458712,0.0006289930897764862,0.0006844742456451058,0.00019230131874792278
16,0,1,1.3140316009521484,0.04486165568232536,0.01747468300163746,1.546522855758667,0.41150468587875366,0.8819329738616943,0.0397157184779644,0.02973080985248089,0.013129619881510735,0.018016064539551735,0.005918081849813461,0.007085317280143499,0.004471283406019211
17,0,1,1.1715761423110962,0.024510877206921577,0.010997381061315536,1.1701701879501343,0.2224881798028946,0.924550473690033,0.031996142119169235,0.025850288569927216,0.002239208435639739,0.004366506822407246,0.0043166750110685825,0.0046526282094419,0.0020280778408050537
18,0,1,1.7138729095458984,0.10198184102773666,0.040452513843774796,1.1581318378448486,0.21644213795661926,0.7043807506561279,0.07441568374633789,0.1546158641576767,0.007593898102641106,0.018541207537055016,0.016122639179229736,0.017643263563513756,0.0066866083070635796
19,0,1,1.1016069650650024,0.014515280723571777,0.0022664605639874935,1.4668246507644653,0.3714776635169983,0.942021906375885,0.029039612039923668,0.02309636026620865,0.0009938670555129647,0.002581861102953553,0.0011148641351610422,0.0005699563771486282,0.0005816399934701622
20,0,1,1.0201480388641357,0.0028782912995666265,0.00034611462615430355,1.1502163410186768,0.21246671676635742,0.9890862703323364,0.0035422092769294977,0.006711231544613838,6.066637433832511e-05,0.0002534863306209445,0.00012253309250809252,0.0001902116637211293,3.336986628710292e-05
21,0,1,1.4915369749069214,0.07021956890821457,0.02990579605102539,1.1524584293365479,0.2135927677154541,0.7957130074501038,0.06528188288211823,0.08815651386976242,0.007500789128243923,0.013442063704133034,0.01159253716468811,0.012484057806432247,0.005829199217259884
22,0,1,1.364566683769226,0.05208095535635948,0.017721951007843018,1.3583649396896362,0.3170056939125061,0.7843695282936096,0.15967679023742676,0.025897521525621414,0.0024885369930416346,0.009845598600804806,0.005595420952886343,0.006615953054279089,0.005510576535016298
23,0,1,1.0531744956970215,0.007596356328576803,0.0025890942197293043,1.1299448013305664,0.20228569209575653,0.9707952737808228,0.017050575464963913,0.008344156667590141,0.0003356914676260203,0.0008852063328959048,0.0010156783973798156,0.0012046057963743806,0.00036880996776744723
24,0,1,1.0126625299453735,0.0018089328659698367,1.852358582254965e-05,1.5262421369552612,0.40131905674934387,0.993459165096283,0.0006290331948548555,0.005817354191094637,4.965461812389549e-06,7.096912304405123e-05,1.2635776329261716e-05,4.354053089627996e-06,1.533754812044208e-06
25,0,1,1.0115177631378174,0.0016453947173431516,0.00026551494374871254,1.049970030784607,0.1621197760105133,0.9943242073059082,0.0012036756379529834,0.003998941276222467,4.835256913793273e-05,0.0001591565815033391,8.354862075066194e-05,0.00015688121493440121,2.508512625354342e-05
26,0,1,1.003171682357788,0.00045309748384170234,9.006884283735417e-06,1.5502671003341675,0.41338518261909485,0.997438907623291,0.001995811937376857,0.0005495105870068073,1.0354081041441532e-06,5.796175173600204e-06,4.649795300792903e-06,3.2602147257421166e-06,1.0968740298267221e-06
27,0,1,1.5800516605377197,0.08286452293395996,0.027836211025714874,1.1603329181671143,0.21754759550094604,0.7189205288887024,0.12739749252796173,0.10154679417610168,0.00706167658790946,0.017237283289432526,0.013624296523630619,0.00817843433469534,0.006033479236066341
28,0,1,1.0023213624954224,0.00033162321778945625,1.2134344615333248e-05,2.102205753326416,0.6905866861343384,0.9981560111045837,0.0014272310072556138,0.0003965487703680992,2.076187001875951e-06,5.876970135432202e-06,5.068903647043044e-06,3.4163549571530893e-06,3.649086693258141e-06
