node_id,label,pred_label,S_i,S_i_norm,P_high,S_i_ec_norm,delta_ec,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
20,0,2,4.414264678955078,0.48775210976600647,0.374986469745636,0.47970032691955566,-0.008051774464547634,0.13249903917312622,0.15919919312000275,0.10818338394165039,0.09901774674654007,0.12611423432826996,0.12407594174146652,0.1395648568868637,0.11134567111730576
21,0,2,4.458480358123779,0.49406862258911133,0.38190728425979614,0.4855102598667145,-0.008558368310332298,0.1263367086648941,0.15808726847171783,0.10957611352205276,0.1027669906616211,0.12132571637630463,0.11871588230133057,0.14828215539455414,0.11490922421216965
22,0,2,4.485353469848633,0.4979076385498047,0.38866326212882996,0.4906670153141022,-0.007240627892315388,0.12895691394805908,0.14841224253177643,0.11129288375377655,0.1039557009935379,0.11871901154518127,0.12360638380050659,0.14581765234470367,0.11923924088478088
23,0,2,4.49783992767334,0.4996914267539978,0.38629066944122314,0.49182453751564026,-0.007866899482905865,0.1218252182006836,0.1486724466085434,0.11270741373300552,0.10777795314788818,0.12272622436285019,0.1255510449409485,0.1434187889099121,0.11732083559036255
24,0,7,4.510369300842285,0.5014813542366028,0.3898608684539795,0.4948970079421997,-0.006584338378161192,0.12371642887592316,0.14431607723236084,0.11408688873052597,0.10920025408267975,0.11881930381059647,0.12359635531902313,0.14683178067207336,0.11943276226520538
25,0,7,4.443414688110352,0.49191638827323914,0.38237568736076355,0.4848995804786682,-0.007016809191554785,0.13718906044960022,0.15199176967144012,0.10503260046243668,0.10421497374773026,0.11919587850570679,0.11460599303245544,0.15548883378505707,0.11228088289499283
26,0,2,4.476839065551758,0.4966912865638733,0.3834201991558075,0.4901644289493561,-0.006526868790388107,0.12769468128681183,0.14895834028720856,0.11048928648233414,0.11199008673429489,0.11744730174541473,0.1192026138305664,0.14439363777637482,0.11982396990060806
27,0,2,4.442232131958008,0.4917474389076233,0.37979891896247864,0.48384320735931396,-0.007904230616986752,0.1237204521894455,0.16226881742477417,0.10879652947187424,0.09911204129457474,0.12630318105220795,0.13238197565078735,0.13400690257549286,0.11341002583503723
28,0,2,4.444856643676758,0.4921223819255829,0.3745671212673187,0.48355746269226074,-0.008564909920096397,0.1275138109922409,0.15063036978244781,0.113629549741745,0.11045472323894501,0.12320441007614136,0.12399914115667343,0.13118605315685272,0.11938193440437317
29,0,2,4.357625961303711,0.47966083884239197,0.37270867824554443,0.4738580584526062,-0.005802772007882595,0.15293964743614197,0.15390069782733917,0.1047433391213417,0.10003573447465897,0.11567187309265137,0.11617688834667206,0.1451631337404251,0.11136867105960846
30,0,2,4.393736839294434,0.48481956124305725,0.38513070344924927,0.4805186092853546,-0.0043009547516703606,0.15061888098716736,0.1605415791273117,0.09826183319091797,0.09038041532039642,0.11506655067205429,0.12298566102981567,0.14467968046665192,0.11746539175510406
31,0,7,4.441546440124512,0.49164947867393494,0.38200321793556213,0.48455527424812317,-0.007094206754118204,0.14089438319206238,0.1487775444984436,0.10909133404493332,0.08986511826515198,0.12936843931674957,0.11708777397871017,0.1523299515247345,0.11258548498153687
32,0,2,4.441122531890869,0.49158892035484314,0.3815174102783203,0.4841943383216858,-0.007394532207399607,0.136989563703537,0.1555071920156479,0.10689043998718262,0.09257189929485321,0.1265234351158142,0.11858975887298584,0.1454174518585205,0.11751019954681396
33,0,2,4.399191856384277,0.4855988323688507,0.3756406903266907,0.47789618372917175,-0.007702596485614777,0.13468165695667267,0.16827325522899628,0.10496990382671356,0.08251126110553741,0.13392332196235657,0.12651628255844116,0.13870058953762054,0.11042379587888718
34,0,2,4.422314643859863,0.48890209197998047,0.3780710995197296,0.4823159873485565,-0.006586118135601282,0.14282827079296112,0.15161792933940887,0.1019747331738472,0.0999138280749321,0.12559406459331512,0.11733764410018921,0.1471928358078003,0.11354061961174011
35,0,2,4.443162441253662,0.4918803572654724,0.38268202543258667,0.48355865478515625,-0.00832175463438034,0.13605011999607086,0.15823951363563538,0.10460890084505081,0.0945974737405777,0.12382197380065918,0.11591191589832306,0.1503252238035202,0.11644487828016281
36,0,2,4.37932825088501,0.4827611744403839,0.37501978874206543,0.47584494948387146,-0.006916210986673832,0.14862240850925446,0.15978340804576874,0.10533757507801056,0.08679983764886856,0.12443704158067703,0.11748538166284561,0.1394459456205368,0.11808846890926361
37,0,2,4.349220275878906,0.47846004366874695,0.3637314736843109,0.4695035219192505,-0.008956513367593288,0.14299151301383972,0.16564282774925232,0.10406969487667084,0.09856832772493362,0.1249961405992508,0.11789645254611969,0.13057909905910492,0.1152559295296669
38,0,7,4.451183795928955,0.4930262565612793,0.38822251558303833,0.48487135767936707,-0.008154897950589657,0.13808642327785492,0.14878509938716888,0.11113396286964417,0.09743520617485046,0.11633674800395966,0.12020709365606308,0.15466520190238953,0.11335021257400513
39,0,2,4.193855285644531,0.45626503229141235,0.32722288370132446,0.443589448928833,-0.012675580568611622,0.15689224004745483,0.17906419932842255,0.12373229116201401,0.07189685106277466,0.1411915272474289,0.08707084506750107,0.12954863905906677,0.11060340702533722
40,0,2,4.148437976837158,0.44977685809135437,0.32649853825569153,0.4356837272644043,-0.014093125239014626,0.14858196675777435,0.21506385505199432,0.08742209523916245,0.07840167731046677,0.14403191208839417,0.10357805341482162,0.13113661110401154,0.09178387373685837
41,0,2,4.474437236785889,0.49634817242622375,0.3850177526473999,0.4886133372783661,-0.007734842132776976,0.1283937692642212,0.1511441022157669,0.11314364522695541,0.10543007403612137,0.11687067896127701,0.12190338969230652,0.13808412849903107,0.12503020465373993
42,0,2,4.461809158325195,0.4945441782474518,0.37692201137542725,0.4857301115989685,-0.008813967928290367,0.12351764738559723,0.15067675709724426,0.11629930883646011,0.10082834213972092,0.1317560225725174,0.1226370707154274,0.14415542781352997,0.11012949049472809
43,0,2,4.432629585266113,0.49037566781044006,0.38273489475250244,0.48345860838890076,-0.006917111109942198,0.14499419927597046,0.1548123061656952,0.10353051871061325,0.08941927552223206,0.12450896203517914,0.11353498697280884,0.14761124551296234,0.12158863246440887
44,0,1,4.356420993804932,0.47948870062828064,0.3736642897129059,0.47234922647476196,-0.007139549590647221,0.15880969166755676,0.15733271837234497,0.09197204560041428,0.09444642066955566,0.12377484142780304,0.11460509151220322,0.14973397552967072,0.10932522267103195
45,0,2,4.49147891998291,0.4987826943397522,0.3909662663936615,0.492457777261734,-0.00632490823045373,0.12671169638633728,0.15389113128185272,0.10676947236061096,0.10249710828065872,0.11916439235210419,0.12532822787761688,0.1462075561285019,0.11943048983812332
46,0,2,4.419452667236328,0.4884932339191437,0.3766063451766968,0.48001694679260254,-0.008476288989186287,0.13889823853969574,0.1582382619380951,0.1034889817237854,0.09268317371606827,0.13008500635623932,0.1149689182639122,0.1504594385623932,0.11117799580097198
47,0,2,4.380043029785156,0.48286327719688416,0.3670254647731781,0.474905401468277,-0.007957874797284603,0.14189337193965912,0.16038332879543304,0.10241526365280151,0.09751078486442566,0.13077180087566376,0.1119605153799057,0.14604729413986206,0.10901764035224915
48,0,2,4.447869300842285,0.4925527572631836,0.377211332321167,0.48472365736961365,-0.007829164154827595,0.1339292675256729,0.15557248890399933,0.10524656623601913,0.09704913944005966,0.1309911161661148,0.11074160039424896,0.1523037552833557,0.11416595429182053
49,0,2,4.483448028564453,0.4976354241371155,0.38445204496383667,0.49030014872550964,-0.00733526423573494,0.1297953724861145,0.14531661570072174,0.11120694875717163,0.10745128244161606,0.12177775800228119,0.12092900276184082,0.14305396378040314,0.12046908587217331
50,0,2,4.467370986938477,0.49533870816230774,0.384316623210907,0.4887872040271759,-0.006551505532115698,0.12882760167121887,0.1485620141029358,0.11481054127216339,0.10319611430168152,0.12028701603412628,0.1279575675725937,0.13584992289543152,0.12050915509462357
51,0,2,4.485749244689941,0.49796417355537415,0.3890461027622223,0.49078068137168884,-0.007183481007814407,0.12809383869171143,0.14740422368049622,0.11021043360233307,0.10788590461015701,0.11735950410366058,0.1267719864845276,0.1449505239725113,0.1173236072063446
52,0,2,4.4295125007629395,0.4899303615093231,0.38109904527664185,0.48253336548805237,-0.007397008128464222,0.13682769238948822,0.1539103239774704,0.11509910970926285,0.09784138947725296,0.11522238701581955,0.12076692283153534,0.13516917824745178,0.12516294419765472
53,0,7,4.483339786529541,0.49761995673179626,0.38464218378067017,0.48982852697372437,-0.007791430689394474,0.12582693994045258,0.14265218377113342,0.11794795095920563,0.10722330957651138,0.12170739471912384,0.12379318475723267,0.14861685037612915,0.11223214864730835
54,0,2,4.375154972076416,0.48216500878334045,0.3663328289985657,0.47339558601379395,-0.008769412524998188,0.1323508620262146,0.1654311567544937,0.11450189352035522,0.10156960785388947,0.11981368809938431,0.12071023881435394,0.12615269422531128,0.11946988850831985
55,0,2,4.346667289733887,0.47809532284736633,0.36810290813446045,0.4710821807384491,-0.007013142108917236,0.1529133915901184,0.15444105863571167,0.1074865534901619,0.09991975873708725,0.11713631451129913,0.10883970558643341,0.15009233355522156,0.10917086899280548
56,0,2,4.399073123931885,0.4855818748474121,0.3726465106010437,0.47811073064804077,-0.0074711949564516544,0.14136531949043274,0.1546122282743454,0.11068517714738846,0.09981278330087662,0.12087792903184891,0.11910858750343323,0.13016754388809204,0.12337036430835724
57,0,2,4.409095287322998,0.4870136082172394,0.38296112418174744,0.48034512996673584,-0.006668489426374435,0.14806218445301056,0.1572856456041336,0.10044056177139282,0.08958524465560913,0.12166521698236465,0.12355756759643555,0.13810081779956818,0.12130274623632431
58,0,2,4.336373329162598,0.4766247570514679,0.3652866780757904,0.4692445695400238,-0.007380190771073103,0.1516869068145752,0.1651434749364853,0.10164838284254074,0.08845867216587067,0.12777601182460785,0.11661634594202042,0.13232092559337616,0.11634939908981323
59,0,2,4.382309913635254,0.48318713903427124,0.37279078364372253,0.4752451181411743,-0.007942013442516327,0.14978793263435364,0.1605459749698639,0.09877604246139526,0.08818093687295914,0.12991836667060852,0.11115897446870804,0.1472218781709671,0.1144099235534668
60,0,2,4.37380838394165,0.4819726347923279,0.3826600909233093,0.4735141694545746,-0.008458386175334454,0.15311093628406525,0.16844677925109863,0.09025285392999649,0.1059749498963356,0.09955445677042007,0.11454354226589203,0.14082039892673492,0.12729613482952118
61,0,2,3.8384904861450195,0.4054986536502838,0.28436383605003357,0.392455518245697,-0.013043129816651344,0.20657707750797272,0.20862527191638947,0.07615333795547485,0.09885670989751816,0.12542375922203064,0.10322476178407669,0.10480399429798126,0.07633507996797562
62,0,2,4.36156702041626,0.4802238643169403,0.3727627694606781,0.4733181297779083,-0.006905746646225452,0.15798091888427734,0.17373010516166687,0.08597030490636826,0.08976668119430542,0.11978922039270401,0.09730616211891174,0.14728756248950958,0.12816904485225677
63,0,7,4.4119110107421875,0.4874158501625061,0.39105579257011414,0.480550080537796,-0.006865722592920065,0.15803216397762299,0.15221376717090607,0.09584823995828629,0.09236597269773483,0.11048407852649689,0.11304112523794174,0.16234168410301208,0.11567296832799911
64,0,7,4.483315944671631,0.49761655926704407,0.3894791305065155,0.4904159903526306,-0.007200583349913359,0.12713585793972015,0.146901473402977,0.116684190928936,0.10472747683525085,0.1150718405842781,0.12540574371814728,0.14696626365184784,0.11710713058710098
65,0,2,4.450941562652588,0.4929916560649872,0.37929829955101013,0.4853086471557617,-0.007683021016418934,0.12947432696819305,0.16109806299209595,0.10273649543523788,0.10154345631599426,0.12584932148456573,0.11726797372102737,0.14420926570892334,0.11782106012105942
66,0,2,4.5034990310668945,0.5004998445510864,0.39071446657180786,0.49338632822036743,-0.007113524712622166,0.12359301000833511,0.15179170668125153,0.10596468299627304,0.10388416796922684,0.12405198812484741,0.1273023784160614,0.14847911894321442,0.11493295431137085
67,0,2,4.466170787811279,0.49516725540161133,0.38537877798080444,0.48890548944473267,-0.006261693779379129,0.13125380873680115,0.1473526954650879,0.11011935770511627,0.10418399423360825,0.12171142548322678,0.12660938501358032,0.1452513188123703,0.11351806670427322
68,0,7,4.4751434326171875,0.4964490532875061,0.38847532868385315,0.48872828483581543,-0.00772069999948144,0.13284136354923248,0.14998485147953033,0.10648408532142639,0.09380196779966354,0.12841235101222992,0.12442512065172195,0.15334205329418182,0.11070813983678818
69,0,2,4.4336442947387695,0.4905206263065338,0.37932342290878296,0.4816228449344635,-0.00889783538877964,0.13443417847156525,0.15798605978488922,0.10722082108259201,0.09261900931596756,0.12841647863388062,0.11776603758335114,0.1500377357006073,0.11151964962482452
70,0,2,4.364543914794922,0.4806491434574127,0.3636074960231781,0.47178152203559875,-0.00886762049049139,0.14024117588996887,0.16263477504253387,0.10972452908754349,0.08591140806674957,0.1378806233406067,0.12093979865312576,0.13016963005065918,0.11249807476997375
71,0,7,4.513262748718262,0.5018946528434753,0.3937985301017761,0.4941507875919342,-0.007743977941572666,0.12258749455213547,0.14629794657230377,0.1154240146279335,0.1061588004231453,0.11573325842618942,0.12480173259973526,0.15227872133255005,0.11671808362007141
72,0,2,4.4639482498168945,0.4948497414588928,0.3861794173717499,0.48707810044288635,-0.007771633565425873,0.1335388571023941,0.1492028534412384,0.10902653634548187,0.10127121210098267,0.12078118324279785,0.12276273220777512,0.1479766070842743,0.11544007062911987
73,0,7,4.486154079437256,0.49802201986312866,0.3865468502044678,0.49042603373527527,-0.0075960005633533,0.12841182947158813,0.14398019015789032,0.11118163168430328,0.10810542106628418,0.1217741072177887,0.1213638111948967,0.15470239520072937,0.1104806512594223
74,0,2,4.479148864746094,0.49702125787734985,0.38918718695640564,0.48964911699295044,-0.007372220046818256,0.12546245753765106,0.15118518471717834,0.11507796496152878,0.10337767004966736,0.11570946127176285,0.13074910640716553,0.13797493278980255,0.12046317011117935
75,0,1,4.266082763671875,0.466583251953125,0.349365770816803,0.4578811526298523,-0.008702101185917854,0.16536013782024384,0.16528618335723877,0.09118238836526871,0.08986121416091919,0.1389443576335907,0.10662245750427246,0.13924476504325867,0.10349854081869125
76,0,7,4.42352819442749,0.4890754520893097,0.38131558895111084,0.4837039113044739,-0.0053715514950454235,0.15131430327892303,0.14587536454200745,0.10212711244821548,0.09392412006855011,0.1254434734582901,0.10967843979597092,0.15999963879585266,0.11163749545812607
77,0,2,4.325907230377197,0.4751296043395996,0.3608293831348419,0.46745848655700684,-0.007671103812754154,0.15177291631698608,0.16263222694396973,0.10334310680627823,0.09478458017110825,0.1266377717256546,0.1132807508111,0.13356050848960876,0.11398813873529434
78,0,2,4.47111177444458,0.4958731234073639,0.38490399718284607,0.48957255482673645,-0.006300478707998991,0.12830673158168793,0.14979593455791473,0.11589323729276657,0.10270104557275772,0.11839912086725235,0.12258514016866684,0.14132820069789886,0.12099065631628036
79,0,2,4.472616195678711,0.49608802795410156,0.38337233662605286,0.48938220739364624,-0.00670581916347146,0.13034595549106598,0.1528048813343048,0.10485254228115082,0.10597987473011017,0.12264438718557358,0.11597749590873718,0.1500621736049652,0.11733266711235046
80,0,2,4.503595352172852,0.5005136132240295,0.390401154756546,0.49353039264678955,-0.006983272731304169,0.12323266267776489,0.15021689236164093,0.10949263721704483,0.10493332147598267,0.12172327190637589,0.12648440897464752,0.1471385657787323,0.11677815765142441
81,0,2,4.46714973449707,0.4953071177005768,0.3897888660430908,0.4895756244659424,-0.0057315039448440075,0.13600999116897583,0.16223105788230896,0.09910406172275543,0.08674570918083191,0.12612032890319824,0.11509250104427338,0.15634490549564362,0.11835147440433502
82,0,1,4.3827643394470215,0.48325204849243164,0.37667834758758545,0.4790017306804657,-0.0042502726428210735,0.16244946420192719,0.15535441040992737,0.09265338629484177,0.0952809751033783,0.11758331209421158,0.09527881443500519,0.160263791680336,0.12113574147224426
83,0,2,4.497820854187012,0.49968868494033813,0.38977134227752686,0.4918738305568695,-0.007814781740307808,0.1254943609237671,0.14943468570709229,0.11255001276731491,0.10496174544095993,0.11778786778450012,0.12404488772153854,0.1430603563785553,0.12266608327627182
84,0,2,4.429690837860107,0.4899558424949646,0.38299715518951416,0.48250749707221985,-0.0074483430944383144,0.13661989569664001,0.1507459133863449,0.11206430941820145,0.0971878170967102,0.12038485705852509,0.13481803238391876,0.12963052093982697,0.11854861676692963
85,0,7,4.4517340660095215,0.49310487508773804,0.3801247477531433,0.4857640862464905,-0.007340690586715937,0.13135656714439392,0.15035639703273773,0.10823172330856323,0.10447563230991364,0.12545491755008698,0.11560387909412384,0.15999795496463776,0.10452290624380112
86,0,7,4.444486618041992,0.4920695126056671,0.3880327641963959,0.48751115798950195,-0.00455836346372962,0.14559172093868256,0.1480550318956375,0.10137975960969925,0.10203111171722412,0.11490964144468307,0.11957474797964096,0.14913977682590485,0.11931824684143066
87,0,7,4.512025833129883,0.5017179846763611,0.3919432461261749,0.4945344030857086,-0.007183525245636702,0.12350678443908691,0.1443546712398529,0.11157029122114182,0.10774023830890656,0.12088474631309509,0.12901759147644043,0.1477968394756317,0.11512880772352219
88,0,2,4.456020832061768,0.4937172532081604,0.3850945830345154,0.48588332533836365,-0.00783402007073164,0.12963281571865082,0.1528901904821396,0.11209556460380554,0.10342863202095032,0.11685821413993835,0.12869074940681458,0.1370595544576645,0.11934428662061691
89,0,2,4.438269138336182,0.49118131399154663,0.3805348873138428,0.4837501347064972,-0.0074312337674200535,0.1348395049571991,0.15233327448368073,0.10941682755947113,0.09814528375864029,0.1247301921248436,0.11968496441841125,0.1506286859512329,0.1102212443947792
90,0,2,4.456021308898926,0.49371734261512756,0.3861722946166992,0.486147403717041,-0.007569953799247742,0.1310928612947464,0.15223756432533264,0.11313468962907791,0.10387756675481796,0.11348489671945572,0.12876062095165253,0.13374266028404236,0.12366902828216553
91,0,2,4.464419364929199,0.4949170649051666,0.38111934065818787,0.48699668049812317,-0.00792029406875372,0.12616869807243347,0.15264259278774261,0.11412061750888824,0.10020259767770767,0.12574617564678192,0.12301475554704666,0.1418631672859192,0.11624141782522202
92,0,2,4.421024322509766,0.4887177646160126,0.3746633529663086,0.4819186329841614,-0.006799119990319014,0.13772501051425934,0.15703962743282318,0.10422559082508087,0.0987100899219513,0.12763628363609314,0.1143399253487587,0.14510531723499298,0.11521808803081512
93,0,7,4.420729160308838,0.488675594329834,0.380376398563385,0.4831382632255554,-0.0055372766219079494,0.14787083864212036,0.15034517645835876,0.10003835707902908,0.10223335027694702,0.11913588643074036,0.11044831573963165,0.15467482805252075,0.1152532547712326
94,0,2,4.402137756347656,0.48601967096328735,0.3774568438529968,0.47970104217529297,-0.0063186208717525005,0.1409393548965454,0.16209030151367188,0.10003262013196945,0.08943302184343338,0.13004782795906067,0.12209126353263855,0.14652331173419952,0.10884225368499756
95,0,2,4.419184684753418,0.4884549677371979,0.3802824914455414,0.48163366317749023,-0.006821304559707642,0.14227764308452606,0.15206404030323029,0.10699645429849625,0.09929583221673965,0.11908350884914398,0.12338320165872574,0.1363048106431961,0.12059446424245834
96,0,2,4.344948768615723,0.4778498113155365,0.36160415410995483,0.4699157178401947,-0.007934107445180416,0.13844043016433716,0.16537688672542572,0.10774053633213043,0.09884905070066452,0.12798888981342316,0.12271437793970108,0.13021250069141388,0.10867726802825928
97,0,2,4.427589416503906,0.48965564370155334,0.37970730662345886,0.48209163546562195,-0.0075639174319803715,0.13493379950523376,0.1512916386127472,0.11096449941396713,0.10318849980831146,0.11991433799266815,0.12780125439167023,0.13720296323299408,0.11470308154821396
98,0,2,4.429080486297607,0.4898686408996582,0.3799750804901123,0.4829828143119812,-0.006885755341500044,0.14150741696357727,0.1542174071073532,0.10522786527872086,0.10296957194805145,0.1161026582121849,0.11345413327217102,0.14182965457439423,0.12469130754470825
99,0,2,4.404475688934326,0.48635366559028625,0.3750617504119873,0.479291707277298,-0.007061891257762909,0.13741964101791382,0.1565384864807129,0.1065208688378334,0.09835267812013626,0.12610667943954468,0.12248912453651428,0.1450435072183609,0.10752910375595093
100,0,2,4.480299949645996,0.49718570709228516,0.3921884298324585,0.4910387694835663,-0.006146931555122137,0.12754344940185547,0.15744365751743317,0.10551081597805023,0.0960085391998291,0.12130515277385712,0.13020215928554535,0.14632607996463776,0.1156601756811142
101,0,2,4.446714401245117,0.4923877716064453,0.38431620597839355,0.48637059330940247,-0.0060172309167683125,0.13136185705661774,0.15038205683231354,0.11470793932676315,0.10620511323213577,0.11302690953016281,0.12954026460647583,0.13493888080120087,0.11983703076839447
102,0,2,4.459850311279297,0.4942643344402313,0.3836502730846405,0.4860771894454956,-0.008187154307961464,0.1326635479927063,0.1489187628030777,0.11445361375808716,0.10210800915956497,0.11820585280656815,0.12203308194875717,0.1386091113090515,0.12300807237625122
103,0,2,4.369322776794434,0.48133182525634766,0.37901178002357483,0.47336524724960327,-0.00796658918261528,0.14520487189292908,0.16468390822410583,0.11004957556724548,0.09238719195127487,0.1086626946926117,0.11662733554840088,0.147100567817688,0.11528388410806656
104,0,7,4.459948539733887,0.4942783713340759,0.379944384098053,0.4860914349555969,-0.008186926133930683,0.13053466379642487,0.14500504732131958,0.11278996616601944,0.10601695626974106,0.12570898234844208,0.12067984789609909,0.1497742384672165,0.10949032008647919
105,0,2,4.463289737701416,0.49475568532943726,0.3800182044506073,0.48772332072257996,-0.00703242514282465,0.12619619071483612,0.1502627432346344,0.11097738891839981,0.10740682482719421,0.12513871490955353,0.12624052166938782,0.13934960961341858,0.1144280731678009
106,0,7,4.46597146987915,0.4951387941837311,0.38206833600997925,0.4891778826713562,-0.005960907321423292,0.13520953059196472,0.143280491232872,0.10894318670034409,0.10749197006225586,0.12300648540258408,0.11972548812627792,0.14472459256649017,0.11761826276779175
107,0,2,4.466103553771973,0.4951576590538025,0.38113418221473694,0.4877870976924896,-0.007370557636022568,0.1262178122997284,0.15024839341640472,0.10890205949544907,0.10940875858068466,0.12408878654241562,0.1261535882949829,0.14216265082359314,0.11281794309616089
108,0,2,4.456233024597168,0.4937475621700287,0.37800905108451843,0.4842052757740021,-0.00954228825867176,0.12931403517723083,0.1540815681219101,0.11096841841936111,0.10376716405153275,0.12385974079370499,0.11486488580703735,0.14285913109779358,0.1202850267291069
109,0,2,4.379204273223877,0.4827434718608856,0.37043312191963196,0.47556865215301514,-0.0071748122572898865,0.14360883831977844,0.15801189839839935,0.108168825507164,0.10009866952896118,0.1196785494685173,0.11269006878137589,0.14180691540241241,0.11593612283468246
110,0,2,4.464588642120361,0.49494123458862305,0.38293319940567017,0.4876210689544678,-0.007320151664316654,0.13516925275325775,0.1505674421787262,0.10831885039806366,0.1032329574227333,0.11977823823690414,0.11325488984584808,0.14545078575611115,0.12422752380371094
111,0,7,4.453822135925293,0.4934031665325165,0.38365307450294495,0.48654407262802124,-0.006859094835817814,0.1392585039138794,0.14438292384147644,0.11166107654571533,0.10705438256263733,0.11399004608392715,0.11125785112380981,0.15406186878681183,0.1183333694934845
