rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4850,0,7,4.552199363708496,0.5074570775032043,0.41579103469848633
2,2678,0,2,4.550621509552002,0.5072316527366638,0.39818283915519714
3,4356,0,7,4.550564765930176,0.5072235465049744,0.4025272727012634
4,402,0,7,4.549243927001953,0.5070348381996155,0.3989000916481018
5,2092,0,7,4.542008876800537,0.5060012936592102,0.39635637402534485
6,949,0,2,4.537560939788818,0.5053658485412598,0.3957202434539795
7,2511,0,2,4.537217140197754,0.5053167343139648,0.3964880108833313
8,299,0,2,4.537133693695068,0.5053048133850098,0.39883631467819214
9,1029,0,2,4.536495208740234,0.5052136182785034,0.3996032774448395
10,1209,0,2,4.5356035232543945,0.5050862431526184,0.39886474609375
11,5237,0,2,4.534214019775391,0.5048877000808716,0.3979104161262512
12,959,0,2,4.534121513366699,0.5048745274543762,0.3968290090560913
13,125,0,2,4.534006595611572,0.5048580765724182,0.3968459367752075
14,1864,0,7,4.533822059631348,0.5048317313194275,0.3993738293647766
15,3371,0,2,4.531444549560547,0.5044921040534973,0.39925071597099304
16,95,0,7,4.531238555908203,0.5044626593589783,0.3962344527244568
17,4256,0,7,4.530781269073486,0.5043973326683044,0.39721158146858215
18,1055,0,2,4.530734062194824,0.5043905973434448,0.3967311680316925
19,4571,0,2,4.530623435974121,0.5043748021125793,0.3974218964576721
20,2441,0,7,4.529918670654297,0.5042740702629089,0.3990633487701416
