rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4170,4485,4620,0.8495379090309143,0.9999998807907104,6.946766376495361,5,7,35
2,4165,4485,5102,0.8495379090309143,0.9999998807907104,6.946766376495361,5,7,35
3,6056,3777,4238,0.8471978902816772,0.9999998807907104,6.930386066436768,5,7,35
4,6058,3777,4260,0.8471978902816772,0.9999998807907104,6.930386066436768,5,7,35
5,1040,3777,4886,0.8471978902816772,0.9999998807907104,6.930386066436768,5,7,35
6,837,3739,3777,0.8471978902816772,0.9999998807907104,6.930386066436768,5,7,35
7,3080,3794,4369,0.8383445143699646,0.9999998807907104,6.868412494659424,5,7,35
8,3079,3794,4113,0.8383445143699646,0.9999998807907104,6.868412494659424,5,7,35
9,3077,3794,4699,0.8383445143699646,0.9999998807907104,6.868412494659424,5,7,35
10,2373,3477,4202,0.8378435969352722,0.9999998807907104,6.864905834197998,5,7,35
11,451,3477,3873,0.8378435969352722,0.9999998807907104,6.864905834197998,5,7,35
12,372,3477,3862,0.8378435969352722,0.9999998807907104,6.864905834197998,5,7,35
13,3847,4043,4828,0.7228160500526428,0.9999998807907104,6.059712886810303,5,7,35
14,3875,4043,5080,0.7228160500526428,0.9999998807907104,6.059712886810303,5,7,35
15,4861,4437,4819,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
16,4863,4437,5141,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
17,2894,4437,4521,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
18,5221,4437,4530,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
19,5218,4437,5169,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
20,5219,4437,5171,0.7163573503494263,0.9999998807907104,6.014502048492432,5,7,35
