split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,ordinal_nll,uncertainty_mean,correct_uncertainty,error_uncertainty,error_uncertainty_corr,high_fn_uncertainty
data_2020_train,0.31426799533206856,0.6736907393193746,1.0013461368275118,0.49497672992782094,0.5,0.5555555555555556,0.5735664408438009,0.5,0.405701607465744,0.11887682814302195,0.9062945512037316,1.9571672677993774,1.9287669658660889,2.0350141525268555,0.08215562412271256,1.973946213722229
data_2021_train,0.359514203406324,0.6502377111583377,0.8812463177392574,0.5338498357197907,0.56,0.7368421052631579,0.7490657834427744,0.44,0.3872753977775574,0.11769105622131901,0.8422749832451514,1.9169018268585205,1.9043676853179932,1.9476501941680908,0.03542597135693607,1.7930423021316528
data_2021_test,0.2551339285714286,0.6141650579150579,1.228323200089752,0.289079391350463,0.2692307692307692,0.4117647058823529,0.3800307970561984,0.7307692307692307,0.4883612096309662,0.0913207920956182,1.0602837666512868,1.8673489093780518,1.825951337814331,1.9535937309265137,0.1046215482331049,1.9920618534088135
