split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,ordinal_nll,uncertainty_mean,correct_uncertainty,error_uncertainty,error_uncertainty_corr,high_fn_uncertainty
data_2020_train,0.33823277686533726,0.6823647326515725,0.8067180516836062,0.6172918432865898,0.6451612903225806,0.7142857142857143,0.7514980274170138,0.3548387096774194,0.3484032154083252,0.10107667205938652,0.8316966246676321,1.981485366821289,1.9714598655700684,2.0119247436523438,0.027836214201664544,1.7698191404342651
data_2020_val,0.20318761384335154,0.5866467169745858,1.2330923729296026,0.32438606510565393,0.2222222222222222,0.5,0.44158198885709155,0.7777777777777778,0.5258889198303223,0.12326069069760184,0.9644004553709253,1.9026683568954468,1.844711422920227,2.018582820892334,0.13925123151555766,2.3621158599853516
data_2021_test,0.2186348357173905,0.5731613534340155,1.2173971155235608,0.2634823749469245,0.23529411764705882,0.5217391304347826,0.3630051863786282,0.7647058823529411,0.5089462399482727,0.05948768784849154,1.0398277325716407,1.8261277675628662,1.7569936513900757,1.9558664560317993,0.15070299981594107,2.0283234119415283
