P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,975,315,145,31,22,5,37
2,1,743,326,170,84,81,51,73
3,0,662,397,232,86,61,33,59
4,0,657,419,218,88,68,35,44
5,0,717,407,159,83,43,66,54
