customer_set,model,beta,lambda_concentration,model_seed_runs,cost_increase_mean,cost_increase_std,cost_increase_mean_std,global_risk_mean,global_risk_std,global_risk_mean_std,risk_reduction_mean,risk_reduction_std,risk_reduction_mean_std,cvar90_mean,cvar90_std,cvar90_mean_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_risk_mean_std,edge_burden_gini_mean,edge_burden_gini_std,edge_burden_gini_mean_std,top10_share_mean,top10_share_std,top10_share_mean_std
A,GraphSAGE,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.27789178525358,0.7027166166443404,8.277892 +/- 0.702717,0.0,0.0,0.000% +/- 0.000%,0.263892210543523,0.026141962765531445,0.263892 +/- 0.026142,2.5388437125205017,0.12143204409860474,2.538844 +/- 0.121432,0.8704361646218565,0.008147589191292144,0.870436 +/- 0.008148,0.8893741872159597,0.007289327552318295,88.937% +/- 0.729%
A,GraphSAGE,0.25,0.0,10,0.06422255896360494,0.004770723686684138,6.422% +/- 0.477%,5.726985086782775,0.7430677633586712,5.726985 +/- 0.743068,0.3098768851855509,0.042713008081168256,30.988% +/- 4.271%,0.16292354041795526,0.025934517694355383,0.162924 +/- 0.025935,1.7761383009728535,0.17732512641465065,1.776138 +/- 0.177325,0.8572706170700057,0.008767636586452496,0.857271 +/- 0.008768,0.8679509926539098,0.011028065360733691,86.795% +/- 1.103%
A,GraphSAGE,0.5,0.0,10,0.1107956160758491,0.008385082098038597,11.080% +/- 0.839%,4.36244327949874,0.598044828682069,4.362443 +/- 0.598045,0.4746838222314945,0.035087249829955015,47.468% +/- 3.509%,0.12414011308988926,0.021944004256765622,0.124140 +/- 0.021944,1.576386497194892,0.20307294326921982,1.576386 +/- 0.203073,0.8343755123220805,0.012597709508218306,0.834376 +/- 0.012598,0.8324588072828052,0.016816690302240717,83.246% +/- 1.682%
A,GraphSAGE,1.0,0.0,10,0.17670452625557148,0.01584705670857934,17.670% +/- 1.585%,2.964253806603931,0.4795662221359352,2.964254 +/- 0.479566,0.6436253952821556,0.03271850275592858,64.363% +/- 3.272%,0.07176829334219538,0.014903211157926888,0.071768 +/- 0.014903,1.0610433975179059,0.24245320430404121,1.061043 +/- 0.242453,0.782627461166541,0.02050549624881374,0.782627 +/- 0.020505,0.7567180738802103,0.0264269996634508,75.672% +/- 2.643%
A,GraphSAGE,2.0,0.0,10,0.2772396598226364,0.028492080360632895,27.724% +/- 2.849%,2.4325188299941987,0.4207183686047532,2.432519 +/- 0.420718,0.7075541034609136,0.0318908196751245,70.755% +/- 3.189%,0.05200454004784022,0.014018533294946168,0.052005 +/- 0.014019,0.8305300183619966,0.21081828037191008,0.830530 +/- 0.210818,0.7490175514220229,0.027380524917626076,0.749018 +/- 0.027381,0.7063464091516383,0.0344179958288477,70.635% +/- 3.442%
A,Stable-Tail GNN (paper),0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.081970996616874,0.7949084643165344,8.081971 +/- 0.794908,0.0,0.0,0.000% +/- 0.000%,0.254568583042681,0.032976357582096924,0.254569 +/- 0.032976,2.4458878725544855,0.24447673632849215,2.445888 +/- 0.244477,0.8730506174835044,0.0053927924989349615,0.873051 +/- 0.005393,0.8925653390438704,0.00675724268821111,89.257% +/- 0.676%
A,Stable-Tail GNN (paper),0.25,0.0,10,0.06456147834741532,0.004698439747676085,6.456% +/- 0.470%,5.418706659851086,0.6601955028552842,5.418707 +/- 0.660196,0.32952612177859825,0.04510590712567728,32.953% +/- 4.511%,0.15760879474335587,0.02306668424647503,0.157609 +/- 0.023067,1.7811664691612168,0.2109477965792384,1.781166 +/- 0.210948,0.8572422886238066,0.00874410566712142,0.857242 +/- 0.008744,0.8667530183810958,0.011121149591766208,86.675% +/- 1.112%
A,Stable-Tail GNN (paper),0.5,0.0,10,0.11051194935895294,0.0068002998496224315,11.051% +/- 0.680%,4.186363043218517,0.499040108372696,4.186363 +/- 0.499040,0.48252437819469296,0.025043841934676944,48.252% +/- 2.504%,0.11944464266820697,0.01658035179440862,0.119445 +/- 0.016580,1.491950796542369,0.1506993112436621,1.491951 +/- 0.150699,0.8336596227136082,0.010835786634960274,0.833660 +/- 0.010836,0.8309693910241587,0.013267165942196619,83.097% +/- 1.327%
A,Stable-Tail GNN (paper),1.0,0.0,10,0.1767719178542558,0.011205369470495255,17.677% +/- 1.121%,2.935250421026649,0.4368957257465324,2.935250 +/- 0.436896,0.6381064317795141,0.02534189100317216,63.811% +/- 2.534%,0.07286007396511318,0.014707491396666385,0.072860 +/- 0.014707,1.0023693373959395,0.14708586941558602,1.002369 +/- 0.147086,0.7869317442520853,0.016802952682274785,0.786932 +/- 0.016803,0.7630767579491715,0.0213627686822113,76.308% +/- 2.136%
A,Stable-Tail GNN (paper),2.0,0.0,10,0.2781712729450691,0.020214200499300332,27.817% +/- 2.021%,2.3771156499023163,0.3855538745638828,2.377116 +/- 0.385554,0.7068090363842862,0.029696110739855317,70.681% +/- 2.970%,0.05274633274834427,0.011575363000826622,0.052746 +/- 0.011575,0.810990734667248,0.19558660373924805,0.810991 +/- 0.195587,0.7513065509379415,0.025959340862326374,0.751307 +/- 0.025959,0.7084750776520764,0.035572558415169105,70.848% +/- 3.557%
A,Stable-Tail w/o Tail Loss,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.248016510305097,1.0726736808580764,7.248017 +/- 1.072674,0.0,0.0,0.000% +/- 0.000%,0.23440260613531883,0.03654793361622278,0.234403 +/- 0.036548,2.172386877712015,0.41567901063160523,2.172387 +/- 0.415679,0.8753726568603493,0.012123893834909605,0.875373 +/- 0.012124,0.8992258928863351,0.008036295941860828,89.923% +/- 0.804%
A,Stable-Tail w/o Tail Loss,0.25,0.0,10,0.06511051047944198,0.004002440115029721,6.511% +/- 0.400%,5.109055752446438,0.641605922450207,5.109056 +/- 0.641606,0.29177150510809646,0.04095724289207464,29.177% +/- 4.096%,0.1530856541782913,0.018306048372487244,0.153086 +/- 0.018306,1.5967841410285382,0.22864933817794889,1.596784 +/- 0.228649,0.8705529689280795,0.013920160347571183,0.870553 +/- 0.013920,0.8864821452452967,0.00765112674014449,88.648% +/- 0.765%
A,Stable-Tail w/o Tail Loss,0.5,0.0,10,0.11435432996115444,0.0071635307957971335,11.435% +/- 0.716%,3.9314800296564134,0.5747952456890411,3.931480 +/- 0.574795,0.4563888355495984,0.03145795793531513,45.639% +/- 3.146%,0.11420622061058586,0.018813437521608075,0.114206 +/- 0.018813,1.3397550648943344,0.23090057926090737,1.339755 +/- 0.230901,0.8537293208277738,0.018718030991680523,0.853729 +/- 0.018718,0.8563759827083978,0.015496521252188263,85.638% +/- 1.550%
A,Stable-Tail w/o Tail Loss,1.0,0.0,10,0.18626949553759645,0.012945392768419176,18.627% +/- 1.295%,2.8393177456273224,0.39154743980785495,2.839318 +/- 0.391547,0.6066045834759048,0.026699267334392658,60.660% +/- 2.670%,0.07423927392075332,0.014222377903357487,0.074239 +/- 0.014222,0.9072992563716161,0.13184794068901137,0.907299 +/- 0.131848,0.8185566598998492,0.021135442398277755,0.818557 +/- 0.021135,0.8013237975875996,0.01669975704880966,80.132% +/- 1.670%
A,Stable-Tail w/o Tail Loss,2.0,0.0,10,0.29715687256040524,0.019617153915991774,29.716% +/- 1.962%,2.2765495025588462,0.3863470310858125,2.276550 +/- 0.386347,0.6854175098723264,0.03213552476696848,68.542% +/- 3.214%,0.05367383995912746,0.01314910500390452,0.053674 +/- 0.013149,0.8099719064468627,0.16994055388644808,0.809972 +/- 0.169941,0.790184520594561,0.033012739131246555,0.790185 +/- 0.033013,0.7531490489573573,0.03136973380033265,75.315% +/- 3.137%
A,TEG-only,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.53528317289627,0.47440320712331313,8.535283 +/- 0.474403,0.0,0.0,0.000% +/- 0.000%,0.2655698228023559,0.022764680526021114,0.265570 +/- 0.022765,2.6366645709779912,0.17054747778284124,2.636665 +/- 0.170547,0.8411910381354708,0.005644641404133911,0.841191 +/- 0.005645,0.8655627739654462,0.0069579261727124595,86.556% +/- 0.696%
A,TEG-only,0.25,0.0,10,0.06837276036986792,0.004148470876141227,6.837% +/- 0.415%,5.877929180973842,0.5401097259052651,5.877929 +/- 0.540110,0.3110906500152375,0.054664352137311675,31.109% +/- 5.466%,0.15682361413872764,0.015415629869542593,0.156824 +/- 0.015416,1.8626967540737678,0.16896780063003256,1.862697 +/- 0.168968,0.8148758595287212,0.009775742592383693,0.814876 +/- 0.009776,0.8333711767541254,0.012055099645371548,83.337% +/- 1.206%
A,TEG-only,0.5,0.0,10,0.11816280176724278,0.008034855507787928,11.816% +/- 0.803%,4.649231676689888,0.3266982011997495,4.649232 +/- 0.326698,0.45497786007166496,0.030921773004889633,45.498% +/- 3.092%,0.12028479347539182,0.010497254048509165,0.120285 +/- 0.010497,1.7344305367003472,0.15099723261728232,1.734431 +/- 0.150997,0.7830806528985372,0.011768974945404341,0.783081 +/- 0.011769,0.7914478002704658,0.014653598631557307,79.145% +/- 1.465%
A,TEG-only,1.0,0.0,10,0.1906347977096063,0.013688366335097762,19.063% +/- 1.369%,3.3292131901955506,0.2647824497127047,3.329213 +/- 0.264782,0.6097490945060987,0.026187493854368173,60.975% +/- 2.619%,0.07569290374318965,0.00794099345277836,0.075693 +/- 0.007941,1.1108279651417614,0.16333463135430815,1.110828 +/- 0.163335,0.7162612807073608,0.019950306211758105,0.716261 +/- 0.019950,0.7089082234397857,0.022038906630991176,70.891% +/- 2.204%
A,TEG-only,2.0,0.0,10,0.30584950586097703,0.022872847197106045,30.585% +/- 2.287%,2.7777731177172607,0.3045369645379032,2.777773 +/- 0.304537,0.6745585655945548,0.029734160494245286,67.456% +/- 2.973%,0.053181595703024186,0.008424550343497832,0.053182 +/- 0.008425,0.9323893605731791,0.15712047701705478,0.932389 +/- 0.157120,0.6661517389116104,0.028940870106121595,0.666152 +/- 0.028941,0.646089857928212,0.033848386507948074,64.609% +/- 3.385%
B,GAT,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.068793947288917,0.8285824402964295,8.068794 +/- 0.828582,0.0,0.0,0.000% +/- 0.000%,0.23753333639123653,0.033707513867422864,0.237533 +/- 0.033708,2.80428378793913,0.3153604706925019,2.804284 +/- 0.315360,0.8603413101707507,0.008678899069375457,0.860341 +/- 0.008679,0.8904455126499354,0.008327912730491339,89.045% +/- 0.833%
B,GAT,0.25,0.0,10,0.06610397674967797,0.00787445517864407,6.610% +/- 0.787%,6.935531018712429,0.8286611892288398,6.935531 +/- 0.828661,0.14149703093534327,0.023053295257933308,14.150% +/- 2.305%,0.19467288143456862,0.028015252587507682,0.194673 +/- 0.028015,2.3390441661974184,0.329226717751241,2.339044 +/- 0.329227,0.8582948249329778,0.010474808256980677,0.858295 +/- 0.010475,0.883704229741441,0.009039014826168356,88.370% +/- 0.904%
B,GAT,0.5,0.0,10,0.12831008321014659,0.013618665985122149,12.831% +/- 1.362%,5.756720130664461,0.7430550078308311,5.756720 +/- 0.743055,0.28789850756072,0.03180594079673486,28.790% +/- 3.181%,0.15461292313259867,0.020498324292788517,0.154613 +/- 0.020498,1.9363527840630104,0.32487571192286685,1.936353 +/- 0.324876,0.8475376826537839,0.012556618434455515,0.847538 +/- 0.012557,0.8622222971784532,0.013865348099050545,86.222% +/- 1.387%
B,GAT,1.0,0.0,10,0.21927464179046458,0.02210719724652338,21.927% +/- 2.211%,4.360166972950171,0.5115180541959152,4.360167 +/- 0.511518,0.45969104598004884,0.027928096060388496,45.969% +/- 2.793%,0.11403031152378466,0.015620822926262969,0.114030 +/- 0.015621,1.5344404258796132,0.3040524586502716,1.534440 +/- 0.304052,0.8289459539554552,0.016920577519856216,0.828946 +/- 0.016921,0.8267472349256147,0.015592209511072,82.675% +/- 1.559%
B,GAT,2.0,0.0,10,0.35760094368869433,0.03512525336238779,35.760% +/- 3.513%,3.460543579120245,0.6023271911093514,3.460544 +/- 0.602327,0.5720324284038426,0.05186271353308524,57.203% +/- 5.186%,0.07982087126243459,0.018015702413141127,0.079821 +/- 0.018016,1.2677723299028003,0.2841947057468483,1.267772 +/- 0.284195,0.8048164297493495,0.02672754544958039,0.804816 +/- 0.026728,0.7846579781133483,0.029471403967319895,78.466% +/- 2.947%
B,GCN (paper),0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.44756927997996,0.7005527142542345,8.447569 +/- 0.700553,0.0,0.0,0.000% +/- 0.000%,0.25026591953051386,0.024132026071887427,0.250266 +/- 0.024132,2.7981621043734477,0.3223754020941639,2.798162 +/- 0.322375,0.8573055268898275,0.005811039117072638,0.857306 +/- 0.005811,0.8872757928140667,0.004736569622132633,88.728% +/- 0.474%
B,GCN (paper),0.25,0.0,10,0.07094490294593908,0.00488666323683065,7.094% +/- 0.489%,7.352077865108268,0.632821863525935,7.352078 +/- 0.632822,0.12952785359157015,0.02497905252750866,12.953% +/- 2.498%,0.1939905390235941,0.027308518092332926,0.193991 +/- 0.027309,2.4462927990283787,0.30473136763023306,2.446293 +/- 0.304731,0.8557756039861084,0.00552029680773904,0.855776 +/- 0.005520,0.8852533804702415,0.003913300832133726,88.525% +/- 0.391%
B,GCN (paper),0.5,0.0,10,0.1368063668547831,0.009182994548162363,13.681% +/- 0.918%,5.960102308178565,0.7731524467784526,5.960102 +/- 0.773152,0.2963233882488408,0.04313826026962037,29.632% +/- 4.314%,0.15570626659094372,0.023026781185429935,0.155706 +/- 0.023027,1.9559933191499952,0.2841712547024464,1.955993 +/- 0.284171,0.8437543370315547,0.007922656496496493,0.843754 +/- 0.007923,0.8616261859743044,0.009634558304095445,86.163% +/- 0.963%
B,GCN (paper),1.0,0.0,10,0.22936543546375032,0.017820439887956424,22.937% +/- 1.782%,4.238770269627791,0.6438316734682467,4.238770 +/- 0.643832,0.4999363699326441,0.04587590597915294,49.994% +/- 4.588%,0.10461303763051469,0.019171392066112257,0.104613 +/- 0.019171,1.493168932173086,0.2885502219228566,1.493169 +/- 0.288550,0.8133506828947961,0.010615804328377942,0.813351 +/- 0.010616,0.8129174664061052,0.01572266912069149,81.292% +/- 1.572%
B,GCN (paper),2.0,0.0,10,0.3640165350644472,0.034260205777340756,36.402% +/- 3.426%,3.2955331485623867,0.453612166082544,3.295533 +/- 0.453612,0.6111572235341857,0.02662359532585936,61.116% +/- 2.662%,0.07406650495709104,0.012440763507326808,0.074067 +/- 0.012441,1.1652267678407953,0.28697939810104617,1.165227 +/- 0.286979,0.7817697767725398,0.013022477938561719,0.781770 +/- 0.013022,0.760719365515543,0.016909907263073634,76.072% +/- 1.691%
B,GraphSAGE,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.3163967125314,1.0936774382982015,8.316397 +/- 1.093677,0.0,0.0,0.000% +/- 0.000%,0.24879866630349698,0.03654291531578374,0.248799 +/- 0.036543,2.712971501862412,0.406929552908299,2.712972 +/- 0.406930,0.8646403224266618,0.008780844878547028,0.864640 +/- 0.008781,0.8860123952127076,0.008470565083243507,88.601% +/- 0.847%
B,GraphSAGE,0.25,0.0,10,0.06710900721477261,0.008411204197312864,6.711% +/- 0.841%,7.207335823648818,1.1256868805833247,7.207336 +/- 1.125687,0.13586313667906716,0.03441137587039923,13.586% +/- 3.441%,0.2008853130557348,0.03557483052799676,0.200885 +/- 0.035575,2.410371775434178,0.3951622261500614,2.410372 +/- 0.395162,0.863085773029786,0.010725837040375294,0.863086 +/- 0.010726,0.8818657811858848,0.014547532513763667,88.187% +/- 1.455%
B,GraphSAGE,0.5,0.0,10,0.12924611767966496,0.016715498536995572,12.925% +/- 1.672%,5.731696268829977,0.9508784163431631,5.731696 +/- 0.950878,0.31308844221813775,0.03994347466503509,31.309% +/- 3.994%,0.1510085856684155,0.027924354064254354,0.151009 +/- 0.027924,1.9013746113780159,0.3748612870548971,1.901375 +/- 0.374861,0.8506098268493383,0.011137316549081195,0.850610 +/- 0.011137,0.8568227832523,0.017694014175130033,85.682% +/- 1.769%
B,GraphSAGE,1.0,0.0,10,0.2121395168521836,0.028229470329292728,21.214% +/- 2.823%,3.9814964918511846,0.8269580870300381,3.981496 +/- 0.826958,0.5240988432903255,0.05313224502373308,52.410% +/- 5.313%,0.09561940356406669,0.025280104537601805,0.095619 +/- 0.025280,1.3304861628523985,0.3551431443298266,1.330486 +/- 0.355143,0.8164358803485967,0.01863580833714841,0.816436 +/- 0.018636,0.8011562644871051,0.028415204002198706,80.116% +/- 2.842%
B,GraphSAGE,2.0,0.0,10,0.3364579105696422,0.04839756761360782,33.646% +/- 4.840%,3.227500673441047,0.6622022677911424,3.227501 +/- 0.662202,0.6140589268588784,0.04452583272794938,61.406% +/- 4.453%,0.07066480979856436,0.01966057093538043,0.070665 +/- 0.019661,1.167685657644116,0.3659995228919466,1.167686 +/- 0.366000,0.79270679827361,0.024249908357803666,0.792707 +/- 0.024250,0.7597027214949515,0.03443386953176644,75.970% +/- 3.443%
B,Stable-Tail GNN (paper),0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.340647695349364,0.9605134624753622,8.340648 +/- 0.960513,0.0,0.0,0.000% +/- 0.000%,0.25072505772583575,0.035066111710101704,0.250725 +/- 0.035066,2.7827772343588366,0.4095942523089328,2.782777 +/- 0.409594,0.8708732143376571,0.004743079137367898,0.870873 +/- 0.004743,0.8926607448829988,0.007040614266081405,89.266% +/- 0.704%
B,Stable-Tail GNN (paper),0.25,0.0,10,0.06723721969696066,0.005750342077948139,6.724% +/- 0.575%,7.052674144005209,0.8143631843028318,7.052674 +/- 0.814363,0.1541040965392533,0.03200466893686601,15.410% +/- 3.200%,0.19216626192587424,0.033239195301961004,0.192166 +/- 0.033239,2.4369252481601142,0.27712605213484176,2.436925 +/- 0.277126,0.867834129018664,0.005926879777127971,0.867834 +/- 0.005927,0.883823570306653,0.008645150987334989,88.382% +/- 0.865%
B,Stable-Tail GNN (paper),0.5,0.0,10,0.12744136073296183,0.012112163758352942,12.744% +/- 1.211%,5.455676033795337,0.7890746258217615,5.455676 +/- 0.789075,0.346210215732911,0.05424348622957009,34.621% +/- 5.424%,0.14286334372908538,0.02714135353077122,0.142863 +/- 0.027141,1.8643073171890578,0.31498294258834125,1.864307 +/- 0.314983,0.8509201424467302,0.008753796630213598,0.850920 +/- 0.008754,0.8536619540401884,0.013336206874663342,85.366% +/- 1.334%
B,Stable-Tail GNN (paper),1.0,0.0,10,0.2057065235061653,0.016059920026708596,20.571% +/- 1.606%,3.742823723316871,0.4151497882028255,3.742824 +/- 0.415150,0.549288070282125,0.04410424640564375,54.929% +/- 4.410%,0.09229199516520616,0.012990379734168726,0.092292 +/- 0.012990,1.3543065955897715,0.19819718711419812,1.354307 +/- 0.198197,0.819084567328409,0.01501299280201758,0.819085 +/- 0.015013,0.7991505357531025,0.019699152917590338,79.915% +/- 1.970%
B,Stable-Tail GNN (paper),2.0,0.0,10,0.32016108106554914,0.029724381375271558,32.016% +/- 2.972%,3.0524044896063884,0.45350244331305545,3.052404 +/- 0.453502,0.633975682800375,0.03647098712455581,63.398% +/- 3.647%,0.06858495113433692,0.01425313049630047,0.068585 +/- 0.014253,1.1150959558779305,0.2595891643510218,1.115096 +/- 0.259589,0.7963225748348776,0.020791975113850218,0.796323 +/- 0.020792,0.759770857898596,0.028290728604494053,75.977% +/- 2.829%
B,Stable-Tail w/o Tail Loss,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.434706517661065,1.0855426735518798,7.434707 +/- 1.085543,0.0,0.0,0.000% +/- 0.000%,0.2242384982909917,0.03444997894560672,0.224238 +/- 0.034450,2.438225113909393,0.44364530808417335,2.438225 +/- 0.443645,0.8705397844839928,0.011081577675642842,0.870540 +/- 0.011082,0.9013822619264462,0.010011938423981336,90.138% +/- 1.001%
B,Stable-Tail w/o Tail Loss,0.25,0.0,10,0.06725793984533715,0.006457200697787371,6.726% +/- 0.646%,6.159111460986469,0.9304575100302392,6.159111 +/- 0.930458,0.17128560259449868,0.03998230175449847,17.129% +/- 3.998%,0.17143409850278551,0.0300027296133899,0.171434 +/- 0.030003,1.9880389993338303,0.34196115371486957,1.988039 +/- 0.341961,0.8697398156407836,0.013185775885218156,0.869740 +/- 0.013186,0.8938790023463352,0.009166981167949305,89.388% +/- 0.917%
B,Stable-Tail w/o Tail Loss,0.5,0.0,10,0.12958185973171457,0.011457864549065548,12.958% +/- 1.146%,5.0514686129282635,0.7057075393472269,5.051469 +/- 0.705708,0.3194902903628897,0.03127386744470989,31.949% +/- 3.127%,0.13829444996690682,0.022297443621007416,0.138294 +/- 0.022297,1.6344543326646,0.33011443603912294,1.634454 +/- 0.330114,0.8639489360264725,0.013543615037705433,0.863949 +/- 0.013544,0.8757507037010868,0.010242369281621127,87.575% +/- 1.024%
B,Stable-Tail w/o Tail Loss,1.0,0.0,10,0.21020026728976296,0.019158172234333973,21.020% +/- 1.916%,3.451235936296691,0.5006632771560314,3.451236 +/- 0.500663,0.5349277235451946,0.02743083963323962,53.493% +/- 2.743%,0.08853076841699994,0.016319806386693315,0.088531 +/- 0.016320,1.237733835007011,0.2808247353622083,1.237734 +/- 0.280825,0.8360772790581004,0.018517716980285794,0.836077 +/- 0.018518,0.8249660052042138,0.016671299785197578,82.497% +/- 1.667%
B,Stable-Tail w/o Tail Loss,2.0,0.0,10,0.33317042842549194,0.032620416706927925,33.317% +/- 3.262%,2.719615040067401,0.3689779788251277,2.719615 +/- 0.368978,0.6329850117538992,0.023859336890556863,63.299% +/- 2.386%,0.06225217507233609,0.011306579778292677,0.062252 +/- 0.011307,0.9885902737632907,0.21352832970716917,0.988590 +/- 0.213528,0.8129229014549639,0.022607136216033257,0.812923 +/- 0.022607,0.7794431143148425,0.021327863297816853,77.944% +/- 2.133%
B,TEG-only,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.29547378778825,0.4604063122735639,8.295474 +/- 0.460406,0.0,0.0,0.000% +/- 0.000%,0.23839481655079356,0.017315355687729628,0.238395 +/- 0.017315,2.579226322639006,0.3192056518180078,2.579226 +/- 0.319206,0.8296570084023633,0.005704115334934469,0.829657 +/- 0.005704,0.8589924455788942,0.007023142931721336,85.899% +/- 0.702%
B,TEG-only,0.25,0.0,10,0.06854282899145206,0.0037527074756441366,6.854% +/- 0.375%,7.144277422066516,0.38959099405486186,7.144277 +/- 0.389591,0.13849620769854135,0.022955799533097836,13.850% +/- 2.296%,0.19006765411150392,0.018053784873848108,0.190068 +/- 0.018054,2.2389007841824786,0.20036388344343173,2.238901 +/- 0.200364,0.8208404394976645,0.005807741131288864,0.820840 +/- 0.005808,0.8469512607160559,0.007175471589724534,84.695% +/- 0.718%
