group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct
high_high,1651,1264,Hop-shortest,1651 4336 3934 5088 3677 3674 1264,6,0.030692440768082935,0.18415464460849762,0.030692440768082935,0.18415464460849762,0.18415464460849762,0.027272150052585997,0.9999999999891396,0.8333333333333333,0.18415464460849762,0.0,0.0,0.0
high_high,1651,1264,Mean-risk,1651 4336 3934 3777 1266 1265 1264,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999945698,0.9999999999945698
high_high,1651,1264,CVaR-risk,1651 4336 3934 3777 1266 1265 1264,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999945698,0.9999999999945698
high_high,1651,1264,CVaR+Concentration,1651 4336 3934 3777 1266 1265 1264,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999945698,0.9999999999945698
high_high,4546,735,Hop-shortest,4546 4872 4697 3047 3675 4438 1637 4887 4115 735,9,0.07347481780582005,0.4390179216861725,0.3306366801261902,0.4390179216861725,0.4390179216861725,0.06891443018515746,0.5537249703674642,0.8141995086297065,0.6612733602523804,0.0,0.0,0.0
high_high,4546,735,Mean-risk,4546 4872 3049 4102 3675 4438 1637 4887 1831 4115 735,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111109877,0.9999999999984878,0.9999999999977223
high_high,4546,735,CVaR-risk,4546 4872 3049 4102 3675 4438 1637 4887 1831 4115 735,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111109877,0.9999999999984878,0.9999999999977223
high_high,4546,735,CVaR+Concentration,4546 4872 3049 4102 3675 4438 1637 4887 1831 4115 735,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111109877,0.9999999999984878,0.9999999999977223
high_high,1740,503,Hop-shortest,1740 3742 3627 3532 4225 3777 5018 3946 4351 4881 503,10,0.049580006301403044,0.30042001605033875,0.24790003150701523,0.30042001605033875,0.30042001605033875,0.04547565744280672,0.5224422305496361,0.8211859531537966,0.49580006301403046,0.0,0.0,0.0
high_high,1740,503,Mean-risk,1740 3742 4470 2304 3584 4128 3477 5018 3946 4351 504 4881 503,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999998,0.9999999999979831,0.9999999999966714
high_high,1740,503,CVaR-risk,1740 3742 3627 3532 4225 3777 5018 3946 4351 504 4881 503,11,0.0177618224512447,0.1953800469636917,0.0177618224512447,0.0177618224512447,0.1953800469636917,0.015896209333700916,0.9999999999897635,0.9090909090909092,0.1953800469636917,0.09999999999999,0.6059297657677615,0.9408767009412271
high_high,1740,503,CVaR+Concentration,1740 3742 3627 3532 4225 3777 5018 3946 4351 504 4881 503,11,0.0177618224512447,0.1953800469636917,0.0177618224512447,0.0177618224512447,0.1953800469636917,0.015896209333700916,0.9999999999897635,0.9090909090909092,0.1953800469636917,0.09999999999999,0.6059297657677615,0.9408767009412271
high_high,936,509,Hop-shortest,936 4015 3777 5018 3946 4351 4881 509,7,0.042917145150048394,0.30042001605033875,0.042917145150048394,0.30042001605033875,0.30042001605033875,0.03998546739390816,0.9999999999933429,0.8571428571428572,0.30042001605033875,0.0,0.0,0.0
high_high,936,509,Mean-risk,936 4015 3777 5018 3946 4351 4884 509,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999966714,0.9999999999966714
high_high,936,509,CVaR-risk,936 4015 3777 5018 3946 4351 4884 509,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999966714,0.9999999999966714
high_high,936,509,CVaR+Concentration,936 4015 3777 5018 3946 4351 4884 509,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999966714,0.9999999999966714
high_normal,2710,4513,Hop-shortest,2710 5038 5050 4040 4081 3926 4036 3613 4513,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2710,4513,Mean-risk,2710 5038 5050 4040 4081 3926 4036 3613 4513,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2710,4513,CVaR-risk,2710 5038 5050 4040 4081 3926 4036 3613 4513,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2710,4513,CVaR+Concentration,2710 5038 5050 4040 4081 3926 4036 3613 4513,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2126,4077,Hop-shortest,2126 4871 4762 3887 4686 4265 4012 4814 3666 3588 4077,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2126,4077,Mean-risk,2126 4871 4762 3887 4686 4265 4012 4814 3666 3588 4077,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2126,4077,CVaR-risk,2126 4871 4762 3887 4686 4265 4012 4814 3666 3588 4077,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2126,4077,CVaR+Concentration,2126 4871 4762 3887 4686 4265 4012 4814 3666 3588 4077,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,4790,1837,Hop-shortest,4790 4908 3305 3471 4912 1838 1837,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,4790,1837,Mean-risk,4790 4908 3305 3471 4912 1838 1837,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,4790,1837,CVaR-risk,4790 4908 3305 3471 4912 1838 1837,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,4790,1837,CVaR+Concentration,4790 4908 3305 3471 4912 1838 1837,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,2507,2917,Hop-shortest,2507 4381 4066 4792 3779 4736 2917,6,0.04341090718905131,0.26046544313430786,0.04341090718905131,0.26046544313430786,0.26046544313430786,0.03999061647355437,0.9999999999923217,0.8333333333333333,0.26046544313430786,0.0,0.0,0.0
high_normal,2507,2917,Mean-risk,2507 4381 1878 4792 3779 4736 2917,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999961608,0.9999999999961608
high_normal,2507,2917,CVaR-risk,2507 4381 1878 4792 3779 4736 2917,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999961608,0.9999999999961608
high_normal,2507,2917,CVaR+Concentration,2507 4381 1878 4792 3779 4736 2917,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999961608,0.9999999999961608
high_normal,5150,662,Hop-shortest,5150 2757 2756 3846 4733 3879 662,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,5150,662,Mean-risk,5150 2757 2756 3846 4733 3879 662,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,5150,662,CVaR-risk,5150 2757 2756 3846 4733 3879 662,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,5150,662,CVaR+Concentration,5150 2757 2756 3846 4733 3879 662,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,3237,454,Hop-shortest,3237 4959 3777 3740 4254 3460 457 456 4772 3203 454,10,0.022618532180786133,0.22618532180786133,0.022618532180786133,0.22618532180786133,0.22618532180786133,0.02056635775148797,0.9999999999911577,0.8999999999999999,0.22618532180786133,0.0,0.0,0.0
high_normal,3237,454,Mean-risk,3237 4959 3777 4935 3815 4254 3460 457 456 4772 3203 454,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999,0.9999999999955789,0.9999999999955789
high_normal,3237,454,CVaR-risk,3237 4959 3777 4935 3815 4254 3460 457 456 4772 3203 454,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999,0.9999999999955789,0.9999999999955789
high_normal,3237,454,CVaR+Concentration,3237 4959 3777 4935 3815 4254 3460 457 456 4772 3203 454,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999,0.9999999999955789,0.9999999999955789
high_normal,2603,3934,Hop-shortest,2603 2602 3404 5210 4381 3740 3777 3934,7,0.037209349019186835,0.26046544313430786,0.037209349019186835,0.26046544313430786,0.26046544313430786,0.0342776712630466,0.9999999999923217,0.8571428571428572,0.26046544313430786,0.0,0.0,0.0
high_normal,2603,3934,Mean-risk,2603 2602 3404 4417 3561 4208 4330 4336 3934,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999961608,0.9999999999961608
high_normal,2603,3934,CVaR-risk,2603 2602 3404 4417 3561 4208 4330 4336 3934,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999961608,0.9999999999961608
high_normal,2603,3934,CVaR+Concentration,2603 2602 3404 4417 3561 4208 4330 4336 3934,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999961608,0.9999999999961608
high_normal,3174,3922,Hop-shortest,3174 4174 3535 3712 4295 3566 4370 3922,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,3174,3922,Mean-risk,3174 3666 4814 3755 3740 3777 3566 4370 3922,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.0,0.0
high_normal,3174,3922,CVaR-risk,3174 4174 3535 3712 4295 3566 4370 3922,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,3174,3922,CVaR+Concentration,3174 4174 3535 3712 4295 3566 4370 3922,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,1135,1676,Hop-shortest,1135 4800 1138 1139 3970 3297 4719 3477 5018 3777 4686 3887 4762 4871 1676,14,0.03059425950050354,0.42831963300704956,0.03059425950050354,0.03059425950050354,0.42831963300704956,0.029128420622433423,0.9999999999953306,0.9285714285714286,0.42831963300704956,0.0,0.0,0.0
high_normal,1135,1676,Mean-risk,1135 4800 1138 1139 3970 3297 4719 3477 5126 1916 1915 3812 3692 4871 1676,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999976653,0.9999999999673141
high_normal,1135,1676,CVaR-risk,1135 4800 1138 1139 3970 3297 4719 3477 5126 1916 1915 3812 3692 4871 1676,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999976653,0.9999999999673141
high_normal,1135,1676,CVaR+Concentration,1135 4800 1138 1139 3970 3297 4719 3477 5126 1916 1915 3812 3692 4871 1676,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999976653,0.9999999999673141
high_normal,1909,4030,Hop-shortest,1909 4437 4036 3513 4830 3453 3850 3901 4766 3621 5046 4030,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,1909,4030,Mean-risk,1909 4437 4036 3513 4830 3453 3850 3901 4766 3621 5046 4030,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,1909,4030,CVaR-risk,1909 4437 4036 3513 4830 3453 3850 3901 4766 3621 5046 4030,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_normal,1909,4030,CVaR+Concentration,1909 4437 4036 3513 4830 3453 3850 3901 4766 3621 5046 4030,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,1301,4272,Hop-shortest,1301 3477 4891 3636 3508 3456 1512 4272,7,0.09120285085269383,0.426683634519577,0.3192099779844284,0.426683634519577,0.426683634519577,0.08533949534041337,0.5566788640758713,0.7623837706245742,0.6384199559688568,0.0,0.0,0.0
normal_high,1301,4272,Mean-risk,1301 3477 4134 3658 769 4140 3574 4272,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999984337,0.9999999999976564
normal_high,1301,4272,CVaR-risk,1301 3477 4134 3658 769 4140 3574 4272,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999984337,0.9999999999976564
normal_high,1301,4272,CVaR+Concentration,1301 3477 4134 3658 769 4140 3574 4272,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999984337,0.9999999999976564
normal_high,4985,2104,Hop-shortest,4985 4310 1149 1150 3777 3566 3640 3450 693 4259 2105 4565 2104,12,0.018023502081632614,0.21628202497959137,0.018023502081632614,0.018023502081632614,0.21628202497959137,0.016313356723884145,0.9999999999907527,0.9166666666666667,0.21628202497959137,0.0,0.0,0.0
normal_high,4985,2104,Mean-risk,4985 1146 4310 1149 1150 3777 3566 3640 3450 693 4259 2105 4565 2104,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333332639,0.9999999999953764,0.9999999999445169
normal_high,4985,2104,CVaR-risk,4985 1146 4310 1149 1150 3777 3566 3640 3450 693 4259 2105 4565 2104,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333332639,0.9999999999953764,0.9999999999445169
normal_high,4985,2104,CVaR+Concentration,4985 1146 4310 1149 1150 3777 3566 3640 3450 693 4259 2105 4565 2104,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333332639,0.9999999999953764,0.9999999999445169
normal_high,2243,692,Hop-shortest,2243 3903 3841 4049 3526 3561 3720 3567 3793 3572 692,10,0.046366891264915465,0.46366891264915466,0.046366891264915465,0.46366891264915466,0.46366891264915466,0.0443147168356173,0.9999999999956868,0.8999999999999999,0.46366891264915466,0.0,0.0,0.0
normal_high,2243,692,Mean-risk,2243 3903 3594 4300 4295 3566 3640 4098 3779 3568 3572 692,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999,0.9999999999978434,0.9999999999978434
normal_high,2243,692,CVaR-risk,2243 3903 3841 4049 3526 3561 3720 3484 3568 3572 692,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999978434,0.9999999999978434
normal_high,2243,692,CVaR+Concentration,2243 3903 3841 4049 3526 3561 3720 3484 3568 3572 692,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999978434,0.9999999999978434
normal_high,3673,1651,Hop-shortest,3673 3711 3887 4686 3777 3934 4336 1651,7,0.06118851900100708,0.42831963300704956,0.06118851900100708,0.42831963300704956,0.42831963300704956,0.058256841244866846,0.9999999999953306,0.8571428571428572,0.42831963300704956,0.0,0.0,0.0
normal_high,3673,1651,Mean-risk,3673 3711 3887 5182 4252 4621 2377 4385 3934 4336 1651,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285713673,0.9999999999976653,0.9999999999976653
normal_high,3673,1651,CVaR-risk,3673 3711 3887 5182 4252 4621 2377 4385 3934 4336 1651,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285713673,0.9999999999976653,0.9999999999976653
normal_high,3673,1651,CVaR+Concentration,3673 3711 3887 5182 4252 4621 2377 4385 3934 4336 1651,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285713673,0.9999999999976653,0.9999999999976653
normal_high,1558,5107,Hop-shortest,1558 4607 3703 4295 3566 4370 4371 5107,7,0.07825914663927895,0.34496572613716125,0.27390701323747635,0.34496572613716125,0.34496572613716125,0.07239579112699848,0.5336510308940025,0.7513466298861262,0.5478140264749527,0.0,0.0,0.0
normal_high,1558,5107,Mean-risk,1558 4607 2036 3663 4684 4370 1405 4371 5107,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999981746,0.9999999999971012
normal_high,1558,5107,CVaR-risk,1558 4607 2036 3663 4684 4370 1405 4371 5107,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999981746,0.9999999999971012
normal_high,1558,5107,CVaR+Concentration,1558 4607 2036 3663 4684 4370 1405 4371 5107,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285712245,0.9999999999981746,0.9999999999971012
normal_high,4178,237,Hop-shortest,4178 4065 3640 3566 4094 4101 4121 3968 4343 4307 236 237,11,0.019766448573632675,0.2174309343099594,0.019766448573632675,0.019766448573632675,0.2174309343099594,0.01790083545608889,0.9999999999908016,0.9090909090909092,0.2174309343099594,0.0,0.0,0.0
normal_high,4178,237,Mean-risk,4178 4065 3227 3640 3566 4094 4101 4121 3968 4343 4307 236 237,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090908264,0.9999999999954008,0.9999999999494092
normal_high,4178,237,CVaR-risk,4178 4065 4153 4066 4230 3687 1527 3968 4343 4307 236 237,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999954008,0.9999999999494092
normal_high,4178,237,CVaR+Concentration,4178 4065 4153 4066 4230 3687 1527 3968 4343 4307 236 237,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999954008,0.9999999999494092
normal_high,2876,4300,Hop-shortest,2876 3726 3894 3760 3895 4295 4300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,2876,4300,Mean-risk,2876 3726 3894 3760 3895 4295 4300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,2876,4300,CVaR-risk,2876 3726 3894 3760 3895 4295 4300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,2876,4300,CVaR+Concentration,2876 3726 3894 3760 3895 4295 4300,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,96,301,Hop-shortest,96 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,96,301,Mean-risk,96 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,96,301,CVaR-risk,96 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,96,301,CVaR+Concentration,96 3497 106 3802 2995 2996 2084 4257 977 3508 3456 3882 301,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,5203,3133,Hop-shortest,5203 4504 3974 4901 3934 3777 3221 767 768 4892 3133,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,5203,3133,Mean-risk,5203 4504 3974 4901 3934 3777 3221 767 768 4892 3133,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,5203,3133,CVaR-risk,5203 4504 3974 4901 3934 3777 3221 767 768 4892 3133,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,5203,3133,CVaR+Concentration,5203 4504 3974 4901 3934 3777 3221 767 768 4892 3133,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,3707,2516,Hop-shortest,3707 3804 3934 4336 4330 4208 2516,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,3707,2516,Mean-risk,3707 3804 3934 4336 4330 4208 2516,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,3707,2516,CVaR-risk,3707 3804 3934 4336 4330 4208 2516,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_high,3707,2516,CVaR+Concentration,3707 3804 3934 4336 4330 4208 2516,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
