P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,95,422,830,104,9,68,2
2,0,153,544,562,130,29,111,0
3,0,130,528,588,164,35,84,1
4,0,109,495,577,184,65,78,21
5,0,177,542,532,134,42,101,1
