P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,87,381,696,67,14,64,12
2,0,145,466,455,67,55,125,8
3,0,128,435,522,127,33,73,2
4,0,118,423,517,88,66,81,28
5,0,177,430,495,74,32,105,7
