edge_id,src,dst,w_raw,w_norm,severity,severity_norm_mean,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,2.9683923721313477,0.2811989188194275,0.25307902693748474,0.002530790166929364,1,3,3
1,0,3494,0.0,0.009999999776482582,1.4933618307113647,0.07048026472330093,0.0634322389960289,0.0006343223503790796,1,2,2
2,0,3780,0.0,0.009999999776482582,3.005176067352295,0.2864537239074707,0.2578083276748657,0.002578083425760269,1,4,4
3,1,3780,0.0,0.009999999776482582,3.005176067352295,0.2864537239074707,0.2578083276748657,0.002578083425760269,1,4,4
4,1,3494,0.0,0.009999999776482582,1.7168264389038086,0.10240377485752106,0.09216339886188507,0.0009216339676640928,1,2,2
5,3494,3780,0.9999998807907104,0.9999998807907104,3.005176067352295,0.2864537239074707,0.2578083574771881,0.2578083276748657,5,4,20
6,2,3573,0.0,0.009999999776482582,2.282517671585083,0.18321681022644043,0.16489513218402863,0.0016489513218402863,1,3,3
7,2,3494,0.0,0.009999999776482582,1.8332133293151855,0.11903047561645508,0.10712742805480957,0.0010712742805480957,1,2,2
8,3,4,0.0,0.009999999776482582,1.8447115421295166,0.12067307531833649,0.1086057648062706,0.0010860576294362545,1,2,2
9,4,5,0.0,0.009999999776482582,1.8447115421295166,0.12067307531833649,0.1086057648062706,0.0010860576294362545,1,2,2
10,5,6,0.0,0.009999999776482582,1.8180514574050903,0.11686449497938156,0.10517804324626923,0.0010517804184928536,1,2,2
11,7,3780,0.0,0.009999999776482582,3.005176067352295,0.2864537239074707,0.2578083276748657,0.002578083425760269,1,4,4
12,7,3494,0.0,0.009999999776482582,2.2760462760925293,0.18229232728481293,0.16406309604644775,0.0016406308859586716,1,3,3
13,8,3497,0.0,0.009999999776482582,1.3493999242782593,0.049914274364709854,0.0449228473007679,0.0004492284788284451,1,2,2
14,8,9,0.0,0.009999999776482582,1.105849027633667,0.015121289528906345,0.013609160669147968,0.00013609160669147968,1,2,2
15,9,10,0.0,0.009999999776482582,1.7694004774093628,0.10991435497999191,0.09892292320728302,0.0009892291855067015,1,2,2
16,10,3497,0.0,0.009999999776482582,1.7694004774093628,0.10991435497999191,0.09892292320728302,0.0009892291855067015,1,2,2
17,11,3782,0.0,0.009999999776482582,1.2688262462615967,0.03840374946594238,0.03456337749958038,0.00034563374356366694,1,2,2
18,11,12,0.0,0.009999999776482582,1.329984188079834,0.04714059829711914,0.04242653772234917,0.0004242653667461127,1,2,2
19,12,13,0.0,0.009999999776482582,1.42104971408844,0.06014996021986008,0.05413496121764183,0.0005413496401160955,1,2,2
20,13,14,0.0,0.009999999776482582,1.453174352645874,0.06473919004201889,0.05826527252793312,0.0005826526903547347,1,2,2
21,14,15,0.0,0.009999999776482582,1.4752823114395142,0.06789747625589371,0.06110772863030434,0.0006110772374086082,1,2,2
22,16,17,0.0,0.009999999776482582,1.3859658241271973,0.05513797327876091,0.04962417483329773,0.0004962417297065258,1,2,2
23,17,3181,0.0,0.009999999776482582,1.3859658241271973,0.05513797327876091,0.04962417483329773,0.0004962417297065258,1,2,2
24,18,3181,0.0,0.009999999776482582,1.1353189945220947,0.01933128573000431,0.017398156225681305,0.00017398156342096627,1,2,2
25,19,3181,0.0,0.009999999776482582,1.1370075941085815,0.019572513177990913,0.017615260556340218,0.000176152607309632,1,2,2
26,19,20,0.0,0.009999999776482582,1.1370075941085815,0.019572513177990913,0.017615260556340218,0.000176152607309632,1,2,2
27,20,3784,0.0,0.009999999776482582,1.0752180814743042,0.010745440609753132,0.009670896455645561,9.670896542957053e-05,1,2,2
28,21,3784,0.0,0.009999999776482582,1.1554561853408813,0.02220802567899227,0.01998722366988659,0.00019987222913186997,1,2,2
29,21,22,0.0,0.009999999776482582,1.1791203022003174,0.025588614866137505,0.0230297539383173,0.0002302975335624069,1,2,2
30,22,23,0.0,0.009999999776482582,1.1791203022003174,0.025588614866137505,0.0230297539383173,0.0002302975335624069,1,2,2
31,24,25,0.0,0.009999999776482582,1.2931404113769531,0.041877202689647675,0.03768948093056679,0.00037689480814151466,1,2,2
32,25,26,0.0,0.009999999776482582,1.2931404113769531,0.041877202689647675,0.03768948093056679,0.00037689480814151466,1,2,2
